SA4_CODE_2021,C11_0_14_SEO,C11_0_14_UOL_SE_Vw_w,C11_0_14_UOL_SE_Nw_Na,C11_0_14_UOL_SE_P_E_n,C11_0_14_UOL_SE_Tot,C11_0_14_LPE_NS,C11_0_14_Tot,C11_15_24_SEO,C11_15_24_UOL_SE_Vw_w,C11_15_24_UOL_SE_Nw_Na,C11_15_24_UOL_SE_P_E_n,C11_15_24_UOL_SE_Tot,C11_15_24_LPE_NS,C11_15_24_Tot,C11_25_34_SEO,C11_25_34_UOL_SE_Vw_w,C11_25_34_UOL_SE_Nw_Na,C11_25_34_UOL_SE_P_E_n,C11_25_34_UOL_SE_Tot,C11_25_34_LPE_NS,C11_25_34_Tot,C11_35_44_SEO,C11_35_44_UOL_SE_Vw_w,C11_35_44_UOL_SE_Nw_Na,C11_35_44_UOL_SE_P_E_n,C11_35_44_UOL_SE_Tot,C11_35_44_LPE_NS,C11_35_44_Tot,C11_45_54_SEO,C11_45_54_UOL_SE_Vw_w,C11_45_54_UOL_SE_Nw_Na,C11_45_54_UOL_SE_P_E_n,C11_45_54_UOL_SE_Tot,C11_45_54_LPE_NS,C11_45_54_Tot,C11_55_64_SEO,C11_55_64_UOL_SE_Vw_w,C11_55_64_UOL_SE_Nw_Na,C11_55_64_UOL_SE_P_E_n,C11_55_64_UOL_SE_Tot,C11_55_64_LPE_NS,C11_55_64_Tot,C11_65_74_SEO,C11_65_74_UOL_SE_Vw_w,C11_65_74_UOL_SE_Nw_Na,C11_65_74_UOL_SE_P_E_n,C11_65_74_UOL_SE_Tot,C11_65_74_LPE_NS,C11_65_74_Tot,C11_75_84_SEO,C11_75_84_UOL_SE_Vw_w,C11_75_84_UOL_SE_Nw_Na,C11_75_84_UOL_SE_P_E_n,C11_75_84_UOL_SE_Tot,C11_75_84_LPE_NS,C11_75_84_Tot,C11_85_over_SEO,C11_85_over_UOL_SE_Vw_w,C11_85_over_UOL_SE_Nw_Na,C11_85_over_UOL_SE_P_E_n,C11_85_over_UOL_SE_Tot,C11_85_over_LPE_NS,C11_85_over_Tot,C11_Tot_SEO,C11_Tot_UOL_SE_Vw_w,C11_Tot_UOL_SE_Nw_Na,C11_Tot_UOL_SE_P_E_n,C11_Tot_UOL_SE_Tot,C11_Tot_LPE_NS,C11_Tot_Tot,C16_0_14_SEO,C16_0_14_UOL_SE_Vw_w,C16_0_14_UOL_SE_Nw_Na,C16_0_14_UOL_SE_P_E_n,C16_0_14_UOL_SE_Tot,C16_0_14_LPE_NS,C16_0_14_Tot,C16_15_24_SEO,C16_15_24_UOL_SE_Vw_w,C16_15_24_UOL_SE_Nw_Na,C16_15_24_UOL_SE_P_E_n,C16_15_24_UOL_SE_Tot,C16_15_24_LPE_NS,C16_15_24_Tot,C16_25_34_SEO,C16_25_34_UOL_SE_Vw_w,C16_25_34_UOL_SE_Nw_Na,C16_25_34_UOL_SE_P_E_n,C16_25_34_UOL_SE_Tot,C16_25_34_LPE_NS,C16_25_34_Tot,C16_35_44_SEO,C16_35_44_UOL_SE_Vw_w,C16_35_44_UOL_SE_Nw_Na,C16_35_44_UOL_SE_P_E_n,C16_35_44_UOL_SE_Tot,C16_35_44_LPE_NS,C16_35_44_Tot,C16_45_54_SEO,C16_45_54_UOL_SE_Vw_w,C16_45_54_UOL_SE_Nw_Na,C16_45_54_UOL_SE_P_E_n,C16_45_54_UOL_SE_Tot,C16_45_54_LPE_NS,C16_45_54_Tot,C16_55_64_SEO,C16_55_64_UOL_SE_Vw_w,C16_55_64_UOL_SE_Nw_Na,C16_55_64_UOL_SE_P_E_n,C16_55_64_UOL_SE_Tot,C16_55_64_LPE_NS,C16_55_64_Tot,C16_65_74_SEO,C16_65_74_UOL_SE_Vw_w,C16_65_74_UOL_SE_Nw_Na,C16_65_74_UOL_SE_P_E_n,C16_65_74_UOL_SE_Tot,C16_65_74_LPE_NS,C16_65_74_Tot,C16_75_84_SEO,C16_75_84_UOL_SE_Vw_w,C16_75_84_UOL_SE_Nw_Na,C16_75_84_UOL_SE_P_E_n,C16_75_84_UOL_SE_Tot,C16_75_84_LPE_NS,C16_75_84_Tot,C16_85_over_SEO,C16_85_over_UOL_SE_Vw_w,C16_85_over_UOL_SE_Nw_Na,C16_85_over_UOL_SE_P_E_n,C16_85_over_UOL_SE_Tot,C16_85_over_LPE_NS,C16_85_over_Tot,C16_Tot_SEO,C16_Tot_UOL_SE_Vw_w,C16_Tot_UOL_SE_Nw_Na,C16_Tot_UOL_SE_P_E_n,C16_Tot_UOL_SE_Tot,C16_Tot_LPE_NS,C16_Tot_Tot,C21_0_14_SEO,C21_0_14_UOL_SE_Vw_w,C21_0_14_UOL_SE_Nw_Na,C21_0_14_UOL_SE_P_E_n,C21_0_14_UOL_SE_Tot,C21_0_14_LPE_NS,C21_0_14_Tot,C21_15_24_SEO,C21_15_24_UOL_SE_Vw_w,C21_15_24_UOL_SE_Nw_Na,C21_15_24_UOL_SE_P_E_n,C21_15_24_UOL_SE_Tot,C21_15_24_LPE_NS,C21_15_24_Tot,C21_25_34_SEO,C21_25_34_UOL_SE_Vw_w,C21_25_34_UOL_SE_Nw_Na,C21_25_34_UOL_SE_P_E_n,C21_25_34_UOL_SE_Tot,C21_25_34_LPE_NS,C21_25_34_Tot,C21_35_44_SEO,C21_35_44_UOL_SE_Vw_w,C21_35_44_UOL_SE_Nw_Na,C21_35_44_UOL_SE_P_E_n,C21_35_44_UOL_SE_Tot,C21_35_44_LPE_NS,C21_35_44_Tot,C21_45_54_SEO,C21_45_54_UOL_SE_Vw_w,C21_45_54_UOL_SE_Nw_Na,C21_45_54_UOL_SE_P_E_n,C21_45_54_UOL_SE_Tot,C21_45_54_LPE_NS,C21_45_54_Tot,C21_55_64_SEO,C21_55_64_UOL_SE_Vw_w,C21_55_64_UOL_SE_Nw_Na,C21_55_64_UOL_SE_P_E_n,C21_55_64_UOL_SE_To,C21_55_64_LPE_NS,C21_55_64_T,C21_65_74_SEO,C21_65_74_UOL_SE_Vw_w,C21_65_74_UOL_SE_Nw_Na,C21_65_74_UOL_SE_P_E_n,C21_65_74_UOL_SE_Tot,C21_65_74_LPE_NS,C21_65_74_Tot,C21_75_84_SEO,C21_75_84_UOL_SE_Vw_w,C21_75_84_UOL_SE_Nw_Na,C21_75_84_UOL_SE_P_E_n,C21_75_84_UOL_SE_Tot,C21_75_84_LPE_NS,C21_75_84_Tot,C21_85_over_SEO,C21_85_over_UOL_SE_Vw_w,C21_85_over_UOL_SE_Nw_Na,C21_85_over_UOL_SE_P_E_n
601,36139,1585,601,60,2255,1375,39771,24774,2099,279,37,2416,1137,28333,22370,2285,242,11,2532,1100,25998,25154,1692,214,18,1927,970,28053,27405,1403,194,13,1609,973,29993,24779,1105,138,12,1255,962,26989,15529,864,137,10,1011,690,17232,9321,657,152,11,821,592,10735,3877,218,72,3,305,371,4551,189353,11905,2036,178,14120,8177,211657,35547,1960,756,82,2797,1752,40097,23472,2433,298,25,2759,1382,27607,22996,3440,340,20,3797,1688,28483,23617,2223,265,26,2515,1449,27581,26157,1587,260,12,1863,1575,29599,26268,1238,251,15,1507,1670,29439,19651,959,151,14,1126,1409,22182,10287,681,147,12,838,966,12094,4392,317,89,8,412,466,5274,192377,14843,2568,211,17612,12359,222356,35317,3349,956,273,4576,1686,41578,23850,3010,113,13,3135,1151,28141,25011,12436,496,39,12973,1776,39761,24713,5113,404,13,5525,1412,31656,26279,1940,270,15,2222,1151,29653,27233,1291,329,13,1631,1069,29934,23829,941,266,12,1222,1100,26145,12954,681,149,6,834,812,14594,4843,284,100,11
602,24187,613,249,29,891,816,25895,16120,802,114,12,931,538,17594,13340,828,87,11,928,430,14690,16469,666,132,10,806,503,17780,18525,524,82,4,618,572,19715,17596,471,75,7,554,595,18746,11915,392,47,4,441,461,12820,6659,288,31,5,328,380,7365,2640,103,27,4,137,184,2955,127451,4694,859,80,5631,4479,137558,21866,784,441,32,1255,1344,24465,15281,953,143,6,1106,1075,17464,12789,1074,203,5,1282,965,15034,13912,778,186,13,972,1003,15889,17310,638,156,12,804,1219,19338,18108,518,77,7,602,1338,20048,14812,413,62,3,482,1241,16536,7275,315,43,7,362,712,8354,2859,130,25,0,156,350,3368,124211,5607,1333,84,7024,9252,140485,22194,1289,372,74,1742,1088,25022,14634,1165,64,15,1249,839,16722,14643,3473,249,14,3743,909,19292,14324,1577,251,14,1843,808,16981,17179,760,210,4,975,799,18961,19360,514,130,5,646,926,20938,17510,419,90,4,511,919,18944,9577,297,65,5,372,646,10599,3291,133,38,4
603,6497,107,25,10,141,204,6845,3027,39,6,4,47,114,3182,2963,94,11,3,111,119,3187,4492,119,6,0,123,172,4791,5322,141,4,0,147,178,5641,5653,170,3,0,175,222,6051,3715,116,3,0,119,168,3999,1502,42,6,0,49,80,1625,428,13,5,0,21,38,482,33581,843,71,21,931,1285,35799,5665,125,23,3,147,412,6221,3058,48,13,3,58,193,3313,2829,118,19,0,139,197,3166,3632,160,11,3,173,295,4106,5018,154,4,0,165,355,5538,5971,169,8,5,178,441,6586,4840,124,12,0,138,455,5435,1896,63,7,0,65,195,2154,505,18,3,0,21,74,597,33421,970,97,18,1084,2613,37118,5759,205,39,10,252,428,6440,3447,99,4,3,108,264,3817,3276,402,19,6,418,318,4013,4088,275,4,3,278,296,4662,4939,188,10,3,205,342,5484,6605,156,8,0,162,468,7233,5906,137,6,0,144,435,6486,2574,50,4,0,51,235,2862,615,12,0,0
604,20194,292,87,11,387,681,21263,12320,165,25,5,195,424,12943,10433,349,29,0,387,358,11177,13225,331,35,3,362,456,14043,15182,328,25,5,362,489,16036,14093,297,23,0,322,445,14855,9935,241,20,3,266,429,10628,5424,135,11,4,151,369,5948,1964,59,8,0,72,224,2257,102771,2192,271,32,2497,3881,109153,17970,332,104,15,453,926,19349,11530,225,32,4,256,604,12389,10055,417,66,11,494,594,11137,11074,376,27,8,414,609,12098,14127,391,26,8,420,878,15428,14589,329,25,4,360,1013,15964,11931,241,18,4,265,936,13134,6188,176,18,0,197,610,6996,2196,50,10,6,65,271,2520,99661,2531,336,54,2921,6442,109027,17785,494,134,29,658,1022,19464,11236,330,19,3,358,604,12198,11018,1539,96,3,1640,700,13363,10991,712,39,4,750,709,12453,13620,426,41,0,474,800,14892,15824,390,37,8,432,826,17082,14130,248,28,0,287,849,15263,7761,192,16,3,218,590,8560,2575,58,9,7
697,0,0,0,0,0,0,0,9,4,0,0,4,0,13,23,0,0,0,0,0,21,15,4,0,0,4,5,21,24,0,0,0,0,0,24,20,0,0,0,0,0,20,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,0,0,6,7,115,0,0,0,0,0,0,0,12,0,0,0,0,0,7,21,0,0,0,3,0,21,9,3,0,0,3,0,11,14,0,0,0,3,0,15,10,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,5,0,13,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,84,5,0,0,4,3,97,164,5,3,0,14,24,198,130,30,11,0,40,37,207,128,7,0,0,12,27,164,130,3,0,0,3,18,153,131,4,0,0,4,13,157,67,0,0,0,0,5,73,22,0,0,0,0,0,20,0,0,0,0,0,0,0,856,63,16,0,84,133,1075,64,9,0,0,7,5,81,115,9,4,0,15,28,151,115,18,7,0,26,38,182,112,3,0,0,3,29,145,99,6,0,0,6,33,138,91,4,0,0,3,15,110,72,0,0,0,0,13,85,10,0,0,0,0,4,15,0,0,0,0,0,0,4,678,60,12,0,68,164,911,111,9,4,0,11,14,129,174,5,0,0,7,32,215,148,31,4,0,30,49,228,138,12,5,0,14,47,198,159,6,0,0,7,41,203,146,5,0,0,3,53,199,91,0,0,0,0,71,163,16,5,0,0,3,9,31,0,0,0,0
701,19195,2718,770,94,3583,2600,25383,12818,2308,144,49,2506,2165,17487,14337,3685,305,32,4026,2692,21055,13763,3148,369,29,3541,2241,19544,12660,2165,333,32,2533,1808,17003,9385,1517,308,10,1834,1273,12486,3920,662,284,6,955,493,5364,1253,257,133,8,398,186,1835,286,54,43,0,97,44,426,87622,16517,2685,263,19460,13499,120586,19932,3789,1095,111,4997,2600,27526,11938,3072,171,39,3287,1925,17152,16666,6039,484,53,6571,3621,26862,13634,5018,476,58,5550,2600,21785,13204,3079,392,31,3508,2235,18952,10184,1763,401,38,2200,1658,14044,5325,964,304,14,1282,799,7411,1629,389,202,8,602,238,2467,419,73,56,0,133,75,630,92940,24192,3586,356,28137,15752,136831,20217,4479,1064,305,5848,2226,28294,11406,3595,95,15,3713,1579,16701,14842,8178,279,10,8470,2635,25950,13172,6359,434,24,6811,2124,22108,12662,3562,439,16,4019,1722,18400,10888,2078,437,9,2523,1225,14637,7003,1238,399,8,1642,733,9374,2560,486,260,5,753,294,3608,525,119,79,0
702,10148,7064,4561,331,11964,1506,23616,5811,6134,899,116,7147,1023,13982,7021,6001,704,108,6811,1266,15100,6744,4914,466,58,5441,1178,13363,6705,3336,332,41,3708,880,11286,5068,1830,293,35,2148,598,7821,1782,682,231,21,934,253,2973,500,248,130,7,386,95,982,112,71,47,0,121,31,267,43893,30274,7668,717,38665,6823,89372,8483,7752,2938,473,11165,2095,21740,4513,6382,524,134,7039,1793,13347,6120,6758,457,163,7377,2187,15686,5159,5255,325,93,5679,1595,12430,5779,4111,330,76,4512,1597,11888,5067,2270,220,52,2545,1195,8806,2347,874,202,23,1100,522,3970,682,278,126,4,417,171,1267,153,67,40,3,103,49,309,38305,33754,5166,1016,39941,11207,89446,8103,7529,2839,400,10762,1287,20154,4437,6777,615,137,7522,1016,12980,6329,7584,531,153,8262,1669,16263,5164,6039,461,99,6597,1356,13120,5141,4217,423,79,4711,1109,10954,5070,2627,297,47,2973,952,8995,2949,1124,206,23,1351,502,4809,943,296,100,7,403,162,1499,181,78,44,0
797,0,0,0,0,0,0,0,16,0,0,0,0,4,20,24,9,0,0,6,6,38,11,7,0,0,7,0,17,12,0,0,0,0,0,13,3,0,0,0,4,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,16,0,0,17,11,105,4,0,0,0,0,0,4,0,3,0,0,4,0,3,13,10,4,0,15,0,26,0,10,8,0,17,4,19,8,3,0,0,6,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,29,13,0,43,11,73,0,0,0,0,0,0,0,12,0,0,0,0,6,15,18,7,0,0,7,6,23,6,3,0,0,3,5,22,13,0,0,0,3,6,19,14,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,118,8,4,0,15,12,147,123,25,3,0,32,19,172,225,67,17,0,87,54,365,164,25,6,0,29,36,231,207,17,3,0,25,39,274,374,9,5,0,11,55,441,196,10,0,0,10,12,223,16,0,0,0,0,0,24,0,0,0,0,0,0,4,1426,172,36,3,211,233,1870,145,17,3,0,21,42,204,108,43,8,5,51,59,219,205,95,14,0,108,144,460,167,112,15,6,134,92,393,200,114,30,8,152,108,458,307,44,15,6,65,67,438,210,22,0,0,21,48,281,27,4,0,0,4,11,33,0,0,0,0,0,0,0,1367,451,89,16,557,565,2485,258,53,22,9,88,107,446,92,58,0,4,68,115,276,271,148,7,5,163,222,661,230,120,4,7,133,207,573,218,97,10,0,108,264,591,293,69,12,8,83,209,579,207,19,4,0,26,84,318,28,7,4,0,8,10,49,4,0,0,0
801,53772,7786,2334,296,10413,2097,66281,41932,9309,565,80,9951,2720,54600,42437,12206,724,100,13029,2625,58092,40357,9754,736,88,10574,1885,52819,38050,7524,774,66,8364,1511,47930,31633,5119,781,43,5942,1149,38722,17082,2976,796,48,3823,746,21644,8693,1680,770,18,2466,506,11663,3606,498,330,24,857,363,4825,277564,56859,7810,762,65422,13598,356591,56564,11391,3239,373,15004,2871,74441,40311,11803,917,68,12784,2728,55825,43921,17000,1018,101,18115,3975,66008,40057,14259,986,96,15334,2900,58299,38299,9113,961,56,10120,2489,50916,31941,6046,1299,44,7396,2096,41426,23008,3838,936,45,4817,1596,29427,10335,2052,821,32,2898,1122,14357,4200,682,378,13,1067,886,6157,288636,76183,10548,820,87550,20663,396853,60250,16057,3030,913,20003,2635,82892,45115,12136,336,17,12492,2854,60460,48300,24896,1080,41,26012,3320,77634,44415,21206,1238,28,22479,2386,69285,41698,11545,1139,32,12713,1714,56126,35188,7307,1474,15,8799,1340,45328,28163,4744,1512,17,6282,1198,35639,15031,2429,1014,19,3457,849,19340,5296,844,509,9
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,47,6,5,0,10,9,61,103,23,0,0,28,15,146,120,19,4,0,23,8,153,86,17,0,0,12,4,113,56,3,6,0,11,11,76,45,7,0,0,7,8,63,15,4,0,0,4,0,18,4,0,0,0,0,0,4,3,0,0,0,0,0,3,474,80,15,0,101,58,631,26,3,5,0,4,3,37,69,16,4,0,21,18,113,68,23,0,0,23,15,105,64,15,4,0,14,25,109,43,9,3,0,10,15,71,50,7,0,0,8,21,77,22,0,0,0,0,5,29,5,0,0,0,0,0,5,6,0,0,0,0,0,6,354,68,17,0,89,102,541,30,9,0,0,7,7,50,115,20,0,0,20,6,148,70,23,3,0,23,16,108,53,12,0,0,12,34,104,52,5,3,0,12,20,77,49,9,0,0,9,22,78,21,0,0,0,0,11,34,12,0,0,0,0,0,10,4,0,0,0
901,208,178,71,9,259,34,496,110,124,11,0,135,183,428,125,142,18,0,159,438,721,159,121,23,3,146,138,444,179,133,72,0,201,38,418,108,77,128,0,215,20,337,28,17,67,0,86,4,119,7,4,23,0,23,0,35,0,0,3,0,3,0,4,917,795,415,18,1231,854,3002,337,323,76,7,406,63,806,132,190,3,0,198,76,407,165,218,23,0,239,165,570,230,268,19,10,295,102,633,266,272,53,6,327,107,709,275,214,117,9,330,86,702,184,127,99,0,229,51,462,69,50,43,0,97,20,184,24,16,3,0,22,4,54,1689,1682,437,34,2154,683,4523,357,292,63,11,362,104,825,143,178,4,0,185,76,407,177,177,15,0,196,202,577,230,240,21,6,261,147,638,268,240,25,3,274,118,665,378,219,70,0,294,92,765,248,158,109,4,268,68,587,112,58,43,0,103,42,257,35,7,17,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,5,0,0,0,0,0,5,7,0,0,0,0,0,7,9,0,0,0,0,0,8,5,0,0,0,0,0,5,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,3,0,30,7,0,0,0,0,0,9,9,0,0,0,0,4,12,0,0,0,0,0,0,0,5,4,0,0,4,0,7,3,0,0,0,0,0,5,10,0,0,0,0,0,10,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,12,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
