SA4_CODE_2021,C21_F_CL_C_I_II_15_19,C21_F_CL_C_I_II_20_24,C21_F_CL_C_I_II_25_34,C21_F_CL_C_I_II_35_44,C21_F_CL_C_I_II_45_54,C21_F_CL_C_I_II_55_64,C21_F_CL_C_I_II_65_74,C21_F_CL_C_I_II_75_84,C21_F_CL_C_I_II_85over,C21_F_CL_C_I_II_Tot,C21_F_CL_CL_nfd_15_19,C21_F_CL_CL_nfd_20_24,C21_F_CL_CL_nfd_25_34,C21_F_CL_CL_nfd_35_44,C21_F_CL_CL_nfd_45_54,C21_F_CL_CL_nfd_55_64,C21_F_CL_CL_nfd_65_74,C21_F_CL_CL_nfd_75_84,C21_F_CL_CL_nfd_85over,C21_F_CL_CL_nfd_Tot,C21_F_CL_Tot_15_19,C21_F_CL_Tot_20_24,C21_F_CL_Tot_25_34,C21_F_CL_Tot_35_44,C21_F_CL_Tot_45_54,C21_F_CL_Tot_55_64,C21_F_CL_Tot_65_74,C21_F_CL_Tot_75_84,C21_F_CL_Tot_85over,C21_F_CL_Tot_Tot,C21_F_LE_ID_15_19,C21_F_LE_ID_20_24,C21_F_LE_ID_25_34,C21_F_LE_ID_35_44,C21_F_LE_ID_45_54,C21_F_LE_ID_55_64,C21_F_LE_ID_65_74,C21_F_LE_ID_75_84,C21_F_LE_ID_85over,C21_F_LE_ID_Tot,C21_F_LE_NS_15_19,C21_F_LE_NS_20_24,C21_F_LE_NS_25_34,C21_F_LE_NS_35_44,C21_F_LE_NS_45_54,C21_F_LE_NS_55_64,C21_F_LE_NS_65_74,C21_F_LE_NS_75_84,C21_F_LE_NS_85over,C21_F_LE_NS_Tot,C21_F_Tot_15_19_yrs,C21_F_Tot_20_24_yrs,C21_F_Tot_25_34_yrs,C21_F_Tot_35_44_yrs,C21_F_Tot_45_54_yrs,C21_F_Tot_55_64_yrs,C21_F_Tot_65_74_yrs,C21_F_Tot_75_84_yrs,C21_F_Tot_85over,C21_F_Tot_Tot,C11_P_Post_Deg_15_19_yrs,C11_P_Post_Deg_20_24_yrs,C11_P_Post_Deg_25_34_yrs,C11_P_Post_Deg_35_44_yrs,C11_P_Post_Deg_45_54_yrs,C11_P_Post_Deg_55_64_yrs,C11_P_Post_Deg_65_74_yrs,C11_P_Post_Deg_75_84_yrs,C11_P_Post_Deg_85over,C11_P_Post_Deg_Tot,C11_P_GrDip_GrCe_15_19,C11_P_GrDip_GrCe_20_24,C11_P_GrDip_GrCe_25_34,C11_P_GrDip_GrCe_35_44,C11_P_GrDip_GrCe_45_54,C11_P_GrDip_GrCe_55_64,C11_P_GrDip_GrCe_65_74,C11_P_GrDip_GrCe_75_84,C11_P_GrDip_GrCe_85over,C11_P_GrDip_GrCe_Tot,C11_P_BD_15_19,C11_P_BD_20_24,C11_P_BD_25_34,C11_P_BD_35_44,C11_P_BD_45_54,C11_P_BD_55_64,C11_P_BD_65_74,C11_P_BD_75_84,C11_P_BD_85over,C11_P_BD_Tot,C11_P_AdD_DL_15_19,C11_P_AdD_DL_20_24,C11_P_AdD_DL_25_34,C11_P_AdD_DL_35_44,C11_P_AdD_DL_45_54,C11_P_AdD_DL_55_64,C11_P_AdD_DL_65_74,C11_P_AdD_DL_75_84,C11_P_AdD_DL_85over,C11_P_AdD_DL_Tot,C11_P_CL_C_III_IV_15_19,C11_P_CL_C_III_IV_20_24,C11_P_CL_C_III_IV_25_34,C11_P_CL_C_III_IV_35_44,C11_P_CL_C_III_IV_45_54,C11_P_CL_C_III_IV_55_64,C11_P_CL_C_III_IV_65_74,C11_P_CL_C_III_IV_75_84,C11_P_CL_C_III_IV_85over,C11_P_CL_C_III_IV_Tot,C11_P_CL_C_I_II_15_19,C11_P_CL_C_I_II_20_24,C11_P_CL_C_I_II_25_34,C11_P_CL_C_I_II_35_44,C11_P_CL_C_I_II_45_54,C11_P_CL_C_I_II_55_64,C11_P_CL_C_I_II_65_74,C11_P_CL_C_I_II_75_84,C11_P_CL_C_I_II_85over,C11_P_CL_C_I_II_Tot,C11_P_CL_CL_nfd_15_19,C11_P_CL_CL_nfd_20_24,C11_P_CL_CL_nfd_25_34,C11_P_CL_CL_nfd_35_44,C11_P_CL_CL_nfd_45_54,C11_P_CL_CL_nfd_55_64,C11_P_CL_CL_nfd_65_74,C11_P_CL_CL_nfd_75_84,C11_P_CL_CL_nfd_85over,C11_P_CL_CL_nfd_Tot,C11_P_CL_Tot_15_19,C11_P_CL_Tot_20_24,C11_P_CL_Tot_25_34,C11_P_CL_Tot_35_44,C11_P_CL_Tot_45_54,C11_P_CL_Tot_55_64,C11_P_CL_Tot_65_74,C11_P_CL_Tot_75_84,C11_P_CL_Tot_85over,C11_P_CL_Tot_Tot,C11_P_LE_ID_15_19,C11_P_LE_ID_20_24,C11_P_LE_ID_25_34,C11_P_LE_ID_35_44,C11_P_LE_ID_45_54,C11_P_LE_ID_55_64,C11_P_LE_ID_65_74,C11_P_LE_ID_75_84,C11_P_LE_ID_85over,C11_P_LE_ID_Tot,C11_P_LE_NS_15_19,C11_P_LE_NS_20_24,C11_P_LE_NS_25_34,C11_P_LE_NS_35_44,C11_P_LE_NS_45_54,C11_P_LE_NS_55_64,C11_P_LE_NS_65_74,C11_P_LE_NS_75_84,C11_P_LE_NS_85over,C11_P_LE_NS_Tot,C11_P_Tot_15_19_yrs,C11_P_Tot_20_24_yrs,C11_P_Tot_25_34_yrs,C11_P_Tot_35_44_yrs,C11_P_Tot_45_54_yrs,C11_P_Tot_55_64_yrs,C11_P_Tot_65_74_yrs,C11_P_Tot_75_84_yrs,C11_P_Tot_85over,C11_P_Tot_Tot,C16_P_Post_Deg_15_19_yrs,C16_P_Post_Deg_20_24_yrs,C16_P_Post_Deg_25_34_yrs,C16_P_Post_Deg_35_44_yrs,C16_P_Post_Deg_45_54_yrs,C16_P_Post_Deg_55_64_yrs,C16_P_Post_Deg_65_74_yrs,C16_P_Post_Deg_75_84_yrs,C16_P_Post_Deg_85over,C16_P_Post_Deg_Tot,C16_P_GrDip_GrCe_15_19,C16_P_GrDip_GrCe_20_24,C16_P_GrDip_GrCe_25_34,C16_P_GrDip_GrCe_35_44,C16_P_GrDip_GrCe_45_54,C16_P_GrDip_GrCe_55_64,C16_P_GrDip_GrCe_65_74,C16_P_GrDip_GrCe_75_84,C16_P_GrDip_GrCe_85over,C16_P_GrDip_GrCe_Tot,C16_P_BD_15_19,C16_P_BD_20_24,C16_P_BD_25_34,C16_P_BD_35_44,C16_P_BD_45_54,C16_P_BD_55_64,C16_P_BD_65_74,C16_P_BD_75_84,C16_P_BD_85over,C16_P_BD_Tot
701,164,141,245,179,111,88,51,10,3,998,38,30,122,147,214,165,102,51,6,876,436,805,2185,1966,1560,1095,438,111,25,8622,8,29,94,69,51,43,33,8,5,345,358,430,1289,1099,883,719,518,268,101,5662,814,2233,10607,9076,6550,4610,2398,803,184,37272,0,31,715,743,743,549,191,24,8,3001,0,24,398,518,541,330,82,10,0,1909,14,772,3923,2867,1981,1365,440,109,23,11486,31,384,1532,1960,1670,1127,388,83,22,7183,363,1869,4371,3980,3322,2039,789,215,24,16971,193,321,424,236,178,106,27,7,0,1499,22,76,201,268,203,178,68,19,7,1038,582,2262,4991,4491,3705,2328,881,236,32,19506,21,84,202,214,202,173,91,33,3,1020,1390,1453,3224,2825,2449,1797,920,488,137,14693,2035,5001,14988,13615,11285,7671,2993,979,222,58796,4,50,1294,1295,925,720,306,53,8,4648,0,43,584,654,552,438,137,29,0,2427,3,886,5444,3851,2417,1635,741,178,41,15191
702,51,81,181,160,136,84,23,8,0,724,19,40,120,110,132,96,49,8,4,577,176,435,1096,940,856,585,227,40,13,4369,3,11,27,17,16,13,7,8,0,109,413,421,1059,805,730,649,361,104,37,4581,603,1159,4752,3698,3171,2536,1127,272,75,17392,0,12,282,325,317,255,67,8,0,1266,0,18,207,268,265,199,18,0,0,978,4,316,1698,1281,1040,743,156,23,3,5265,5,137,727,849,848,585,154,41,0,3350,221,839,2223,2124,1831,1150,356,63,9,8808,92,198,383,307,209,91,28,9,0,1317,25,64,153,191,152,83,37,0,0,712,334,1101,2755,2621,2199,1327,420,73,9,10833,13,50,107,111,136,107,34,11,0,565,1160,1061,2186,1963,1508,1074,572,223,82,9824,1514,2696,7970,7413,6303,4287,1417,374,105,32082,0,10,413,399,350,297,108,25,0,1607,0,16,238,263,274,200,52,11,0,1054,4,242,1758,1336,991,824,266,69,12,5507
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,0,6,9,3,6,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,7,3,0,0,0,32,0,0,4,0,5,0,0,0,0,8,0,3,6,0,0,0,0,0,0,18,0,12,23,17,13,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,0,0,0,0,15
799,0,0,3,3,3,3,0,0,0,14,0,0,3,9,5,4,7,0,0,23,0,12,31,15,24,33,16,0,0,125,0,0,3,3,0,5,0,0,0,6,36,44,148,119,158,125,39,7,0,668,36,63,307,214,229,210,76,9,0,1144,0,4,14,14,7,5,0,0,0,45,0,0,11,0,4,12,0,0,0,30,0,24,79,29,23,32,13,0,0,204,0,9,18,21,21,31,17,3,0,109,8,33,66,48,51,80,49,0,0,336,0,0,9,0,3,0,4,0,0,28,0,0,7,4,7,5,0,0,0,17,3,34,83,53,59,88,54,0,0,381,0,5,8,4,0,8,4,0,0,24,5,17,62,46,61,76,32,0,0,295,10,96,268,164,173,252,121,5,0,1089,0,0,24,10,12,5,3,0,0,54,0,0,13,7,5,11,3,0,0,36,0,18,63,39,19,32,15,0,0,183
801,243,263,346,295,278,266,221,80,31,2031,69,136,255,348,658,792,817,404,142,3617,718,2042,4035,3653,3587,3056,2032,834,289,20247,20,68,166,193,122,153,179,134,55,1098,640,998,1965,1492,1121,990,1172,982,679,10040,1458,9120,33684,30894,23150,17130,12248,5789,1998,135466,0,344,6154,6659,5868,4192,1737,593,135,25690,0,177,2215,2705,2856,2307,724,130,17,11143,28,5558,19024,13364,10478,7816,3729,1406,431,61828,114,1747,5235,5984,5554,4194,2069,854,297,26046,636,3512,7446,6706,5741,3977,2164,1139,307,31634,374,587,736,514,397,299,137,43,16,3105,80,279,571,860,871,920,450,185,79,4293,1086,4380,8759,8081,7015,5195,2753,1364,398,39033,54,263,611,700,811,925,704,456,205,4720,1885,2173,3272,2581,2309,2003,1712,1644,1140,18712,3163,14646,45265,40076,34897,26626,13429,6443,2621,187168,3,388,8465,9752,7129,5058,2836,916,235,34785,5,234,2811,3008,2959,2625,1446,279,41,13404,33,6179,21189,16067,11223,8653,5497,2120,650,71606
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,3,4,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,3,7,7,3,6,4,0,0,34,3,20,43,36,21,36,7,3,0,166,0,0,18,14,11,8,0,0,0,46,0,0,9,0,6,9,0,0,0,15,0,20,51,25,10,8,5,0,0,121,0,4,14,10,6,4,3,0,0,39,4,10,17,16,11,7,3,0,0,62,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,14,4,16,21,14,11,11,3,0,0,81,0,0,0,0,7,3,0,0,0,5,8,11,14,15,14,7,0,0,0,74,12,50,119,79,64,45,14,0,3,384,0,0,7,5,6,5,3,0,0,40,0,0,0,0,0,5,0,0,0,11,0,13,34,13,7,11,3,0,0,76
901,10,10,3,3,12,12,4,0,0,53,3,5,0,9,0,5,10,5,0,44,11,33,39,53,52,54,27,9,0,276,0,0,0,0,4,4,12,4,0,26,19,19,58,59,50,70,35,36,11,352,31,71,193,237,196,220,132,70,14,1170,0,0,7,13,10,5,0,0,0,30,0,0,9,9,8,0,0,0,0,31,0,12,39,60,31,17,0,0,0,157,0,5,26,30,38,18,3,0,0,127,6,21,60,61,74,47,14,0,0,280,5,3,9,0,8,0,0,0,0,36,0,0,3,4,0,0,0,0,0,12,14,27,67,68,90,51,14,0,0,327,0,0,6,7,10,3,0,0,0,22,57,157,464,156,76,58,15,14,4,986,70,200,619,339,254,155,34,13,4,1686,0,0,14,25,11,10,11,3,0,78,0,7,11,19,12,3,3,0,0,55,0,15,67,84,44,61,29,4,8,324
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13
