SA4_CODE_2021,C16_5_9_Indig_st_ns_P,C16_5_9_Tot_M,C16_5_9_Tot_F,C16_5_9_Tot_P,C16_10_14_Indigen_M,C16_10_14_Indigen_F,C16_10_14_Indigen_P,C16_10_14_NonInd_M,C16_10_14_NonInd_F,C16_10_14_NonInd_P,C16_10_14_Ind_st_ns_M,C16_10_14_Ind_st_ns_F,C16_10_14_Ind_st_ns_P,C16_10_14_Tot_M,C16_10_14_Tot_F,C16_10_14_Tot_P,C16_15_19_Indigen_M,C16_15_19_Indigen_F,C16_15_19_Indigen_P,C16_15_19_NonInd_M,C16_15_19_NonInd_F,C16_15_19_NonInd_P,C16_15_19_Ind_st_ns_M,C16_15_19_Ind_st_ns_F,C16_15_19_Ind_st_ns_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Indigen_M,C16_20_24_Indigen_F,C16_20_24_Indigen_P,C16_20_24_NonInd_M,C16_20_24_NonInd_F,C16_20_24_NonInd_P,C16_20_24_Ind_st_ns_M,C16_20_24_Ind_st_ns_F,C16_20_24_Ind_st_ns_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Indigen_M,C16_25_29_Indigen_F,C16_25_29_Indigen_P,C16_25_29_NonInd_M,C16_25_29_NonInd_F,C16_25_29_NonInd_P,C16_25_29_Ind_st_ns_M,C16_25_29_Ind_st_ns_F,C16_25_29_Ind_st_ns_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Indigen_M,C16_30_34_Indigen_F,C16_30_34_Indigen_P,C16_30_34_NonInd_M,C16_30_34_NonInd_F,C16_30_34_NonInd_P,C16_30_34_Ind_st_ns_M,C16_30_34_Ind_st_ns_F,C16_30_34_Ind_st_ns_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Indigen_M,C16_35_39_Indigen_F,C16_35_39_Indigen_P,C16_35_39_NonInd_M,C16_35_39_NonInd_F,C16_35_39_NonInd_P,C16_35_39_Ind_st_ns_M,C16_35_39_Ind_st_ns_F,C16_35_39_Ind_st_ns_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Indigen_M,C16_40_44_Indigen_F,C16_40_44_Indigen_P,C16_40_44_NonInd_M,C16_40_44_NonInd_F,C16_40_44_NonInd_P,C16_40_44_Ind_st_ns_M,C16_40_44_Ind_st_ns_F,C16_40_44_Ind_st_ns_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Indigen_M,C16_45_49_Indigen_F,C16_45_49_Indigen_P,C16_45_49_NonInd_M,C16_45_49_NonInd_F,C16_45_49_NonInd_P,C16_45_49_Ind_st_ns_M,C16_45_49_Ind_st_ns_F,C16_45_49_Ind_st_ns_P,C16_45_49_Tot_M,C16_45_49_Tot_F,C16_45_49_Tot_P,C16_50_54_Indigen_M,C16_50_54_Indigen_F,C16_50_54_Indigen_P,C16_50_54_NonInd_M,C16_50_54_NonInd_F,C16_50_54_NonInd_P,C16_50_54_Ind_st_ns_M,C16_50_54_Ind_st_ns_F,C16_50_54_Ind_st_ns_P,C16_50_54_Tot_M,C16_50_54_Tot_F,C16_50_54_Tot_P,C16_55_59_Indigen_M,C16_55_59_Indigen_F,C16_55_59_Indigen_P,C16_55_59_NonInd_M,C16_55_59_NonInd_F,C16_55_59_NonInd_P,C16_55_59_Ind_st_ns_M,C16_55_59_Ind_st_ns_F,C16_55_59_Ind_st_ns_P,C16_55_59_Tot_M,C16_55_59_Tot_F,C16_55_59_Tot_P,C16_60_64_Indigen_M,C16_60_64_Indigen_F,C16_60_64_Indigen_P,C16_60_64_NonInd_M,C16_60_64_NonInd_F,C16_60_64_NonInd_P,C16_60_64_Ind_st_ns_M,C16_60_64_Ind_st_ns_F,C16_60_64_Ind_st_ns_P,C16_60_64_Tot_M,C16_60_64_Tot_F,C16_60_64_Tot_P,C16_65_over_Indigen_M,C16_65_over_Indigen_F,C16_65_over_Indigen_P,C16_65over_NonInd_M,C16_65over_NonInd_F,C16_65over_NonInd_P,C16_65over_Indig_st_ns_M,C16_65over_Indig_st_ns_F,C16_65over_Indig_st_ns_P,C16_65_over_Tot_M,C16_65_over_Tot_F,C16_65_over_Tot_P,C16_Tot_Indig_M,C16_Tot_Indig_F,C16_Tot_Indig_P,C16_Tot_NonInd_M,C16_Tot_NonInd_F,C16_Tot_NonInd_P,C16_Tot_Indig_st_ns_M,C16_Tot_Indig_st_ns_F,C16_Tot_Indig_st_ns_P,C16_Tot_Tot_M,C16_Tot_Tot_F,C16_Tot_Tot_P,C21_0_4_Indig_M,C21_0_4_Indig_F,C21_0_4_Indig_P,C21_0_4_NonInd_M,C21_0_4_NonInd_F,C21_0_4_NonInd_P,C21_0_4_Indig_st_ns_M,C21_0_4_Indig_st_ns_F,C21_0_4_Indig_st_ns_P,C21_0_4_Tot_M,C21_0_4_Tot_F,C21_0_4_Tot_P,C21_5_9_Indig_M,C21_5_9_Indig_F,C21_5_9_Indig_P,C21_5_9_NonInd_M,C21_5_9_NonInd_F,C21_5_9_NonInd_P,C21_5_9_Indig_st_ns_M,C21_5_9_Indig_st_ns_F,C21_5_9_Indig_st_ns_P,C21_5_9_Tot_M,C21_5_9_Tot_F,C21_5_9_Tot_P,C21_10_14_Indigen_M,C21_10_14_Indigen_F,C21_10_14_Indigen_P,C21_10_14_NonInd_M,C21_10_14_NonInd_F,C21_10_14_NonInd_P,C21_10_14_Ind_st_ns_M,C21_10_14_Ind_st_ns_F,C21_10_14_Ind_st_ns_P,C21_10_14_Tot_M,C21_10_14_Tot_F,C21_10_14_Tot_P,C21_15_19_Indigen_M,C21_15_19_Indigen_F,C21_15_19_Indigen_P,C21_15_19_NonInd_M
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,6,5,7,0,0,0,7,0,7,0,0,0,12,0,12,0,0,0,5,4,9,0,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,6,0,6,0,0,0,5,0,6,0,0,0,8,0,9,0,0,0,6,3,7,0,0,0,6,3,7,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,4,4,5,0,0,0,4,4,5,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,45,18,63,7,3,6,52,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,9,10,18,0,0,0,7,14,14,0,0,0,7,13,20,3,4,6,25,30,51,0,0,4,31,30,62,7,4,11,41,26,71,9,0,11,61,33,91,6,0,9,52,33,82,13,3,20,64,42,102,0,0,0,42,24,71,8,3,12,50,32,80,8,0,7,43,30,73,3,0,3,51,34,84,8,0,9,26,28,52,7,0,7,38,25,64,4,4,3,32,20,55,3,9,9,39,31,70,6,4,5,27,27,50,3,4,7,38,32,71,0,0,0,25,26,48,9,0,5,27,26,56,0,0,0,23,27,49,5,6,7,24,28,52,0,0,3,44,35,81,12,6,14,54,48,102,32,21,54,421,341,758,67,35,97,518,393,911,0,0,4,14,19,37,0,0,0,21,19,42,0,0,4,21,19,37,6,0,12,29,23,52,3,3,8,13,9,31,0,0,3,23,16,42,15,14,28,24
701,843,4771,4454,9223,674,630,1302,3115,3012,6131,370,344,717,4160,3990,8154,601,540,1135,3056,2677,5730,382,347,724,4040,3559,7600,604,462,1067,3988,3409,7394,613,486,1098,5204,4352,9552,537,442,981,5554,5238,10799,985,705,1692,7085,6388,13470,480,375,855,5599,5404,11001,888,646,1531,6967,6426,13392,408,368,769,4847,4531,9382,781,502,1283,6035,5402,11438,391,379,769,4392,4074,8461,656,463,1116,5439,4913,10345,335,365,702,4336,3880,8213,697,447,1144,5369,4693,10068,282,307,589,3869,3442,7310,578,415,990,4722,4163,8889,221,234,453,3326,3109,6434,499,389,886,4050,3730,7773,173,199,371,2790,2351,5143,429,328,750,3385,2877,6266,197,282,472,4722,4210,8931,613,485,1100,5536,4970,10508,6191,5774,11959,57280,52722,110004,8419,6443,14866,71889,64941,136831,755,709,1470,3827,3620,7444,319,323,639,4900,4653,9555,741,736,1480,3744,3709,7454,381,418,803,4865,4864,9728,782,754,1533,3521,3256,6785,362,329,689,4663,4342,9009,652,675,1329,2976
702,458,3880,3624,7501,2412,2152,4563,940,894,1839,242,198,441,3598,3246,6842,2309,2154,4465,882,684,1573,223,182,407,3420,3025,6439,2205,2150,4354,1020,951,1971,323,258,578,3548,3353,6903,2008,1956,3968,1522,1684,3203,396,415,804,3924,4055,7976,1816,1886,3707,1598,1704,3306,362,340,704,3778,3934,7715,1466,1567,3033,1395,1401,2795,273,285,560,3137,3258,6393,1427,1534,2958,1326,1248,2577,255,245,500,3011,3031,6039,1254,1442,2701,1435,1365,2803,342,312,652,3033,3124,6154,997,1205,2202,1513,1396,2905,334,285,619,2843,2884,5733,716,900,1617,1409,1301,2717,308,258,569,2441,2457,4894,520,674,1193,1205,1017,2221,275,222,492,1999,1912,3912,691,1020,1716,1782,1357,3138,384,306,691,2858,2684,5549,22549,23040,45588,18491,17371,35860,4247,3747,7991,45291,44156,89446,1991,1830,3826,1265,1067,2332,196,148,345,3457,3048,6503,2238,2013,4255,1173,1117,2290,192,204,398,3606,3331,6941,2306,2140,4442,971,920,1888,209,173,380,3484,3229,6711,2376,2133,4511,801
797,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,7,3,6,0,0,0,7,3,7,0,0,0,12,5,19,3,0,3,16,5,17,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,3,0,3,12,0,12,0,0,0,7,0,6,0,0,0,7,0,6,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,4,0,4,6,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,47,10,59,8,5,15,58,12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
799,15,37,60,89,0,3,6,13,6,19,0,5,3,20,11,31,13,4,17,5,7,10,0,0,0,21,13,31,33,28,62,52,47,95,13,17,30,103,87,188,32,29,56,66,67,131,27,34,60,120,129,254,33,32,67,52,57,110,17,19,30,102,105,208,36,37,72,40,38,79,13,10,27,93,83,179,51,48,97,57,36,89,15,8,27,120,92,215,63,50,114,50,39,92,18,6,28,129,95,227,56,38,91,55,52,106,15,19,31,124,106,233,34,20,54,58,73,127,17,17,33,110,104,211,15,13,30,85,84,169,19,11,25,116,108,225,18,3,19,144,98,240,37,22,50,197,112,314,391,305,701,736,666,1402,202,184,383,1334,1155,2485,43,25,75,33,40,78,13,7,20,89,69,164,34,25,58,58,38,101,8,5,14,93,77,169,20,21,42,43,19,61,6,8,10,70,48,117,17,28,52,3
801,967,13217,12213,25429,312,310,621,10677,10153,20827,395,382,776,11390,10840,22234,331,347,676,11522,11269,22787,496,513,1007,12350,12122,24472,378,312,685,14568,14363,28933,881,848,1732,15824,15525,31354,281,301,575,14628,15272,29898,1006,947,1951,15911,16513,32426,208,247,451,15222,16000,31224,1027,881,1907,16456,17129,33581,177,206,387,14022,14230,28253,776,715,1494,14983,15147,30129,169,195,367,12961,13426,26385,762,658,1413,13891,14276,28165,190,173,360,12250,12595,24838,710,613,1328,13145,13381,26527,156,172,331,11022,11807,22833,630,590,1225,11815,12578,24389,107,128,237,10101,10823,20923,568,588,1153,10778,11540,22318,97,80,173,8519,9409,17930,473,535,1008,9086,10018,19110,92,118,206,21258,25549,46807,1337,1590,2921,22686,27253,49936,3253,3220,6473,181940,188354,370298,10237,9851,20085,195430,201426,396853,460,429,883,12912,12106,25017,378,378,754,13746,12907,26660,492,450,944,14062,13277,27337,446,432,877,15000,14154,29156,477,360,838,13125,12320,25446,404,388,795,14007,13077,27079,443,440,887,12392
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,6,9,22,0,0,0,0,0,4,0,0,0,5,0,3,0,0,7,12,14,27,0,5,5,15,16,33,0,0,0,34,32,64,0,3,7,36,40,78,0,0,0,34,19,52,5,0,9,36,22,63,3,0,4,24,15,36,0,0,3,29,18,47,0,0,6,29,21,46,5,4,11,34,30,61,3,0,3,25,11,40,8,0,8,35,11,48,0,0,6,12,9,21,0,0,0,14,15,26,0,0,0,27,15,40,6,0,0,29,17,48,0,0,0,14,17,31,0,0,6,18,21,37,0,0,0,20,12,28,9,0,4,23,12,38,0,0,0,20,18,32,6,0,6,22,18,37,20,12,27,256,194,453,37,21,59,313,232,541,3,0,4,8,4,11,0,0,0,18,9,19,0,0,0,3,0,6,0,0,0,3,4,9,0,0,0,7,5,12,0,3,3,7,9,14,0,5,10,22
901,23,154,130,285,16,8,25,99,121,217,14,3,20,127,134,261,11,13,22,86,76,163,6,10,24,105,107,208,8,3,12,112,57,167,16,7,24,134,65,196,3,3,8,134,84,218,19,11,29,158,96,260,6,6,10,144,122,262,19,15,34,164,142,308,8,8,16,160,122,283,11,5,17,182,135,316,6,14,18,145,125,276,11,13,20,167,148,318,9,12,22,144,132,277,17,16,34,170,163,334,9,6,12,171,144,313,24,25,51,205,171,377,7,11,20,167,148,309,19,26,46,195,178,370,5,0,10,140,136,273,20,21,40,169,159,322,8,14,23,324,282,601,43,36,81,373,325,701,111,119,231,2074,1763,3844,249,208,459,2433,2089,4523,4,7,13,110,87,202,16,13,30,132,109,243,5,12,14,133,120,252,11,13,27,150,141,292,8,14,19,128,99,231,27,18,42,167,130,295,9,4,14,72
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,4,0,4,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,3,4,6,0,0,0,3,4,6,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,3,3,5,0,0,0,10,4,13,0,0,0,10,9,9,0,0,0,22,26,48,0,0,0,21,29,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
