LGA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,31,0,0,0,32,0,0,32,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,39,0,0,0,35,0,0,39,9,0,0,0,9,0,0,0,9,0,0,9,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,109,12,5,0,120,0,0,0,123,8,0,127,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,3,3,0,0,3,107,12,5,0,123,3,0,3,129,8,0,133,9,3,0,0,14,0,0,0,11,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,120,14,5,4,134,9,0,9,143,19,0,156,10,0,0,0,15,0,0,0,15,0,0,15,7,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18050,29,11,9,0,43,0,0,3,47,5,0,51,4,5,0,5,8,0,0,0,8,0,0,8,789,139,18,9,952,16,5,19,969,52,5,1024,9,0,0,0,9,3,0,3,14,0,0,13,11,0,0,0,11,0,0,0,11,0,0,11,19,0,0,0,19,3,0,3,24,0,0,25,810,139,18,9,970,15,5,19,993,51,5,1051,186,29,0,0,221,3,0,6,221,30,0,253,0,0,0,0,0,0,0,0,0,0,0,0,997,166,18,10,1192,18,3,26,1215,85,0,1306,220,32,5,0,254,0,0,4,255,26,0,284,181,42,10,0,230,0,0,0,230,11,0,241,12,6,8,0,30,0,0,0,30,0,0,30,4,0,0,4,10,0,0,0,10,0,0,10,412,81,18,7,522,0,0,4,521,39,0,559,4,0,0,0,3,0,0,0,3,0,0,3,12,0,0,0,11,0,0,0
LGA18100,0,0,6,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,57,0,6,0,59,0,0,0,59,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,6,0,59,0,0,0,59,0,0,67,4,0,0,0,4,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,63,0,6,0,70,0,0,0,70,8,0,73,7,0,0,0,7,0,0,0,7,0,0,10,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,5,108,0,0,0,108,11,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,5,108,0,0,0,111,11,0,120,5,0,0,0,7,5,0,5,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,100,8,6,5,120,0,0,0,123,11,0,133,14,0,0,0,13,0,0,0,13,0,0,13,5,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18250,47,8,16,0,68,0,0,0,68,5,0,74,3,0,0,0,3,0,0,0,3,0,0,3,1150,181,33,4,1375,27,9,31,1411,95,0,1503,18,0,0,0,17,6,5,10,27,0,0,31,18,3,0,0,21,0,0,0,18,0,0,20,39,0,0,0,43,6,4,7,50,0,0,54,1191,187,37,4,1421,35,11,43,1463,92,0,1556,275,47,12,8,344,6,0,6,349,64,0,417,0,0,0,0,0,0,0,0,0,0,0,4,1470,227,52,13,1764,37,11,48,1816,156,3,1973,283,51,8,5,347,8,3,12,355,36,0,395,265,83,8,0,347,4,0,4,355,28,0,387,24,4,12,0,39,3,0,3,42,7,0,48,3,0,0,0,4,0,0,0,4,0,0,4,572,138,30,5,739,15,3,17,759,74,0,832,18,3,5,0,19,0,0,0,22,0,0,22,10,0,0,0,13,3,0,3
LGA18350,24,9,5,0,34,0,0,0,34,0,0,38,0,0,0,5,5,0,0,0,5,0,0,5,694,118,29,7,851,7,4,13,864,42,0,902,3,0,0,0,3,0,0,0,3,0,0,3,8,5,0,0,9,0,0,0,9,0,0,11,9,5,0,0,13,0,0,0,13,0,0,11,703,120,29,12,864,7,4,13,876,41,0,917,110,15,8,4,141,3,0,4,154,38,0,186,0,0,0,0,0,0,0,0,0,0,4,3,818,136,34,16,1006,14,5,19,1028,76,3,1103,104,23,3,3,131,0,0,4,133,7,0,142,98,36,0,0,133,0,0,0,137,3,0,142,4,4,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,212,56,6,0,282,3,0,5,281,14,0,294,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,4,0,0,0
LGA18400,46,10,15,0,72,5,0,5,77,8,0,88,0,0,0,9,9,0,0,0,9,0,0,11,887,140,74,14,1117,16,5,21,1135,51,0,1192,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,5,0,0,0,5,0,0,9,0,5,6,0,8,0,0,0,8,0,0,8,890,145,79,14,1127,15,5,18,1145,51,0,1200,120,17,14,0,151,0,0,0,159,39,0,196,3,0,0,0,3,0,0,0,3,0,0,3,1013,166,91,18,1279,22,5,27,1302,89,4,1397,194,28,8,0,231,0,0,0,238,15,0,255,132,33,9,3,172,0,0,0,174,12,0,189,23,4,4,3,39,0,0,0,39,0,0,39,0,0,0,11,11,0,0,0,11,0,0,11,353,62,24,13,451,5,0,5,458,28,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18450,197,28,40,0,264,5,0,3,267,9,0,278,4,0,0,11,15,0,0,0,15,4,0,16,2776,446,188,21,3431,42,18,62,3492,213,6,3709,20,0,0,0,23,0,0,0,22,0,0,22,35,8,0,0,40,3,0,6,50,4,0,46,52,9,0,3,60,8,0,6,68,4,0,70,2827,453,188,20,3494,47,20,69,3564,218,6,3781,426,103,26,13,570,13,5,22,588,182,0,773,4,0,0,0,11,0,0,0,11,0,5,14,3258,557,216,38,4064,63,29,89,4158,397,9,4566,621,84,46,5,750,11,9,12,765,53,0,812,511,95,24,4,641,5,0,3,641,56,0,699,60,7,16,0,82,0,0,0,82,6,0,81,4,0,0,0,6,0,0,0,6,0,0,10,1200,188,84,10,1478,7,7,20,1491,112,0,1605,4,0,0,0,6,4,0,4,9,5,0,6,10,4,0,0,17,7,4,9
LGA18500,22,11,5,0,36,0,0,0,36,0,0,47,0,0,3,4,9,0,0,0,9,0,0,11,581,107,15,4,712,12,0,15,719,46,5,773,3,3,0,0,9,0,0,0,10,0,0,10,10,5,0,0,10,0,0,0,10,0,0,10,14,4,0,0,22,0,0,0,24,0,0,24,596,110,16,4,729,14,0,16,745,46,5,797,220,47,5,6,283,4,0,4,280,39,0,325,0,0,0,5,3,0,0,0,3,0,0,4,819,157,23,16,1015,11,0,13,1031,87,6,1128,153,17,3,3,178,0,0,0,178,13,0,188,139,44,4,0,187,0,0,0,195,13,0,205,14,4,5,0,17,0,0,0,17,5,0,21,4,0,0,3,6,0,0,0,6,0,0,8,303,72,8,5,390,0,0,0,391,29,0,422,0,8,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
LGA18710,6,0,0,0,6,0,0,0,6,6,0,9,5,0,0,0,5,0,0,0,5,0,0,4,354,42,8,0,407,3,0,3,409,19,4,432,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,362,42,8,0,412,3,0,3,409,19,4,436,44,0,3,3,54,0,0,0,54,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,404,45,12,3,464,3,0,3,464,18,4,486,76,6,0,0,85,0,0,0,86,5,0,89,42,3,0,0,43,0,0,0,43,4,0,49,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,119,10,3,0,129,0,0,0,131,11,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,4,0,4,0,5,0,0,0,5,0,0,5,4,0,0,6,5,0,0,0,5,0,0,5,198,45,8,4,253,0,0,0,254,10,0,261,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,201,45,8,6,260,0,0,0,261,10,0,268,8,9,0,0,16,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,211,55,5,6,273,0,0,0,273,9,0,281,16,6,0,0,21,0,0,0,21,0,0,21,24,9,0,0,32,0,0,0,32,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,43,13,0,5,58,0,0,0,58,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20260,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,122,21,4,3,150,0,0,0,150,11,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,21,4,3,150,0,0,0,151,11,0,161,13,3,5,0,23,0,0,0,23,12,0,34,0,0,0,0,0,0,0,0,0,0,0,5,136,26,7,3,171,0,0,0,176,20,0,194,17,0,0,0,17,0,0,0,17,0,0,17,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20570,37,5,0,3,49,0,0,0,49,0,0,54,9,0,0,6,8,0,0,0,8,0,0,14,1578,214,24,14,1832,18,6,23,1854,86,6,1942,5,0,0,0,6,3,0,7,10,0,0,10,16,0,0,0,20,0,0,0,20,0,0,17,20,4,0,0,23,3,0,7,22,0,0,27,1596,213,24,14,1857,22,4,29,1881,86,6,1968,204,32,6,7,248,9,0,15,266,51,0,319,3,0,0,0,3,0,0,0,3,0,4,5,1804,251,36,20,2105,32,9,38,2147,138,6,2294,253,23,3,0,281,3,0,3,283,15,0,304,275,34,7,3,322,5,0,5,329,10,0,339,16,0,0,0,19,0,0,0,19,0,0,17,4,0,0,0,5,0,0,0,5,0,0,3,552,59,14,0,630,7,0,12,634,31,0,666,6,0,0,0,6,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0
LGA20660,39,9,7,0,52,0,0,0,52,0,0,52,5,0,0,4,17,0,0,0,17,0,0,14,2047,245,44,11,2343,30,4,34,2379,116,3,2495,10,0,0,0,8,0,0,0,13,0,0,13,25,9,0,0,35,0,0,0,41,0,0,39,32,10,0,0,43,5,0,3,49,0,0,48,2081,257,39,11,2391,34,5,38,2427,113,3,2549,281,48,6,13,349,8,0,8,356,41,0,397,0,0,0,3,3,0,0,0,3,0,4,5,2371,300,51,22,2747,34,5,44,2788,154,10,2954,566,56,15,0,639,18,0,14,657,45,0,699,546,93,11,0,652,8,0,12,663,37,3,703,16,0,6,0,28,0,0,0,30,0,0,36,3,0,0,6,4,0,0,0,4,0,0,4,1128,154,35,7,1331,27,7,30,1358,83,3,1443,8,0,0,0,6,0,0,0,10,0,0,10,19,0,0,0,19,0,3,3
LGA20740,15,7,13,0,35,0,0,0,35,4,0,33,0,0,0,9,10,0,0,0,10,0,0,10,408,105,22,12,551,0,5,3,555,46,0,602,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,3,0,0,3,412,108,22,12,556,3,5,5,562,47,0,608,34,12,3,3,55,0,0,0,55,14,0,69,0,0,0,0,0,0,0,0,0,0,0,0,447,117,27,15,607,3,5,5,613,65,3,681,46,11,0,0,53,0,0,0,53,6,0,63,71,9,0,0,84,0,0,0,84,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,23,3,5,145,0,0,0,145,11,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20830,20,4,4,0,25,0,0,0,25,0,0,25,5,0,0,16,18,0,0,0,18,5,0,21,807,112,23,15,961,9,5,8,976,31,0,1010,5,0,0,0,5,0,0,0,6,0,0,6,8,0,0,3,15,0,0,0,13,0,0,13,9,0,0,3,14,5,0,5,23,0,0,23,821,112,19,20,979,15,5,17,996,31,0,1027,133,19,5,0,155,0,0,0,155,30,0,190,0,0,0,0,0,0,0,0,0,0,0,0,952,134,29,24,1136,15,5,17,1155,62,3,1217,121,17,5,0,139,0,0,0,140,12,0,145,136,21,4,0,162,0,0,0,161,10,0,173,3,0,4,0,9,0,0,0,9,3,0,10,0,0,0,0,0,0,0,0,3,0,0,7,259,44,5,0,315,0,3,0,315,20,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20910,47,7,5,0,57,0,0,0,57,3,0,61,9,0,0,5,20,0,0,0,20,0,3,22,2185,267,37,18,2512,42,3,45,2555,89,6,2652,16,0,0,0,18,3,0,3,20,0,0,20,34,0,0,0,33,0,0,0,33,5,0,41,49,5,0,0,52,0,0,0,54,5,0,58,2232,273,37,18,2562,44,3,52,2612,96,6,2713,406,56,7,0,465,5,0,5,471,72,0,543,3,0,0,5,10,0,0,0,10,0,0,14,2642,327,41,22,3030,51,6,59,3089,162,7,3263,708,92,14,0,810,13,0,15,826,48,0,881,668,89,9,5,775,12,3,18,790,31,0,824,36,3,6,0,54,0,0,0,54,0,0,55,9,0,0,7,19,0,0,0,19,0,0,18,1431,188,30,13,1662,23,6,32,1689,89,3,1778,8,0,0,0,8,0,0,0,9,0,0,9,30,0,0,0,29,0,0,0
LGA21010,5,0,4,0,8,0,0,0,8,0,0,8,0,0,0,0,4,0,0,0,4,0,0,4,171,17,7,5,198,3,0,3,199,7,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,17,7,5,199,3,0,3,202,7,0,209,16,4,0,0,21,0,0,0,21,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,186,20,5,3,219,3,0,3,225,13,0,244,14,0,0,0,14,0,0,0,14,0,0,14,15,0,0,0,18,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,36,0,0,3,38,0,0,0,42,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21110,70,3,10,0,89,0,0,0,89,5,0,92,7,0,0,15,24,0,0,0,28,0,4,36,3525,451,44,35,4053,54,9,62,4118,189,8,4314,43,0,0,0,52,0,0,0,50,0,0,54,58,4,0,0,65,0,3,5,72,3,0,74,103,9,0,0,112,6,3,11,120,6,0,126,3627,454,44,39,4165,59,12,75,4237,193,8,4444,621,86,10,6,731,10,9,19,748,129,4,882,5,0,0,0,5,0,0,0,5,0,0,6,4258,545,52,46,4902,70,21,94,4987,323,10,5324,1244,121,16,8,1383,25,4,30,1414,99,0,1518,1156,171,9,5,1345,18,0,21,1364,77,5,1443,57,7,6,0,66,0,0,0,66,8,0,76,3,6,0,13,19,0,0,0,19,0,3,20,2456,308,32,22,2813,43,3,52,2860,188,4,3059,24,0,3,0,29,3,0,3,27,0,0,31,30,4,0,0,37,0,4,4
LGA21180,52,23,12,0,84,3,0,3,85,8,0,95,12,0,0,18,36,0,0,3,42,3,0,44,1844,362,48,32,2284,55,11,62,2351,246,5,2602,35,11,0,0,47,16,6,16,62,11,0,73,43,16,5,0,66,14,4,22,88,17,0,105,77,28,7,0,113,27,7,36,152,23,0,174,1920,393,57,32,2400,81,23,102,2498,271,5,2774,598,199,28,30,853,33,9,41,899,325,9,1224,9,0,0,5,7,0,0,0,7,6,5,24,2528,594,83,62,3265,115,32,144,3411,595,18,4026,668,97,14,5,777,16,3,22,798,67,0,873,527,135,16,3,683,17,8,27,705,82,0,784,39,8,4,0,53,0,0,0,51,8,0,57,10,3,0,16,23,0,0,0,25,0,9,30,1242,241,33,17,1537,41,12,47,1588,154,3,1751,26,14,0,0,39,16,0,13,54,11,0,68,24,10,0,0,40,0,6,8
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,126,5,0,0,139,0,0,0,139,0,0,137,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,126,5,0,0,139,0,0,0,138,4,0,138,11,0,5,0,16,0,0,0,13,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,133,11,4,0,149,0,0,0,152,3,0,158,16,0,0,0,16,0,0,0,16,0,0,15,11,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,31,0,0,0,31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
