SA3_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
21204,18,15,185,262,72,45,36,16,19,443,65,41,23,9,13,5,153,12431,16688,11517,10609,5113,4021,60375,7869,12765,9007,8823,4363,3440,46276,2824,2168,1242,854,292,164,7550,738,1273,956,751,339,199,4252,3569,3442,2194,1606,629,365,11801,1936,1347,726,434,153,63,4663,251,212,94,35,12,0,609,247,214,77,28,8,0,570,0,0,0,0,0,0,0,13,10,4,6,3,0,42,2447,1791,901,507,172,70,5881,175,32,3,0,4,0,216,0,0,0,0,0,0,0,13,6,5,7,0,0,34,191,41,11,9,4,0,245,33,16,6,8,5,5,69,14109,18051,12119,10957,5166,3879,64274
21205,5,0,32,14,16,11,4,3,0,45,79,46,39,22,10,3,205,11635,18140,11518,12075,4273,1815,59459,7373,13693,8722,9838,3485,1455,44568,1454,1455,787,651,170,78,4600,744,1499,1258,1078,305,158,5045,2197,2959,2043,1728,476,236,9647,2026,1825,1026,888,161,47,5972,405,429,83,43,4,4,968,921,718,108,53,10,4,1807,380,427,108,38,9,0,951,21,12,4,0,0,0,41,3755,3403,1326,1019,181,54,9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,3,5,0,0,28,7,13,3,5,0,0,30,32,13,3,0,0,0,50,13366,20081,12102,12593,4147,1752,64036
21301,7,6,74,40,18,14,15,7,4,104,38,37,21,8,15,0,113,10745,15959,11272,11181,5427,3982,58570,8678,14032,9448,9513,4434,3272,49382,1569,1378,773,665,239,118,4741,810,1123,811,636,269,167,3821,2377,2501,1584,1297,510,287,8557,1051,606,321,205,73,37,2295,78,39,11,3,0,0,141,77,53,17,3,0,0,145,53,30,6,6,0,0,91,24,16,8,5,0,4,61,1284,738,363,214,82,41,2726,30,3,0,0,0,0,31,0,0,0,0,0,0,6,17,12,11,11,4,0,53,48,16,5,11,4,0,87,25,21,5,6,4,0,62,12402,17310,11415,11041,5037,3604,60809
21302,3,0,79,62,36,14,5,8,0,123,42,25,7,21,3,3,106,7697,9864,5340,5317,1874,764,30860,4806,7258,4045,4422,1501,572,22603,1501,1105,394,330,83,14,3425,941,1601,902,755,225,64,4490,2442,2706,1297,1085,309,83,7913,837,407,138,61,14,4,1470,164,78,16,13,4,0,273,228,139,25,10,0,0,401,97,31,12,9,0,0,150,4,0,5,0,0,0,7,1337,657,190,99,17,4,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,11,3,0,0,58,30,21,11,3,0,0,62,16,13,7,0,0,0,42,8637,10651,5546,5611,1830,655,32922
21303,7,6,162,62,60,32,17,10,6,177,65,37,10,9,5,0,132,8120,9935,5377,4660,1549,845,30483,3170,5341,3260,3413,1095,461,16731,1127,807,341,199,56,31,2558,1204,2012,1163,823,264,106,5563,2330,2819,1501,1015,314,137,8118,1467,914,311,153,37,11,2898,887,615,182,73,22,3,1787,1219,862,204,63,8,0,2360,816,554,115,36,6,3,1525,8,9,6,4,7,0,38,4400,2960,814,329,82,20,8613,5,0,0,0,0,0,8,0,0,0,0,0,0,0,64,70,25,19,4,0,184,70,70,25,24,4,0,197,21,17,0,0,0,0,42,9996,11207,5604,4774,1495,622,33695
21304,7,0,22,111,35,8,0,7,0,158,40,27,11,20,4,0,104,8111,13030,8872,10645,4667,2600,47927,8218,14524,11010,13144,5860,3446,56202,1706,960,383,277,103,71,3505,350,413,338,216,85,43,1452,2057,1371,722,490,195,115,4956,123,54,18,16,5,0,218,32,24,12,0,0,0,74,69,58,24,6,4,0,156,0,0,0,0,0,0,0,16,4,0,5,3,0,33,245,148,51,23,12,3,482,110,19,4,3,0,0,134,4,0,0,0,0,0,5,7,4,0,6,0,6,18,120,22,4,7,0,6,158,20,15,10,13,6,3,59,10657,16084,11797,13673,6073,3570,61861
21305,5,3,17,78,33,11,4,0,3,133,35,11,21,9,7,4,87,10515,17876,14694,15029,6344,4129,68588,10611,19459,17844,19608,7789,5267,80583,1806,1620,1072,909,338,184,5934,663,906,628,401,127,79,2813,2470,2528,1700,1315,467,264,8741,714,522,162,116,33,9,1560,11,6,0,4,0,0,23,262,176,26,16,0,0,479,0,0,0,0,0,0,0,9,12,0,0,0,6,30,995,721,193,136,32,16,2089,49,18,0,0,0,0,75,0,0,0,0,0,0,0,3,4,4,0,0,0,17,54,24,3,4,4,0,98,19,15,8,10,0,5,50,14152,22741,19755,21070,8291,5545,91560
21401,0,4,40,303,86,28,12,3,4,436,36,19,3,6,0,3,63,13310,15970,8307,7789,3072,1241,49688,8907,13769,7837,7637,2991,1156,42288,3890,2017,622,252,77,19,6872,819,802,329,192,44,22,2219,4707,2815,950,447,122,39,9090,597,245,52,15,5,0,914,108,57,13,6,0,0,180,61,33,9,6,0,0,116,23,5,0,0,0,0,24,32,8,3,0,3,0,50,823,345,82,23,13,0,1284,229,38,6,0,0,0,271,0,0,0,0,0,0,0,10,5,7,9,0,0,32,239,43,13,12,0,0,307,26,14,6,0,0,0,50,14700,16980,8887,8122,3120,1204,53019
21402,0,0,22,330,121,19,4,0,0,475,77,51,14,17,4,0,163,15561,21094,7954,8471,3468,1246,57792,12864,20853,8023,8730,3527,1210,55205,2943,1788,338,163,46,6,5290,528,791,261,137,33,11,1766,3473,2574,601,301,79,15,7055,924,558,102,61,9,3,1661,66,49,0,4,0,0,129,17,27,0,0,0,0,40,0,0,0,0,0,0,0,30,13,0,4,0,0,51,1047,648,109,73,9,3,1886,301,99,9,4,0,3,412,0,0,0,0,0,0,6,19,10,0,0,0,0,33,326,107,10,5,0,3,450,24,13,8,3,4,0,52,17727,24206,8744,9116,3625,1234,64650
21501,0,0,83,104,55,10,5,5,0,186,61,69,13,13,6,3,166,7602,8681,2761,2518,1190,463,23218,6879,8659,2894,2464,1249,462,22599,694,185,33,20,7,4,933,12,6,6,0,0,0,20,703,192,39,15,10,4,956,436,113,23,4,3,4,579,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,113,23,4,3,4,587,55,20,0,4,0,3,80,8,0,0,0,0,0,9,22,21,8,0,4,0,56,77,47,11,4,4,3,145,13,16,5,4,0,0,43,8130,9018,2966,2489,1259,470,24334
21502,0,0,21,131,63,7,9,5,0,220,39,36,15,7,7,0,107,5675,6901,2809,2536,1282,611,19813,4308,6521,2801,2593,1295,669,18178,926,458,124,53,13,12,1586,25,35,7,0,0,0,72,954,493,134,51,13,9,1662,713,252,72,27,7,6,1085,14,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,726,257,72,27,7,6,1106,148,75,11,10,0,0,250,4,3,0,0,0,0,8,7,6,0,3,0,0,22,161,86,8,17,0,4,281,23,17,10,4,3,0,57,6177,7376,3019,2698,1323,692,21283
21503,3,0,55,96,57,12,15,10,4,189,27,50,8,14,6,7,121,4273,5132,1744,1442,874,404,13870,3654,5082,1724,1488,839,429,13215,414,172,38,22,8,5,656,9,9,4,0,0,0,21,421,172,44,25,8,5,676,276,101,38,19,7,0,444,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,283,111,44,19,7,0,454,98,55,14,8,0,0,179,0,3,0,0,0,0,3,16,12,4,4,4,0,42,111,69,18,15,5,3,225,20,39,5,6,4,0,70,4490,5475,1833,1542,858,438,14635
21601,0,0,28,80,22,14,3,0,0,124,17,20,10,6,4,3,54,3912,5264,1758,1727,856,381,13900,3478,5344,1831,1704,881,401,13638,817,290,64,30,3,9,1205,12,9,0,0,0,0,21,823,300,64,30,3,10,1224,22,9,7,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,9,3,6,0,0,37,110,53,3,9,3,0,178,0,3,0,0,0,0,3,10,4,0,0,6,0,16,123,60,6,9,6,0,200,17,8,0,4,3,0,31,4465,5724,1905,1738,887,410,15130
21602,7,0,24,59,32,4,8,7,0,99,48,39,3,8,4,0,112,3156,4197,1363,1201,651,328,10896,2869,4412,1311,1224,656,330,10801,578,209,35,23,8,0,856,14,14,5,0,0,0,36,600,220,46,22,8,0,890,14,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,11,0,0,0,0,30,97,52,9,0,0,0,162,0,3,0,0,0,0,0,5,3,0,3,0,0,13,102,64,9,7,0,0,176,5,12,0,3,3,0,17,3579,4710,1363,1259,666,335,11917
21603,0,5,44,191,85,14,13,0,6,304,15,27,7,5,4,5,53,6127,7626,3288,3165,1512,803,22521,5141,7557,3399,3282,1558,900,21839,1280,560,167,93,34,11,2143,41,33,18,9,5,0,102,1322,597,180,100,37,13,2241,37,11,6,0,0,0,48,16,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,12,6,3,0,0,66,205,79,6,3,0,0,291,7,0,0,0,0,0,6,150,73,0,3,3,0,230,357,155,12,5,3,0,528,15,9,7,7,0,4,44,6888,8324,3600,3394,1599,918,24727
21701,0,3,48,52,34,12,6,0,3,101,46,37,15,11,6,0,110,4448,5274,1725,1574,700,266,13994,4200,5441,1820,1547,705,278,14000,500,131,42,14,6,4,689,28,14,0,0,0,0,46,527,145,42,17,6,4,739,121,42,5,0,0,0,173,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,125,46,5,0,0,0,185,48,21,4,5,0,0,79,3,0,0,0,0,0,5,9,10,3,3,0,0,29,65,30,9,8,0,0,111,10,7,0,4,0,0,25,4929,5670,1883,1570,715,286,15056
21703,0,0,38,53,25,8,10,0,0,101,36,42,14,8,3,9,109,4330,5134,1728,1594,843,405,14031,4065,5413,1751,1598,890,398,14116,605,152,39,16,3,0,819,27,22,3,4,0,0,61,632,172,43,23,6,0,878,27,18,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,17,0,6,0,0,51,42,11,0,3,0,0,59,6,3,0,0,0,0,17,11,13,4,4,0,0,31,55,32,7,8,3,0,106,14,21,4,3,0,0,35,4797,5654,1805,1627,904,398,15185
21704,0,0,30,62,48,6,7,3,0,129,35,42,18,11,0,0,103,5227,6631,2527,2431,1182,521,18516,4326,6698,2658,2516,1215,470,17872,849,412,79,39,16,5,1390,164,139,38,26,3,0,372,1009,549,116,65,18,3,1762,399,123,33,14,5,0,571,36,13,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,139,33,15,5,0,626,55,29,5,3,0,0,93,0,3,0,0,0,0,3,11,10,4,3,6,0,35,64,41,11,3,6,0,132,19,9,4,0,0,0,33,5858,7432,2817,2603,1242,475,20425
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,0,3,25,200,95,10,7,0,3,317,22,8,3,0,4,0,39,4681,8323,4454,4606,1879,911,24852,3362,7774,4246,4376,1751,873,22381,758,397,64,28,0,5,1255,728,652,288,142,25,3,1839,1485,1046,357,170,27,6,3097,306,174,52,15,3,0,556,25,9,0,4,0,0,42,29,55,16,0,0,0,98,0,0,0,0,0,0,0,12,22,7,0,0,5,52,373,258,72,24,10,5,752,77,29,4,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29,4,0,0,0,114,14,12,0,0,4,0,27,5314,9125,4680,4577,1790,884,26373
30102,0,0,16,45,31,3,5,5,0,82,93,56,17,18,3,4,189,6485,10972,4668,4887,1953,925,29895,5083,10806,4918,5231,2113,993,29133,1269,718,123,70,23,10,2209,548,583,252,113,21,9,1523,1811,1298,375,185,43,17,3729,581,266,80,28,6,0,965,130,149,16,5,0,0,301,225,243,31,12,3,0,514,0,0,0,0,0,0,0,13,11,4,3,0,0,40,952,672,130,52,11,5,1823,24,8,4,0,4,0,43,3,0,0,0,0,0,0,6,3,0,0,0,0,8,26,15,4,0,4,0,54,14,16,3,4,0,0,43,7889,12810,5427,5471,2172,1018,34786
30103,0,0,11,63,47,3,13,0,0,124,22,25,0,11,3,0,66,5266,7954,4463,4468,1660,672,24482,3331,6820,4058,4542,1577,622,20948,607,294,75,37,10,8,1022,903,1149,606,292,87,23,3051,1505,1444,682,326,91,30,4078,600,144,37,15,0,0,799,267,210,36,13,0,0,533,168,137,26,10,0,0,341,4,9,0,0,0,0,15,14,10,6,0,0,0,35,1051,511,104,33,4,0,1713,70,40,8,0,0,0,117,0,0,0,0,0,0,0,4,3,0,0,0,0,7,73,43,8,0,0,0,120,15,4,3,0,0,0,23,5988,8820,4855,4903,1677,654,26887
30201,0,0,5,0,3,0,3,3,0,7,11,11,10,0,4,0,38,2765,5013,2551,2687,1027,408,14453,1766,4307,2549,2812,1012,462,12919,317,144,43,20,3,0,521,762,870,464,250,52,20,2414,1076,1013,503,267,57,22,2938,162,122,54,18,5,0,370,174,112,34,5,5,0,334,15,5,0,0,0,0,18,0,0,0,0,0,0,0,3,9,0,0,0,0,18,361,249,98,21,9,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,16,3209,5576,3155,3109,1080,485,16610
30202,0,0,14,129,37,8,3,0,0,176,59,28,5,10,0,9,103,7480,9171,4348,3887,1476,555,26918,3664,6573,3675,3947,1471,532,19856,717,254,33,17,6,0,1025,949,811,341,178,33,16,2326,1660,1067,378,190,41,16,3358,953,556,152,55,16,6,1742,1083,756,208,71,7,0,2120,466,481,129,43,3,5,1125,516,487,97,33,3,0,1140,3,10,0,0,0,0,17,3026,2291,587,203,29,6,6143,129,34,5,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,36,5,0,0,0,175,18,5,0,0,0,0,27,8505,9967,4646,4343,1544,557,29556
30203,0,0,18,5,7,3,3,0,0,17,29,16,7,5,0,0,54,4215,5286,2437,1944,737,358,14973,1852,3247,1933,1890,691,272,9889,166,82,18,16,6,0,289,614,719,333,169,30,13,1884,788,799,348,191,32,13,2173,864,395,120,60,5,5,1452,782,585,167,70,11,0,1614,745,735,131,58,6,0,1673,330,257,45,9,3,0,645,8,7,0,0,0,0,14,2725,1970,468,198,30,7,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,14,0,4,3,4,0,0,15,10,4,0,0,0,0,17,5375,6031,2754,2286,756,300,17496
30204,0,0,33,138,20,4,0,3,0,167,39,34,13,6,0,3,103,5591,7151,3816,3304,1234,603,21695,3391,5811,3241,3312,1216,565,17540,702,395,77,50,15,12,1252,766,701,382,218,69,25,2159,1467,1103,464,263,83,37,3410,828,454,161,79,27,8,1557,219,153,39,15,3,3,434,114,35,13,9,0,0,171,0,0,0,0,0,0,0,9,8,0,0,0,3,23,1169,643,223,109,31,10,2182,101,12,0,0,0,0,117,3,0,0,0,0,0,3,12,10,0,0,0,0,22,120,21,0,0,0,0,140,23,3,0,0,4,0,32,6174,7576,3916,3689,1333,618,23305
30301,0,0,9,87,22,3,0,4,0,119,21,16,8,7,0,0,51,3894,5852,3163,3283,1241,498,17922,2256,4432,2789,3243,1222,420,14353,328,186,51,36,4,0,611,1060,1306,694,319,60,8,3449,1390,1492,750,356,64,8,4057,162,135,44,13,3,0,353,220,242,55,16,0,0,526,269,320,41,12,4,0,649,40,35,6,0,0,0,86,5,6,0,0,0,0,9,700,736,139,42,10,0,1629,87,27,7,0,0,0,119,0,0,0,0,0,0,0,4,3,0,0,0,0,4,86,37,0,0,0,0,125,16,4,0,4,3,0,29,4440,6699,3685,3640,1295,426,20194
30302,6,5,129,30,36,28,30,6,5,138,65,50,17,16,0,0,147,7994,9508,4344,3785,1386,503,27511,2574,4804,3042,3387,1273,430,15510,65,27,13,3,0,0,107,992,1180,572,264,53,14,3070,1052,1206,585,270,52,14,3182,2413,1344,399,162,32,18,4371,2332,1879,489,200,39,12,4944,1078,1114,220,70,14,0,2494,680,1045,163,58,10,0,1960,7,11,0,0,0,0,18,6510,5391,1277,487,92,30,13791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,20,8,5,5,0,0,0,20,32,17,3,4,0,0,62,10177,11423,4908,4150,1425,474,32556
30303,4,3,11,269,88,18,12,8,6,399,42,28,14,7,9,0,93,4615,7307,4457,4472,1932,1085,23866,2870,5823,3919,4583,1890,1036,20127,250,162,55,44,19,9,542,731,956,737,525,148,52,3148,977,1120,789,572,170,57,3688,436,210,98,60,14,6,818,347,345,129,29,6,0,855,407,461,138,52,0,0,1064,93,141,43,10,9,0,294,11,7,4,6,0,0,27,1289,1156,411,159,29,11,3051,220,80,16,10,0,0,328,0,0,0,0,0,0,0,0,3,0,0,0,0,7,222,81,16,12,0,0,337,22,11,5,0,0,0,43,5383,8193,5150,5331,2087,1103,27243
30304,0,0,8,0,0,0,0,0,0,6,36,16,9,7,0,0,69,3043,4276,2296,2419,960,464,13457,2036,3488,2153,2350,876,366,11268,167,91,39,33,10,5,344,402,472,214,113,28,19,1244,566,565,248,143,40,25,1590,546,331,103,58,11,3,1053,249,137,43,27,5,0,465,23,39,14,6,0,0,83,0,0,0,0,0,0,0,6,6,6,4,0,0,21,827,513,167,91,23,3,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,0,3,14,12,4,0,0,0,33,3448,4584,2571,2589,939,397,14522
30305,0,0,15,41,12,3,4,0,0,67,10,10,7,0,0,0,33,2545,5343,3905,4000,1738,1054,18587,2239,4958,3678,4017,1748,1121,17758,157,129,63,34,12,6,403,703,1050,749,504,168,72,3247,854,1182,808,540,181,85,3651,99,50,17,7,5,0,175,13,5,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,114,62,23,9,3,0,216,31,3,0,0,0,0,36,0,0,0,0,0,0,0,0,4,0,5,0,0,14,31,5,0,5,0,0,42,18,8,3,12,4,0,42,3266,6212,4515,4576,1939,1207,21711
30306,0,0,4,55,20,6,0,0,0,83,101,10,6,4,0,4,123,2465,4309,3055,3013,1511,1129,15480,1889,3765,2509,2542,1198,983,12884,188,94,36,50,27,6,403,498,735,638,458,171,81,2582,683,827,676,509,196,88,2981,35,12,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,6,6,0,0,33,52,17,11,3,0,0,87,66,11,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,3,0,0,0,82,7,3,3,0,0,0,11,2700,4623,3202,3054,1398,1071,16042
30401,0,0,7,0,0,0,0,0,0,7,0,0,0,3,0,0,9,1680,3546,2180,2353,896,338,10987,1435,3529,2016,2308,814,357,10464,62,47,15,5,0,0,127,216,275,105,82,6,0,691,278,317,122,89,10,0,819,42,5,0,0,0,0,52,38,17,0,0,0,0,56,21,32,0,0,0,0,51,0,0,0,0,0,0,0,3,0,0,0,0,0,6,104,53,4,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1820,3907,2143,2394,818,361,11444
30402,0,0,3,0,0,4,0,0,0,9,10,10,3,4,5,0,30,1982,4608,2632,3515,1466,504,14705,1780,4655,2797,3748,1477,493,14949,167,88,16,5,0,0,277,96,113,58,34,9,0,312,266,198,74,46,12,4,595,48,27,11,13,0,0,98,4,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,6,0,0,36,68,53,12,20,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,8,2117,4905,2888,3808,1494,497,15706
30403,0,0,6,6,3,3,0,0,0,16,53,30,25,12,6,7,136,4321,6122,3197,2864,1155,369,18022,1442,2897,1825,2380,971,308,9813,86,29,22,11,0,0,155,469,525,303,196,47,4,1552,560,557,324,213,48,4,1709,803,680,285,127,28,8,1930,1260,1421,495,215,48,13,3455,744,1019,373,202,22,8,2373,257,320,116,62,4,6,766,9,3,6,0,0,0,8,3068,3447,1262,608,112,31,8526,0,0,0,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,0,0,10,5,4,3,0,0,0,13,29,13,4,4,7,0,58,5098,6918,3417,3210,1136,346,20114
30404,0,0,6,0,0,4,0,0,0,8,15,12,14,3,0,0,38,3648,5668,3036,3358,1321,448,17484,2396,5020,2910,3698,1343,412,15784,249,89,19,3,0,0,360,297,374,183,109,24,0,990,536,465,206,117,20,0,1345,651,381,114,61,11,3,1223,359,225,52,14,4,0,659,122,165,23,4,0,0,318,0,0,0,0,0,0,0,4,5,0,0,0,0,14,1137,777,196,86,16,4,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,3,0,0,24,4077,6266,3317,3902,1383,418,19370
30501,0,5,30,59,29,5,5,3,5,108,99,72,18,12,5,0,200,9875,10749,3558,2166,740,330,27418,884,1493,1027,979,437,184,5008,37,27,14,8,0,0,92,290,363,211,167,39,9,1081,333,391,225,171,43,9,1172,1599,852,182,87,17,4,2735,2156,1773,476,207,49,10,4662,3363,3586,957,408,79,21,8417,7001,6953,1679,658,119,17,16431,210,221,36,14,0,0,487,14327,13378,3328,1371,260,58,32726,14,14,3,0,0,0,30,0,0,0,0,0,0,0,17,10,5,3,0,0,35,29,24,7,3,6,0,63,122,63,11,11,0,0,210,15707,15343,4598,2537,740,249,39182
