SA3_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
20402,0,10,0,0,8,0,16,3,9,33,17,81,11,18,120,25,156,34,74,278,10,118,14,29,169,21,81,16,14,135,6,21,0,5,36,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,9,28,82,508,75,163,830,0,0,0,0,9,0,3,4,0,6,4,51,14,18,92,14,88,24,33,145,9,84,13,44,140,26,151,17,48,244,22,84,22,15,142,12,26,4,0,38,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,6,25,80,510,96,173,860,0,12,0,0,11,0,3,0,4,7,0,39,4,22,72,12,46,8,25,88,4,38,3,26,79,14,84,15,46,159,34,128,19,45,228,24,77,10,28,144
20403,0,13,3,8,27,4,46,3,5,65,16,153,12,27,203,39,197,30,72,341,19,135,22,33,206,34,233,41,21,330,23,103,28,19,173,3,18,4,3,26,4,0,0,0,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,30,6,8,42,134,943,155,193,1431,0,0,0,3,8,0,3,0,3,7,6,86,20,23,132,12,102,31,38,182,14,103,25,51,199,26,243,49,70,379,40,260,33,49,389,30,86,23,26,170,0,9,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,3,4,32,144,923,180,270,1513,0,5,0,8,14,0,9,0,6,12,4,63,10,29,115,12,84,7,23,121,10,44,7,37,105,24,130,38,67,262,42,228,44,84,399,43,221,45,45,360
20501,0,0,5,0,8,0,10,0,9,20,10,73,11,7,109,12,77,24,38,143,11,81,14,20,129,19,128,26,25,198,25,66,8,7,110,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,4,3,33,88,462,97,119,772,0,0,3,0,11,0,0,0,0,0,5,33,6,8,48,9,35,15,10,71,8,39,15,16,81,22,140,25,49,230,34,152,38,43,262,9,36,11,11,64,0,4,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,18,84,460,115,143,800,0,0,0,3,3,0,4,0,0,6,0,21,3,13,43,0,28,8,10,46,4,20,0,14,37,0,50,12,37,96,25,176,35,79,312,66,180,46,55,342
20502,0,16,0,4,18,0,21,5,7,34,8,72,19,20,116,13,122,22,35,193,7,92,15,18,137,13,115,18,16,168,13,52,3,7,81,6,4,0,3,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,20,60,504,102,120,782,0,0,0,3,6,0,10,0,3,10,4,33,7,14,65,19,68,8,27,117,10,48,11,29,97,19,123,18,42,203,30,133,27,30,220,15,32,8,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,21,97,456,91,162,806,0,3,0,0,4,0,4,0,0,5,0,18,5,11,33,13,38,10,10,68,0,31,0,22,61,15,86,17,37,152,26,151,24,56,263,18,98,14,25,152
20503,0,3,0,4,16,0,13,4,3,16,11,29,14,16,63,17,108,20,46,189,16,98,18,41,172,24,165,21,34,234,32,70,8,13,126,3,32,4,9,42,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,26,106,536,91,175,906,0,0,0,0,0,0,3,3,0,11,3,23,4,10,41,5,46,5,29,89,10,72,27,41,146,23,246,52,62,381,34,169,23,43,271,9,45,8,11,64,0,3,0,3,7,0,3,0,0,3,0,4,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,3,9,28,97,630,125,198,1046,0,0,0,0,4,0,0,3,0,8,0,15,5,9,27,5,20,4,20,39,8,25,3,19,61,12,96,19,43,172,31,206,35,103,370,45,146,34,43,264
20504,0,8,8,12,27,5,30,16,25,78,29,239,32,86,372,51,435,66,103,657,15,150,16,19,203,31,148,16,25,226,13,61,12,11,97,8,15,0,3,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,25,0,7,38,154,1122,167,286,1726,0,4,5,10,12,0,11,0,14,27,18,114,15,49,196,25,268,51,98,450,19,189,33,48,293,32,298,39,50,423,46,171,29,31,274,13,38,8,11,63,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,12,48,162,1126,181,325,1796,0,13,0,15,21,0,10,0,5,16,8,83,12,23,129,17,108,19,55,200,20,137,15,73,253,45,311,31,106,494,29,288,46,96,457,39,126,22,37,218
20505,0,6,0,0,10,0,6,0,5,20,10,78,10,22,114,18,151,23,39,228,9,56,9,4,87,13,74,6,10,110,9,34,3,11,56,6,9,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,7,18,68,427,70,103,661,0,3,3,0,6,0,5,0,3,6,10,39,5,10,68,10,59,9,34,114,9,59,10,19,98,16,125,23,25,196,24,77,16,20,131,10,33,12,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,4,19,83,405,84,120,688,0,5,0,4,7,0,0,0,0,0,6,25,5,20,49,8,35,5,21,67,8,29,7,25,67,15,114,15,34,184,33,110,12,38,195,10,57,12,21,105
20601,0,0,3,5,10,0,10,5,7,23,7,31,13,19,65,7,22,5,22,57,6,20,14,17,50,4,34,14,30,87,9,95,29,49,183,11,83,18,39,153,4,25,6,13,54,3,3,3,0,14,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,18,11,25,47,50,350,119,234,759,0,0,0,0,4,0,0,0,0,6,6,25,10,23,55,4,10,4,12,36,0,11,4,25,34,3,19,5,24,63,6,87,16,66,173,13,108,32,59,212,11,59,19,32,120,9,18,0,4,33,0,12,3,3,23,0,4,0,3,9,0,0,0,0,3,0,0,6,7,13,0,3,3,8,11,59,371,103,260,793,0,0,0,5,3,0,3,0,0,7,4,24,6,20,51,0,14,6,7,31,0,5,5,15,28,0,26,0,13,44,6,55,24,36,114,8,143,38,47,246
20602,0,0,0,3,10,0,11,0,8,23,3,26,3,5,44,4,17,4,22,50,5,10,14,6,35,0,32,15,11,61,10,40,23,21,89,0,56,23,26,106,0,33,13,11,55,0,17,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,6,6,9,28,36,250,101,135,524,0,0,5,4,8,0,8,4,6,14,4,18,6,10,43,3,15,4,0,27,0,9,3,14,33,0,16,3,12,40,6,47,17,31,100,6,54,14,17,94,3,44,22,23,100,4,21,7,8,36,10,15,0,3,23,0,3,5,0,17,0,0,3,0,3,0,0,0,0,0,0,6,3,10,25,43,263,107,147,550,0,0,0,0,0,0,0,0,0,4,0,21,4,12,40,0,14,3,10,30,0,5,0,12,18,7,8,3,7,19,6,26,12,16,53,16,63,17,26,116
20603,0,6,9,11,26,3,32,15,19,69,19,138,23,25,204,12,56,17,35,129,6,22,14,18,63,4,32,17,23,82,14,56,29,50,149,12,70,30,30,139,8,20,16,7,50,0,0,0,3,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,3,0,0,0,5,6,34,10,15,63,84,477,176,249,984,0,9,5,10,20,0,9,9,0,16,10,91,38,36,169,13,66,23,27,127,7,17,14,28,61,18,42,11,35,103,9,68,19,60,164,14,94,37,52,196,4,40,21,23,95,0,17,9,13,41,5,3,3,0,8,0,6,0,0,9,0,4,0,0,4,0,0,0,0,3,3,18,7,16,54,84,493,185,298,1067,3,4,4,3,13,3,9,3,16,26,10,83,23,32,144,11,41,18,33,99,4,14,5,18,42,12,25,5,21,60,11,51,30,41,136,19,107,35,71,227
20604,0,10,3,8,21,0,13,5,19,48,14,120,33,32,200,17,41,19,39,111,10,23,3,8,47,5,22,20,26,72,6,34,21,35,97,3,46,30,35,115,7,44,34,30,119,6,23,26,17,72,0,12,24,12,45,0,9,7,3,18,0,5,0,3,6,0,11,3,11,22,10,25,17,15,63,79,423,253,298,1062,0,4,5,8,14,5,6,3,8,17,11,86,37,44,170,20,67,23,35,139,4,21,10,26,67,5,25,21,26,75,12,47,23,47,126,6,68,47,45,173,11,88,54,63,212,11,40,42,30,131,6,19,12,16,56,9,6,17,4,33,0,3,11,7,22,5,11,18,16,47,3,26,7,10,56,103,530,321,382,1342,0,4,0,0,4,0,5,5,6,13,4,67,20,47,141,16,43,16,23,97,9,23,6,25,67,14,31,24,34,105,6,87,32,58,190,22,159,84,115,375
20605,0,3,3,13,18,10,26,11,27,71,15,73,20,21,131,8,44,15,52,117,0,20,3,15,38,6,40,23,46,113,3,95,35,46,180,8,101,42,51,205,5,75,12,37,132,0,30,17,15,61,3,25,11,7,40,0,15,6,3,20,0,4,6,0,16,4,11,7,8,25,0,25,15,13,47,60,582,218,360,1217,0,8,5,5,17,0,5,0,5,11,5,69,16,28,121,10,43,20,33,104,6,18,11,40,82,5,25,14,26,73,3,82,22,57,170,10,130,31,75,250,9,96,31,46,180,7,64,31,23,124,6,40,20,12,77,4,16,4,9,35,10,14,10,7,33,6,20,4,19,54,0,19,8,11,43,81,656,232,394,1361,0,4,0,0,11,0,6,4,0,14,0,49,17,43,117,4,33,9,19,66,5,16,6,18,50,4,26,12,22,64,4,62,22,46,129,13,122,38,81,248
20606,0,0,0,7,5,0,6,3,19,28,8,29,12,9,59,6,16,10,27,65,0,9,5,10,26,0,9,4,17,31,4,28,14,31,71,6,38,22,22,82,3,18,16,10,44,3,8,17,16,44,3,5,9,7,24,0,12,11,5,20,6,3,5,4,13,0,15,12,4,29,0,6,3,11,20,38,208,140,183,571,0,0,0,0,6,0,3,0,3,9,0,35,8,22,65,7,20,5,11,40,0,5,4,24,32,0,6,0,11,19,0,22,15,22,59,3,46,21,31,111,4,43,13,35,104,0,25,21,19,69,4,9,16,11,37,0,21,17,5,42,6,5,8,0,21,11,19,13,10,58,4,10,9,14,34,44,277,160,216,697,0,0,0,0,0,0,4,0,0,9,0,17,3,19,41,6,17,8,6,32,0,9,3,8,16,0,5,4,21,31,0,22,3,16,48,3,43,10,32,91
20607,3,18,8,17,42,5,42,26,40,114,33,236,54,38,357,31,88,26,65,211,4,24,12,14,55,10,49,20,52,129,4,49,15,37,103,3,42,31,28,103,6,40,23,19,88,3,15,6,3,32,3,8,9,8,23,0,5,5,0,12,0,5,0,3,9,0,3,0,0,7,14,35,11,19,75,113,656,248,342,1358,0,14,4,8,29,0,11,4,11,25,24,182,55,60,322,32,92,48,52,228,16,48,15,54,133,10,32,26,40,106,13,48,31,51,136,3,41,24,35,107,3,56,24,24,106,3,35,23,15,72,0,12,4,10,23,4,12,4,0,17,0,3,9,0,19,3,4,0,3,15,11,34,9,27,83,109,624,280,398,1417,0,3,4,8,20,4,4,9,18,33,14,121,45,61,242,27,94,43,55,220,6,32,9,35,79,12,29,12,51,103,0,36,14,46,98,10,66,13,55,150
20701,0,0,4,3,10,0,13,3,3,18,0,31,12,9,55,0,14,7,8,35,3,6,3,10,25,0,21,22,19,58,14,84,56,66,217,26,159,93,94,370,31,87,76,45,238,28,30,39,18,113,4,28,28,9,68,9,18,12,5,43,5,8,4,0,21,5,18,14,5,44,6,16,18,13,48,123,534,390,311,1356,0,6,0,5,8,0,0,0,0,3,5,21,7,9,43,0,8,6,7,22,4,6,3,13,18,0,7,3,10,24,3,37,22,35,100,29,196,93,101,415,36,131,98,63,328,26,70,46,34,177,11,47,32,23,109,16,21,20,8,64,6,12,12,5,41,16,24,30,11,77,0,24,14,15,49,153,617,390,334,1488,0,0,0,4,4,0,0,0,0,4,3,22,7,9,39,0,7,0,0,12,0,16,0,6,23,0,9,5,9,28,0,31,17,29,80,18,171,61,80,328
20702,0,0,0,0,0,3,4,0,0,6,8,7,4,6,28,0,5,0,10,15,5,11,8,4,23,3,11,4,19,43,26,78,52,52,206,38,113,67,74,291,13,40,20,23,96,0,3,10,5,25,0,12,0,3,16,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,15,13,14,42,99,305,183,208,799,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,12,4,8,20,0,0,5,6,8,5,3,4,11,25,11,37,23,42,113,35,161,73,95,370,32,104,62,53,248,12,36,21,33,104,0,10,3,7,22,0,3,0,0,9,0,0,0,0,0,0,0,0,0,6,7,17,10,18,50,109,396,216,277,988,0,0,0,4,4,0,0,0,0,3,0,9,0,6,16,5,6,5,0,11,0,0,0,0,7,5,0,0,4,6,6,28,3,19,59,37,167,96,102,405
20703,0,11,0,4,18,0,22,5,16,39,3,37,8,13,71,10,32,8,23,68,5,13,9,11,35,0,43,26,33,102,19,120,77,83,299,31,148,91,72,342,9,25,31,17,81,3,9,3,5,23,7,3,0,0,19,0,0,0,0,5,0,0,0,0,0,0,9,6,0,10,3,20,9,5,40,97,489,281,290,1156,0,0,0,5,7,0,5,0,6,11,6,26,10,9,54,6,13,10,17,50,3,5,5,13,30,0,7,8,20,46,5,71,35,70,183,48,204,138,120,508,29,98,75,33,238,7,25,25,13,72,6,10,8,3,30,0,0,3,0,7,0,0,0,0,3,4,0,7,0,9,0,9,11,22,42,124,488,336,334,1286,0,5,0,3,11,0,4,0,0,7,7,32,4,15,62,4,15,4,18,38,0,7,4,13,24,5,15,7,15,34,5,54,27,22,108,30,186,126,136,480
20801,0,4,5,6,13,0,20,9,15,37,12,71,11,19,108,6,18,13,34,62,0,13,0,9,29,4,13,15,15,51,7,55,42,60,165,15,112,47,65,236,19,52,28,20,123,7,45,20,12,87,6,12,12,0,44,8,13,3,0,23,4,9,9,3,12,8,18,3,7,33,0,21,5,11,33,95,463,215,270,1040,0,3,0,0,6,0,8,0,0,11,4,53,9,19,93,8,9,3,10,29,0,0,5,19,31,7,11,5,17,37,9,34,10,34,84,13,90,47,62,212,11,83,40,37,175,15,33,28,20,93,12,29,13,10,66,11,28,13,8,57,7,18,12,0,32,8,28,16,6,60,0,16,7,9,33,101,448,209,246,1014,0,5,0,0,9,0,5,0,0,11,0,25,7,23,56,6,15,6,12,38,0,5,0,12,21,0,3,4,16,26,0,23,6,17,55,18,79,40,47,181
20802,0,5,0,0,3,0,15,4,6,23,6,40,10,9,60,3,21,4,18,40,3,26,12,23,63,6,57,30,46,139,25,145,56,94,316,28,194,105,96,425,28,85,43,43,195,10,41,16,15,78,6,17,15,8,46,6,3,0,0,10,0,3,0,0,4,0,7,0,9,17,3,17,19,6,46,117,669,321,370,1472,0,6,0,5,8,0,3,0,0,3,0,20,6,8,38,3,11,4,7,30,3,10,0,14,31,3,27,11,19,64,5,104,52,74,241,28,184,98,168,476,40,155,64,57,320,21,78,40,38,179,13,43,16,11,78,8,25,12,5,53,0,11,5,4,17,5,19,4,6,37,5,15,9,15,47,137,709,340,432,1619,0,0,0,5,3,0,4,0,0,10,3,13,9,11,33,3,14,9,12,34,0,7,7,5,25,5,27,10,11,52,4,71,20,48,139,19,239,96,140,495
20803,0,4,4,5,13,0,10,5,13,26,9,46,11,20,93,3,31,18,27,78,7,35,8,33,83,10,114,32,62,221,34,221,84,121,463,47,151,80,86,362,19,58,29,26,128,3,3,8,3,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,16,8,13,42,141,697,290,406,1536,0,3,0,3,9,0,8,0,3,4,4,30,3,13,58,5,20,9,24,58,6,12,5,14,43,0,38,28,41,108,17,169,56,140,386,47,278,132,157,620,29,114,61,62,267,11,37,28,16,87,3,11,10,6,35,0,3,0,0,3,0,0,0,3,6,0,4,7,5,17,4,23,8,20,54,127,752,353,521,1754,0,0,0,4,5,0,0,0,0,7,4,27,13,16,56,5,16,4,14,43,3,4,8,17,27,0,26,4,27,57,6,86,27,75,201,42,296,109,181,624
20804,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,9,0,4,10,3,3,0,0,7,0,8,8,7,22,6,20,10,20,51,6,33,27,23,86,5,15,9,12,42,0,13,11,8,32,0,6,3,5,11,0,0,0,0,3,0,0,0,0,0,0,9,3,0,13,0,3,0,0,5,16,113,79,89,295,0,0,0,0,0,0,0,0,0,0,0,4,4,4,9,0,3,0,0,7,0,0,0,4,4,0,5,0,5,8,0,6,10,14,31,4,42,22,29,97,6,22,11,14,53,0,16,15,8,40,0,8,5,9,24,0,7,4,0,13,4,9,0,0,7,6,11,11,3,26,6,3,4,5,16,25,134,80,94,346,0,0,0,0,4,0,0,0,0,0,0,9,0,0,9,0,0,0,0,3,0,0,0,4,6,0,4,0,4,7,0,3,8,5,23,5,52,24,26,99
20901,0,16,6,11,29,0,26,4,23,62,17,123,21,39,198,20,65,15,40,146,8,41,10,21,80,20,129,35,56,241,58,259,106,145,562,45,162,90,71,362,7,27,23,8,71,0,8,3,3,16,0,0,3,3,3,0,5,0,0,5,0,3,0,0,3,0,4,0,3,3,3,38,10,20,75,178,900,329,457,1863,0,8,0,3,11,0,12,0,11,21,6,86,16,34,138,8,48,11,30,96,7,21,10,36,78,13,49,22,41,121,30,192,85,119,425,58,292,116,140,613,32,66,33,50,187,9,9,10,6,38,0,3,0,3,13,5,4,0,3,11,0,0,0,0,3,0,5,3,0,12,5,22,11,20,57,173,819,321,501,1816,0,6,0,0,10,0,5,0,0,12,6,56,9,48,120,4,24,15,22,73,14,15,7,30,65,10,36,8,33,80,15,95,39,74,224,63,338,125,195,718
20902,0,6,6,11,31,0,30,8,21,67,22,107,21,37,182,13,47,15,58,127,5,41,18,42,104,26,115,39,112,289,43,260,57,149,508,20,110,41,35,206,0,11,5,8,22,0,0,0,3,6,0,6,0,0,6,0,0,0,0,3,0,0,0,0,0,0,6,0,0,9,4,40,11,20,72,132,763,227,506,1623,0,8,0,6,18,0,9,0,4,7,5,77,22,39,145,18,52,12,32,118,4,19,14,48,84,20,54,20,53,145,33,213,86,150,480,28,198,63,125,416,9,42,13,9,74,0,15,0,3,18,0,3,0,3,8,0,0,6,0,9,0,0,0,0,0,0,0,4,0,8,3,20,14,20,62,119,713,252,487,1576,0,3,0,9,14,0,3,0,10,15,5,55,13,47,121,11,41,9,32,92,0,23,3,30,51,10,42,4,41,98,14,142,43,124,324,44,282,90,177,593
20903,0,0,0,0,0,0,0,3,3,12,0,11,7,9,25,0,3,4,6,19,4,16,3,0,20,0,28,4,4,44,13,55,17,20,97,21,49,16,19,101,4,13,7,6,30,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,19,48,188,69,76,382,0,0,0,0,3,0,0,0,0,0,0,3,4,0,7,0,0,0,6,9,0,7,4,7,13,0,10,3,5,22,9,41,10,17,81,20,77,22,37,151,7,21,7,10,48,3,4,3,0,14,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,3,17,35,191,62,89,380,0,0,0,0,0,0,4,0,0,4,0,3,0,6,6,0,0,0,7,12,0,0,0,4,12,0,5,0,4,14,4,11,5,9,29,18,59,29,36,136
20904,3,13,5,12,30,0,17,7,5,26,11,65,11,28,115,16,77,20,32,144,13,75,24,29,135,36,212,52,110,414,87,559,125,223,997,64,266,53,99,489,10,19,7,8,37,3,7,4,3,16,0,3,0,0,7,3,3,0,0,0,0,0,0,0,0,4,14,0,8,22,18,55,17,28,117,264,1373,330,586,2549,4,10,0,0,12,0,3,0,0,12,6,35,9,20,74,12,54,15,16,96,6,38,4,26,69,17,120,34,65,237,146,888,185,382,1596,135,634,162,284,1213,6,42,15,20,85,0,4,4,3,19,0,3,0,0,7,3,10,0,6,13,3,0,0,0,5,3,10,0,6,14,17,41,22,36,117,361,1897,450,858,3569,3,4,0,3,12,0,5,0,6,6,3,28,14,21,66,16,29,21,33,101,4,30,7,24,60,11,63,21,52,145,79,355,120,278,833,307,1194,351,634,2491
21001,0,0,0,0,0,0,4,0,6,3,4,11,0,0,17,4,9,4,14,32,0,15,4,13,30,9,47,21,34,113,27,121,28,81,259,24,83,23,28,154,5,14,9,5,27,0,0,0,0,5,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,4,11,25,73,319,92,181,667,0,0,0,0,0,0,0,0,3,0,4,5,3,0,9,0,8,3,3,15,0,6,3,4,8,0,24,0,17,43,17,81,41,76,215,25,113,59,80,269,23,27,26,16,87,8,7,6,0,18,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,11,0,6,22,81,271,140,218,708,0,0,0,0,0,0,3,0,0,3,0,5,0,3,8,0,6,0,6,9,0,4,0,3,10,0,0,0,8,15,9,41,24,50,120,34,171,53,127,385
