SA3_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
31601,9,15,5,13,44,214,329,116,45,12,800,0,0,3,7,4,4,20,172,322,132,75,10,754,0,0,0,3,3,7,13,81,160,102,43,7,425,0,0,0,0,0,3,4,63,191,127,66,9,472,3,0,4,3,0,0,3,15,86,79,131,15,346,0,0,3,10,0,4,14,61,150,81,41,12,372,0,3,3,0,0,0,9,6,8,0,4,25,61,21,53,123,145,77,100,419,1227,1839,818,490,170,5495
31602,4,17,8,16,81,471,615,188,88,23,1518,0,4,4,4,12,17,56,335,630,220,104,29,1410,0,0,4,7,5,5,21,163,356,173,84,10,826,0,0,3,8,9,9,14,134,340,183,152,24,869,0,0,6,9,0,5,12,42,180,151,231,19,648,6,0,13,7,5,5,25,127,270,112,79,28,677,5,4,16,6,8,4,19,19,22,8,3,45,154,62,76,354,253,183,262,988,2890,3604,1347,910,339,11269
31603,12,9,20,20,114,436,360,161,85,25,1232,0,0,3,3,7,21,81,384,375,183,85,17,1170,0,0,3,3,3,7,33,134,173,116,94,16,588,0,0,0,4,3,11,16,91,178,169,149,9,621,0,0,9,6,3,8,11,62,117,111,220,11,549,0,3,4,7,6,9,26,107,157,103,55,34,507,3,0,18,5,6,10,13,29,14,6,7,45,149,60,89,394,245,163,347,1082,2677,2105,1050,904,312,9424
31605,0,3,7,3,34,132,226,152,119,23,700,0,0,0,0,0,9,20,92,207,139,141,21,632,0,0,0,0,0,0,9,26,107,100,79,8,336,0,0,0,0,0,4,8,20,76,121,169,12,413,0,0,5,0,0,4,3,13,36,62,293,10,431,3,0,3,12,5,4,8,43,67,73,83,20,311,0,0,10,5,0,3,0,7,15,10,14,17,81,32,26,140,89,84,115,327,878,1275,927,1132,185,5215
31606,3,0,8,9,52,189,164,43,23,22,516,0,0,5,0,4,10,36,127,149,54,21,16,425,0,0,4,4,5,4,12,53,108,50,21,6,271,3,0,0,0,5,4,14,53,73,51,30,8,245,0,0,5,0,0,10,10,27,35,27,22,14,140,0,0,7,3,5,6,25,72,76,32,10,14,260,0,0,0,0,4,3,10,13,0,0,0,19,56,36,24,99,127,126,232,496,1132,884,330,160,168,3805
31607,5,10,11,13,46,229,169,34,15,16,549,0,0,6,4,9,12,34,147,174,39,18,5,450,0,0,0,0,0,11,19,59,88,36,22,9,244,0,0,0,0,0,0,18,41,73,33,25,10,199,0,0,3,5,3,0,9,19,28,18,23,4,116,0,0,3,8,8,7,23,39,69,24,16,17,215,0,4,11,4,3,12,10,10,0,4,0,30,81,26,37,178,205,155,385,614,1164,894,257,144,180,4247
31608,0,4,4,4,14,42,41,16,12,9,144,0,0,0,0,3,0,11,24,35,24,10,0,117,0,0,0,5,0,0,3,5,16,11,4,0,50,0,0,0,0,0,0,8,15,13,16,15,3,67,0,0,3,0,0,0,4,5,13,9,26,4,56,5,0,3,4,0,0,6,12,15,9,13,8,65,0,0,0,0,0,0,0,0,5,0,0,5,15,10,9,33,53,50,85,126,234,248,118,113,73,1146
31701,42,59,84,348,1072,918,132,16,8,49,2750,9,0,23,31,59,217,781,847,153,33,8,42,2198,0,0,18,10,14,97,349,457,109,21,9,13,1111,4,0,17,11,21,55,215,344,165,29,17,22,899,0,4,22,10,14,32,131,196,137,62,34,17,663,5,3,28,30,18,103,328,365,100,24,22,73,1093,6,7,20,22,25,44,52,20,4,0,3,81,279,139,196,896,893,1163,3222,6731,4797,1008,251,156,630,20069
31801,65,59,72,98,96,37,7,0,5,23,502,23,6,45,37,48,106,78,37,3,0,3,34,434,16,8,25,18,27,45,31,18,7,0,3,10,211,30,8,18,18,17,26,38,24,4,0,5,14,212,18,4,11,19,14,26,16,22,3,4,3,14,157,12,8,23,39,30,36,47,26,0,3,0,14,241,5,3,14,20,16,22,8,0,0,0,0,27,115,213,152,598,802,650,925,537,219,47,7,26,287,4472
31802,60,89,121,629,1149,1283,166,22,25,83,3662,13,5,36,59,73,412,843,1300,229,40,30,81,3116,3,4,20,25,32,266,388,722,164,48,25,28,1712,0,3,16,30,19,163,297,712,261,68,47,25,1650,6,0,16,16,19,56,116,341,230,89,102,28,1029,8,9,44,42,56,207,401,595,169,55,28,84,1697,16,10,42,31,33,42,34,28,6,6,3,118,366,268,277,1230,1334,1522,4630,6684,7066,1490,396,333,948,26164
31901,18,44,47,182,531,283,35,6,24,32,1223,11,3,17,17,26,102,347,276,38,4,10,34,880,0,0,9,12,5,44,143,146,33,9,9,13,427,0,0,8,6,11,28,105,115,31,14,10,16,352,0,0,10,9,9,24,75,72,35,10,24,15,292,0,0,24,19,16,56,164,112,23,5,3,38,453,4,7,25,27,12,52,54,12,0,0,0,79,275,120,150,567,736,817,1935,3534,1662,279,84,114,459,10454
31902,52,43,60,118,134,40,0,0,3,36,546,20,17,33,25,36,86,117,35,5,0,5,25,399,6,3,14,9,7,35,45,20,0,0,0,6,158,12,12,30,5,13,28,35,22,8,4,6,17,182,8,4,9,5,8,19,28,24,7,0,10,10,135,5,8,23,18,16,54,61,34,4,0,0,22,243,7,0,15,26,11,32,7,15,4,5,0,22,135,162,180,613,667,613,1117,913,289,41,17,40,307,4951
31903,8,15,18,56,186,138,16,0,3,16,462,4,3,7,11,18,26,119,123,27,0,9,15,356,0,0,6,9,6,10,40,53,18,4,0,7,153,7,0,0,8,6,14,26,49,14,3,6,0,132,0,0,0,0,4,9,16,31,19,0,6,16,107,5,0,9,8,5,20,68,70,17,6,0,24,228,3,0,10,14,8,14,13,0,0,0,0,19,91,55,46,219,353,401,809,1453,886,146,23,52,215,4669
31904,11,15,10,42,218,400,63,8,8,12,792,0,0,0,5,8,24,121,329,64,10,16,16,596,0,0,0,3,3,4,55,153,33,10,13,5,280,0,0,0,0,4,4,39,113,54,4,10,11,237,0,0,3,4,0,9,18,82,35,18,25,10,198,0,0,4,9,8,16,81,181,27,13,4,20,366,0,4,12,5,15,36,36,26,5,0,0,47,184,49,45,263,306,272,723,1932,2464,390,100,113,257,6909
31905,11,17,29,74,139,69,16,4,9,19,383,0,0,9,7,21,55,94,55,11,0,7,18,265,0,0,0,0,8,18,32,31,0,0,4,3,102,3,0,3,0,3,10,33,24,6,0,4,6,88,3,0,4,4,5,10,15,19,7,0,8,7,81,0,0,8,10,9,33,67,29,10,0,0,7,169,3,4,17,10,13,25,20,5,5,0,0,29,135,62,42,276,359,488,1001,1150,487,78,18,52,230,4229
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,8,10,12,31,146,364,177,49,53,16,852,0,0,8,10,0,20,95,301,228,60,27,11,763,0,0,0,9,8,3,28,118,102,44,12,5,329,0,0,0,3,6,0,28,156,156,76,56,8,487,0,0,5,3,0,0,12,91,131,75,117,14,449,0,3,0,9,6,9,25,54,54,25,25,15,218,0,5,3,7,0,0,3,9,19,4,7,17,78,35,54,269,371,202,305,879,2210,1427,520,394,164,6836
40102,12,17,14,41,159,290,56,7,11,19,625,0,0,4,7,4,18,114,287,80,22,9,10,563,0,0,0,10,8,18,36,145,55,19,8,3,297,0,0,0,8,3,8,32,113,63,27,19,4,271,0,0,3,3,4,7,18,57,41,23,29,9,194,0,0,0,0,6,22,59,141,36,18,8,13,315,4,0,10,4,5,5,4,7,4,0,0,20,69,28,30,227,234,184,345,1117,1672,452,139,97,157,4697
40103,9,15,9,27,146,163,77,26,14,8,480,0,0,3,3,3,19,121,161,91,40,25,5,470,0,0,0,4,4,8,36,79,59,36,25,6,257,0,0,3,6,6,3,38,51,75,49,58,9,297,0,0,0,4,5,3,19,35,76,75,142,9,369,3,0,8,12,6,5,23,29,38,20,34,9,181,0,0,0,0,6,0,9,3,6,0,0,9,33,29,26,146,131,100,292,954,915,549,289,345,102,3860
40104,9,5,13,70,189,263,122,14,4,3,691,0,0,4,12,9,50,158,309,147,22,4,18,733,0,0,3,10,3,19,67,150,85,25,5,7,369,0,0,0,9,3,13,54,159,107,33,15,9,397,0,0,4,4,3,8,25,67,90,43,22,7,256,0,0,10,8,8,17,38,84,57,13,9,24,261,3,0,17,5,6,0,4,7,0,0,0,30,66,29,43,398,313,175,564,1263,1679,818,182,79,191,5736
40105,8,21,17,63,252,236,121,22,18,14,777,5,0,6,8,8,58,173,220,141,44,17,17,704,0,0,10,6,9,15,63,116,66,31,18,3,327,0,0,3,4,3,15,38,127,132,64,31,8,423,3,0,4,7,0,4,20,53,102,88,126,12,411,0,0,4,0,8,15,50,64,64,27,14,14,249,0,5,14,7,0,7,11,9,0,0,3,26,77,48,80,392,291,187,539,1393,1355,801,334,262,181,5866
40106,7,5,14,60,150,189,66,14,11,8,514,0,0,6,9,6,35,131,199,84,18,4,3,511,0,0,3,9,5,18,43,95,65,15,10,5,270,0,0,3,6,3,12,45,107,69,31,27,4,303,0,0,3,0,0,0,18,54,66,31,57,8,264,0,0,5,5,5,12,31,64,49,6,15,4,205,0,0,9,6,4,4,3,6,0,0,0,12,39,23,54,248,192,116,355,907,1097,506,128,152,103,3886
40107,5,16,14,53,194,208,80,29,20,10,632,0,0,4,9,5,32,157,199,123,44,25,5,598,0,0,0,3,3,20,73,85,77,34,22,8,322,0,0,3,3,6,18,48,103,105,62,61,9,421,0,0,7,5,4,10,18,55,100,76,153,6,419,0,0,3,4,8,8,34,54,46,21,23,11,211,0,0,10,10,0,0,3,0,0,0,0,19,49,25,39,262,233,122,459,1088,1136,668,317,348,114,4812
40201,3,6,15,71,135,88,16,3,0,8,345,0,0,5,0,7,41,106,72,22,5,6,3,269,0,0,6,0,0,25,46,54,17,0,0,3,149,0,0,0,0,3,12,34,34,13,3,3,5,107,0,0,0,3,0,15,9,25,14,3,4,5,81,0,0,3,7,5,39,49,54,9,4,0,9,175,6,0,10,4,0,15,8,6,0,0,0,11,64,18,41,265,154,169,650,1008,556,128,36,17,113,3152
40202,24,43,65,330,595,254,19,8,9,29,1380,0,0,11,22,48,189,413,213,22,0,3,13,945,0,0,5,18,16,89,187,124,11,3,0,5,455,0,0,0,3,6,57,107,92,20,4,5,3,291,0,0,8,9,7,47,36,46,13,3,0,7,178,4,3,34,24,37,170,237,106,7,0,7,25,659,13,8,71,36,30,40,33,24,7,5,0,85,329,118,191,1251,1085,932,3124,4170,1460,141,31,31,482,13025
40203,19,23,35,149,363,579,106,13,13,16,1319,0,0,12,19,20,118,326,581,139,12,10,22,1265,0,0,6,5,10,54,124,326,84,15,7,8,641,0,0,4,16,10,34,110,300,128,19,8,15,642,0,6,7,14,8,18,56,145,93,17,13,10,386,3,0,11,23,14,50,102,208,56,8,6,25,513,5,6,22,25,4,12,5,16,6,0,0,57,153,64,125,865,961,446,1178,2300,3289,794,123,73,381,10595
40204,38,39,45,231,826,558,53,6,10,40,1850,4,0,17,31,30,119,631,493,68,15,12,21,1446,0,0,7,7,11,60,257,280,39,10,9,16,695,0,0,4,11,12,33,180,202,66,20,15,11,562,0,0,3,9,5,20,86,107,41,15,8,13,312,0,4,26,29,25,53,238,197,29,13,9,59,678,3,12,79,20,13,29,31,15,5,0,3,87,291,104,200,1332,914,719,1997,5408,3141,435,110,85,585,15020
40205,8,13,17,52,322,415,49,6,4,12,909,4,0,13,19,7,32,200,381,72,6,6,10,737,0,0,0,3,3,12,81,208,56,6,5,7,388,0,0,3,4,8,16,57,210,77,12,0,8,398,0,0,4,7,0,5,16,86,45,6,9,7,193,0,0,4,13,8,19,85,137,28,12,7,17,320,0,0,27,7,9,3,19,9,0,4,0,34,109,50,103,616,350,200,464,1916,2374,406,64,41,216,6802
40301,6,15,9,68,184,191,84,27,16,12,598,0,0,0,9,5,35,127,170,92,35,23,6,507,0,0,9,3,4,12,43,80,56,14,17,3,238,0,0,3,8,0,6,47,88,96,54,41,12,345,0,0,0,4,0,4,15,45,60,53,98,4,285,0,0,4,9,0,7,33,54,35,22,24,7,195,0,0,8,3,3,7,14,5,0,0,9,28,72,10,23,201,224,138,543,1168,1095,543,243,256,140,4594
40302,24,27,30,77,301,584,186,27,19,31,1312,3,3,17,25,23,68,228,570,233,34,11,14,1228,0,0,8,6,4,22,106,309,177,24,14,8,678,0,0,18,19,12,22,82,330,213,47,17,8,764,3,0,10,19,0,11,19,126,156,52,30,5,441,0,3,24,25,12,31,83,201,115,23,11,34,553,0,0,53,36,6,9,10,16,3,4,0,65,203,104,166,1197,1067,458,901,2049,3435,1381,257,108,433,11555
40303,13,13,7,75,181,167,79,18,17,15,580,0,0,5,7,8,48,140,180,81,24,18,3,517,0,0,5,3,5,18,39,90,62,37,20,11,288,0,0,0,7,4,8,37,89,66,45,30,0,294,0,0,3,0,4,0,13,37,63,48,80,9,264,0,0,5,8,0,17,37,70,30,17,12,10,213,0,4,6,6,6,6,3,4,0,0,0,19,54,26,29,223,241,150,533,1061,1086,510,218,207,140,4422
40304,20,37,35,104,710,782,80,12,8,40,1834,0,0,5,18,19,79,497,617,80,23,6,17,1365,0,0,3,15,10,22,186,336,79,13,8,14,686,3,0,3,7,7,26,126,269,77,16,10,15,552,0,0,15,11,10,6,30,89,46,23,14,14,259,0,0,23,29,22,44,237,292,51,17,6,37,764,4,3,53,15,14,25,38,27,3,0,3,69,258,115,209,1283,893,615,1566,5325,4286,568,143,98,469,15554
40401,29,35,38,171,487,706,230,48,29,33,1811,0,0,12,28,22,107,353,773,281,65,22,35,1697,0,0,10,12,19,41,127,410,191,38,24,13,886,0,0,6,11,11,21,103,376,253,81,57,12,925,0,0,7,11,12,15,47,159,179,100,121,9,661,3,10,23,29,21,52,99,230,135,34,39,52,715,4,10,56,35,12,19,20,19,4,3,0,81,278,128,264,1416,1099,622,1529,3040,4232,1608,433,332,506,15217
40402,14,14,29,115,282,359,57,6,8,26,912,0,0,12,14,22,59,197,314,64,17,8,18,733,0,0,3,11,8,22,83,166,56,16,0,11,387,0,0,4,0,0,31,55,154,71,16,5,10,359,0,0,10,5,0,12,29,61,52,24,11,10,221,0,4,17,16,14,37,73,108,34,7,8,14,347,3,6,52,9,7,16,13,15,0,0,0,54,180,89,196,1123,674,416,1058,1922,1908,481,112,68,332,8372
40403,29,25,34,193,377,352,123,36,16,19,1208,3,0,15,35,22,147,316,350,180,48,18,17,1156,0,3,6,15,13,71,157,238,147,33,18,11,709,0,0,17,4,13,58,95,206,180,60,27,18,677,0,0,8,7,11,19,34,98,123,68,60,16,444,6,0,12,16,15,45,79,147,87,21,12,24,462,0,0,21,18,3,8,4,9,3,0,4,31,104,78,124,704,575,417,1398,2299,2217,1093,316,185,293,9686
40501,10,14,16,44,94,77,11,0,0,12,281,4,0,6,7,7,37,83,58,8,0,3,11,238,0,0,3,3,5,10,34,47,7,4,0,3,120,0,0,5,5,8,0,30,44,7,0,0,4,109,0,0,4,0,3,3,10,24,3,0,0,5,63,0,6,5,3,5,14,35,37,8,0,0,4,120,0,0,4,7,0,3,0,0,5,0,0,10,36,27,28,159,203,202,425,689,447,71,10,17,94,2376
40502,18,6,28,64,48,15,0,0,4,27,224,5,0,11,15,9,48,51,12,0,0,0,17,179,0,0,11,6,12,10,14,12,0,0,0,3,71,0,0,3,10,10,4,11,6,0,0,0,10,58,0,0,7,7,3,7,6,0,0,0,4,8,41,0,0,5,13,17,21,26,8,0,0,0,6,99,0,0,5,7,7,12,0,0,0,0,0,19,51,48,28,234,298,284,425,303,87,16,0,21,176,1924
40503,21,70,42,50,31,4,0,0,3,17,251,3,0,13,43,27,37,39,8,0,0,3,11,188,0,0,3,6,11,21,24,5,0,0,0,3,75,0,0,3,19,15,22,13,4,0,0,0,0,87,0,0,10,13,3,12,10,14,0,0,3,8,81,0,0,14,28,18,30,7,0,0,0,0,8,115,3,0,29,30,12,3,5,0,0,0,0,17,98,64,74,546,860,419,449,226,55,14,10,18,166,2906
40504,16,20,23,67,68,13,5,4,8,13,232,0,3,16,16,16,34,64,12,0,0,6,17,185,0,0,3,7,3,8,25,4,0,0,4,5,65,0,0,3,10,5,7,14,13,0,0,3,13,74,0,0,0,6,3,11,11,0,3,0,5,15,60,0,0,11,14,11,22,25,5,0,0,0,10,103,0,0,16,9,9,15,8,6,0,0,0,29,96,51,52,291,372,288,619,467,93,23,6,49,192,2503
40601,55,139,69,153,156,78,0,10,8,61,750,3,12,45,98,64,80,151,67,8,0,14,54,598,4,7,22,37,27,42,64,40,0,4,3,9,271,6,0,23,46,33,37,67,55,16,4,17,21,326,7,6,22,24,12,24,48,46,15,0,19,29,255,11,17,37,53,32,67,69,35,13,0,3,23,365,20,39,57,35,8,13,9,10,0,0,5,65,251,222,392,1379,1599,799,1059,1082,457,70,25,99,491,7674
40602,49,87,48,92,74,32,8,0,9,66,519,15,20,56,79,41,56,68,59,11,4,7,76,488,5,5,13,26,14,20,32,36,9,0,3,22,179,11,9,50,47,21,34,37,55,20,5,10,41,328,3,5,51,60,27,28,33,34,22,9,10,46,328,15,28,34,35,32,45,27,20,5,3,4,22,275,5,14,18,18,3,3,3,0,0,0,5,33,107,218,292,665,743,391,478,433,276,86,20,54,481,4142
40701,10,37,26,58,163,122,17,4,9,20,468,0,6,10,7,15,32,92,82,17,7,11,17,281,5,0,6,5,12,19,41,50,7,0,5,17,153,0,0,0,5,6,17,29,33,3,0,9,13,117,0,0,4,4,3,11,15,26,4,8,12,20,107,0,4,8,7,5,25,81,58,9,0,0,9,223,0,0,10,15,7,14,7,0,0,0,0,19,69,52,35,226,516,355,869,1367,741,97,24,76,235,4584
40702,61,145,96,198,166,32,0,0,5,33,770,9,0,25,75,81,142,138,52,7,0,4,34,581,12,6,18,27,25,59,66,31,9,0,4,9,262,7,0,9,10,30,35,46,35,7,0,3,18,199,8,3,11,16,13,26,43,32,12,5,4,19,182,3,3,22,34,29,63,57,23,4,0,0,22,252,3,3,27,40,16,15,8,4,0,0,0,46,159,129,137,865,1522,865,1326,939,291,62,7,43,385,6568
40703,58,101,79,237,150,33,8,5,7,54,751,14,5,35,65,67,141,128,39,0,6,11,32,541,8,0,10,22,25,60,41,25,4,0,0,18,224,8,5,20,18,9,42,56,33,7,0,7,11,211,5,3,13,14,14,29,22,23,0,4,12,13,154,6,6,17,40,39,91,62,22,3,4,0,21,310,9,8,45,49,27,30,4,5,7,4,7,73,262,165,180,1010,1316,1097,1894,1010,284,69,26,67,478,7599
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,17,12,21,17,100,276,93,17,13,26,597,4,0,8,3,14,25,70,225,119,25,16,31,537,0,0,0,0,4,8,32,130,71,17,19,18,298,0,3,0,6,8,5,23,117,79,24,31,27,317,0,0,4,4,3,4,19,57,76,31,72,23,302,6,3,6,7,8,20,41,156,122,35,14,27,442,3,0,13,10,0,9,6,9,6,0,14,27,96,52,31,325,296,224,327,786,1676,785,207,225,287,5218
50102,18,49,64,140,412,380,54,5,5,39,1187,7,0,13,25,37,100,291,401,58,14,14,34,992,0,0,8,11,18,39,124,214,51,7,0,12,483,0,3,5,7,15,34,123,254,81,16,12,25,571,0,6,9,5,16,23,61,133,73,42,20,48,424,0,3,19,17,27,67,181,259,64,14,9,40,693,0,5,24,25,8,25,23,8,3,0,0,54,182,57,100,641,702,675,1395,2759,2627,486,113,79,470,10114
50103,8,24,12,30,63,38,10,0,0,14,211,0,0,0,9,17,25,44,26,8,0,4,18,160,3,0,3,4,4,4,16,19,3,0,0,12,75,3,0,0,4,7,16,16,18,0,0,0,9,72,3,0,0,0,7,5,10,12,5,0,8,3,64,0,0,7,0,6,9,29,21,6,0,3,10,85,0,0,5,7,9,5,5,0,0,0,0,15,43,58,20,165,280,194,286,445,229,38,7,25,138,1878
50201,10,24,38,134,337,342,67,14,11,25,1002,4,0,10,9,15,72,278,325,80,23,15,17,848,0,0,3,0,6,28,109,168,59,7,7,5,387,3,0,7,9,5,21,116,195,76,22,6,14,471,0,0,5,5,9,17,53,129,97,28,17,10,376,7,0,5,29,28,60,219,297,110,30,11,41,831,3,0,29,26,9,18,29,30,4,0,3,62,216,65,57,460,706,596,1514,3065,2599,649,155,100,379,10331
50301,8,18,8,45,88,156,111,70,76,14,600,0,0,3,6,10,56,85,143,124,77,130,14,647,5,0,0,4,4,22,41,60,85,44,77,6,341,0,0,6,5,10,42,38,79,126,83,217,10,613,0,0,10,6,0,12,28,73,137,139,971,33,1403,0,0,3,4,8,27,39,60,67,66,177,12,458,0,0,12,4,0,9,7,3,7,0,16,14,65,36,34,234,178,166,518,789,1032,921,607,1860,210,6588
50302,19,33,74,323,572,1071,444,145,107,57,2850,0,0,13,31,58,255,420,1107,662,264,172,41,3025,0,7,3,18,22,74,158,444,381,146,97,24,1369,0,0,12,19,23,62,183,604,664,317,279,37,2202,6,0,6,6,16,29,98,445,630,511,964,38,2758,0,0,15,21,24,47,115,300,321,174,154,49,1226,4,6,32,25,4,20,18,26,26,13,26,77,270,109,147,890,717,729,2142,3310,5888,3915,1815,2013,563,22248
50401,16,17,51,154,363,528,130,24,10,27,1329,0,0,11,23,32,94,250,575,196,35,20,25,1258,4,0,8,18,15,28,91,285,148,27,12,4,623,3,0,5,8,12,32,126,297,182,63,28,11,765,0,5,10,4,6,17,47,135,183,76,43,16,549,0,0,20,17,18,37,135,231,153,35,22,41,710,0,4,21,14,3,6,14,16,10,0,4,44,139,71,87,605,454,538,1188,2421,3185,1265,286,160,353,10606
50402,4,6,6,7,58,78,28,8,4,10,207,0,0,3,5,8,13,44,64,32,6,0,8,173,0,0,4,0,3,10,9,33,19,0,0,0,84,0,0,0,3,0,9,9,48,30,6,4,0,116,0,0,6,3,3,6,5,22,17,13,14,5,92,0,0,3,7,3,12,26,64,40,24,9,11,200,0,3,12,11,0,4,11,3,3,0,0,22,68,28,27,163,122,76,166,459,581,215,73,30,118,2052
50403,19,32,25,98,452,617,146,21,16,31,1450,3,0,3,14,10,74,335,581,178,23,13,27,1266,0,0,12,10,3,31,126,292,131,20,7,11,640,0,0,7,11,10,26,101,274,151,34,15,11,639,0,3,5,4,4,12,44,131,107,49,32,20,416,3,3,13,11,26,52,183,338,119,31,21,58,851,6,3,16,12,9,9,20,15,6,3,5,71,172,70,73,550,502,327,1004,3026,3761,1085,216,144,451,11219
50501,8,19,15,30,168,502,248,68,39,24,1140,0,0,8,16,19,24,129,551,259,115,68,23,1213,4,0,3,11,5,23,62,272,234,75,46,13,741,0,0,6,12,3,14,71,250,244,176,124,20,912,0,0,4,3,3,9,26,117,198,159,282,11,807,0,0,6,4,6,12,58,267,195,114,98,29,806,0,0,5,0,4,3,8,21,14,3,0,38,107,32,24,218,251,174,345,1294,3394,1822,807,741,289,9403
50502,41,60,88,250,998,1197,344,98,71,68,3219,0,0,19,55,55,244,746,1196,482,154,121,57,3136,0,0,14,28,26,80,316,630,322,114,73,26,1629,6,0,7,18,23,78,278,705,482,233,210,47,2081,8,0,16,20,9,32,129,426,381,294,578,38,1932,13,3,25,32,35,62,313,563,328,151,170,94,1792,7,12,54,18,10,19,51,38,19,6,9,115,361,180,273,1648,1161,890,2220,6351,7556,2956,1197,1350,852,26638
50503,18,26,32,85,482,896,266,38,19,49,1920,0,4,15,20,15,56,367,842,353,78,36,23,1799,0,0,5,6,9,28,165,422,238,60,16,26,977,0,0,8,3,8,17,119,410,298,90,33,27,1015,3,0,3,5,5,14,57,236,238,86,58,25,736,0,3,12,18,23,42,210,552,286,63,36,65,1308,9,3,15,4,8,14,28,37,7,0,4,69,192,71,83,557,537,381,1057,3796,5826,2139,494,241,522,15701
