SA3_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
20302,15084,18748,7212,631,41671,12252,1915,1530,57371,541,157,250,20,967,1724,115,100,2908,236,117,86,3,447,248,65,49,804,776,273,336,28,1413,1973,181,149,3714,1070,305,582,58,2018,3981,308,337,6646,23,3,3,0,32,57,13,18,109,26,6,3,0,42,35,0,84,164,..,..,..,..,..,..,..,..,..,5,3,7,0,23,27,0,5,51,1134,322,598,63,2112,4097,325,442,6972,91,12,23,0,119,258,16,167,557,0,0,0,0,4,0,0,53,62,16,15,7,3,38,22,15,5,78,106,31,28,0,163,273,35,226,697,8,0,0,0,9,4,5,4,18,17103,19372,8170,727,45366,18606,2453,2343,68771,15607,19265,7511,642,43025,13699,2131,2662,61520,1385,606,675,70,2733,4045,323,490,7586,386,200,144,27,758,503,126,107,1497,1770,803,821,98,3487,4551,448,594,9083,315,152,152,12,631,1188,104,241,2165,17,4,5,0,28,70,15,37,146,40,11
20303,6538,6798,1954,112,15404,4335,469,876,21089,132,35,36,0,209,382,17,22,626,131,101,37,0,262,109,18,28,425,264,136,75,6,478,491,33,50,1051,238,71,97,6,416,553,44,80,1097,0,3,0,0,9,8,0,6,20,4,0,0,0,4,4,0,10,13,..,..,..,..,..,..,..,..,..,9,5,0,0,12,17,3,4,36,254,77,98,6,436,583,48,99,1167,21,10,0,0,29,35,0,77,134,0,0,0,0,0,3,0,3,4,12,10,0,0,24,14,0,0,36,33,18,0,0,54,47,0,76,178,0,3,3,0,10,5,0,4,17,7090,7031,2131,130,16377,5459,547,1107,23496,7668,7939,2186,151,17944,5315,532,1419,25212,226,75,80,3,383,570,47,87,1084,209,148,62,10,420,209,41,77,744,431,221,141,9,798,781,86,164,1829,78,24,21,0,127,188,16,45,372,12,6,0,0,13,20,0,7,45,5,0
20401,5652,4914,1814,113,12501,4298,409,911,18115,102,23,60,3,188,309,20,26,544,18,20,3,0,42,8,0,20,70,117,38,64,3,226,318,17,43,610,83,26,45,9,164,400,20,45,625,5,6,0,0,7,4,0,25,36,0,0,6,0,3,3,0,58,65,..,..,..,..,..,..,..,..,..,0,0,0,0,0,7,0,0,7,85,35,47,9,176,408,19,132,738,32,9,10,0,54,187,10,91,341,15,4,4,0,20,14,0,17,57,48,52,14,0,112,47,0,15,176,99,61,30,0,191,251,13,124,575,3,0,0,0,6,7,0,4,18,5961,5052,1957,128,13097,5288,468,1207,20062,5956,5036,1948,151,13091,4982,473,1498,20046,117,12,38,6,175,391,12,54,624,12,9,6,0,22,16,0,5,46,123,27,44,6,195,402,13,59,674,64,15,43,3,126,351,12,103,589,0,0,0,0,0,0,0,13,12,0,3
20402,5016,4580,1716,116,11425,3914,346,361,16043,104,36,52,11,207,514,18,24,767,4,3,0,0,10,0,0,3,15,108,42,52,11,220,522,18,30,783,124,45,82,13,261,728,35,45,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,4,9,124,45,82,13,261,734,35,46,1070,19,3,10,0,29,52,0,62,144,4,3,3,0,9,13,0,9,26,31,9,7,0,51,11,4,8,74,54,19,15,0,86,75,5,76,253,3,3,0,0,4,0,0,0,7,5307,4682,1864,143,11997,5240,406,511,18154,5280,4353,1731,144,11509,4272,408,916,17107,184,46,69,6,306,753,40,97,1199,12,0,3,5,17,31,0,10,59,189,47,70,13,319,793,42,104,1255,56,12,45,3,114,371,22,83,584,6,0,6,0,15,23,4,3,38,4,6
20403,6781,6953,2408,154,16300,4652,553,782,22285,186,59,114,12,376,753,57,73,1262,17,9,16,0,53,24,3,33,116,203,71,136,15,427,778,60,106,1375,229,83,167,10,486,891,91,154,1623,0,4,0,0,6,6,0,69,85,4,0,3,0,7,4,4,134,155,..,..,..,..,..,..,..,..,..,3,0,0,0,0,11,0,12,32,234,89,169,10,505,918,92,377,1888,22,7,0,0,31,88,5,80,197,0,0,0,0,0,11,0,39,52,22,26,3,0,53,24,0,7,91,45,31,10,3,86,125,7,127,345,3,3,0,0,10,7,0,14,27,7272,7147,2724,176,17325,6472,717,1407,25917,7410,6983,2561,169,17125,5443,591,1551,24714,261,97,174,16,556,989,75,187,1802,25,15,28,3,72,48,11,124,251,288,112,202,17,621,1034,88,310,2050,87,27,54,3,171,362,38,215,785,0,0,7,0,5,9,0,76,90,8,10
20501,4441,4834,1557,132,10969,3058,323,419,14763,264,111,97,12,478,439,19,42,985,5,3,3,0,12,10,0,0,23,269,118,98,12,489,452,17,42,1008,90,10,52,4,154,356,5,17,539,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,4,8,0,0,8,92,15,53,4,163,367,5,17,552,19,3,10,0,36,102,0,26,161,0,4,0,0,5,0,0,4,3,9,6,4,0,13,7,0,0,25,24,10,19,0,51,110,4,27,193,0,0,0,0,5,0,0,0,3,4825,4975,1724,146,11676,3992,356,502,16524,5112,5189,1758,119,12178,3447,354,969,16952,108,36,65,4,201,386,19,60,670,5,0,6,0,17,29,0,14,53,113,34,64,4,217,414,19,67,721,210,17,52,8,288,471,16,58,838,0,0,0,0,0,0,0,0,0,0,0
20502,5378,3777,1535,96,10778,3674,361,559,15376,146,66,38,4,250,311,8,19,588,10,5,7,0,22,7,0,7,39,158,64,44,3,268,324,8,24,627,221,53,83,8,359,647,36,66,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,6,4,0,3,12,221,54,82,3,364,648,36,72,1117,98,19,18,0,135,211,14,136,494,5,3,0,0,9,12,0,17,36,16,13,5,0,32,22,0,8,58,116,36,22,0,172,239,14,159,582,9,3,0,0,12,4,0,0,13,5873,3936,1685,103,11598,4888,423,808,17715,5812,3747,1580,125,11263,4505,382,1275,17422,88,34,31,8,154,410,21,79,664,12,8,4,0,24,29,7,9,73,100,43,38,6,182,439,26,91,738,59,9,37,0,99,195,8,54,359,0,0,0,0,0,0,0,0,0,0,0
20503,6997,5522,1993,117,14628,5470,556,1276,21923,130,33,37,4,209,463,14,34,722,36,27,9,0,64,41,8,38,145,164,59,44,8,271,503,22,67,864,123,26,43,7,198,466,26,91,771,10,0,0,0,6,16,0,31,50,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,6,9,0,4,13,131,27,47,7,210,486,26,125,841,24,12,3,0,43,104,7,121,273,4,3,0,0,3,3,0,11,18,18,17,0,0,29,14,4,9,52,44,29,3,0,81,120,12,139,345,4,3,0,0,10,4,0,0,12,7343,5640,2087,129,15201,6579,606,1608,23984,7378,5584,2233,145,15343,6357,537,1813,24053,152,26,48,7,228,572,13,71,888,43,18,18,0,80,58,9,26,172,191,42,69,7,302,635,23,97,1064,77,15,20,6,126,286,15,39,461,0,0,0,0,0,13,0,0,19,4,0
20504,6881,7378,3279,230,17770,5664,664,893,24991,194,134,97,8,426,468,20,39,954,11,15,9,0,32,17,4,5,61,203,147,104,8,463,486,28,41,1014,361,96,194,19,669,1759,73,199,2709,0,0,0,0,6,9,0,0,13,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,3,0,6,4,0,5,13,364,93,195,19,680,1780,80,201,2735,60,3,3,0,71,149,8,31,261,4,8,4,0,20,10,0,6,26,4,6,0,0,13,3,0,0,20,76,16,11,0,101,162,8,39,307,0,3,0,0,7,0,0,0,9,7522,7638,3588,264,19017,8092,787,1168,29055,7029,7042,3376,217,17661,6420,690,1605,26379,245,56,123,7,435,1121,52,149,1755,13,17,17,0,54,51,0,26,132,256,72,148,12,484,1179,53,183,1889,172,61,125,15,366,1043,49,216,1676,0,0,0,0,0,0,0,0,0,0,0
20505,4574,4256,1532,87,10453,3529,314,520,14822,94,25,24,8,150,369,19,41,579,36,4,6,0,45,28,0,8,81,124,30,30,8,198,394,19,50,660,61,19,38,7,132,378,20,43,572,6,0,0,5,15,14,8,8,35,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,0,0,4,3,0,0,6,69,24,43,11,149,391,21,49,610,16,6,0,0,24,66,5,38,130,0,5,0,0,8,4,0,12,24,15,7,9,0,29,17,0,4,44,36,13,10,0,60,85,4,57,203,0,3,0,0,4,0,0,0,3,4804,4332,1619,107,10863,4402,358,678,16295,4716,4204,1466,125,10503,3993,370,1038,15906,59,18,28,4,108,336,19,56,517,7,3,8,0,22,54,0,25,107,63,27,39,4,135,395,21,80,626,58,24,20,4,103,245,20,48,413,7,3,6,0,12,8,7,5,34,0,0
20601,4100,6408,1754,335,12600,3577,1506,556,18233,802,532,260,55,1655,1034,442,178,3310,681,522,163,66,1423,521,510,113,2568,1483,1048,420,126,3079,1552,953,291,5880,1227,487,231,103,2048,2408,670,413,5539,301,88,37,22,453,418,156,90,1122,365,102,50,46,564,555,194,181,1498,..,..,..,..,..,..,..,..,..,8,0,3,0,10,16,5,4,33,1895,681,327,172,3077,3393,1017,694,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,41,29,10,0,85,51,28,17,184,44,29,10,0,86,59,28,26,190,7,0,0,0,7,7,7,3,20,7528,8176,2513,630,18852,8590,3505,1564,32510,3800,6174,1584,284,11850,3113,1535,649,17147,1052,714,307,86,2163,1330,585,215,4293,1283,916,284,114,2601,1018,873,255,4750,2336,1638,593,198,4760,2351,1461,471,9044,848,293,188,77,1403,1760,455,294,3912,365,69,45,23,505,554,204,139,1407,1195,244
20602,2612,4428,1124,189,8356,2224,903,344,11821,492,402,124,19,1037,503,215,62,1815,272,187,72,18,544,228,120,55,946,756,588,198,38,1583,731,338,110,2762,991,292,184,97,1576,2351,438,319,4680,119,26,34,8,181,223,44,44,498,65,14,15,5,101,191,21,15,335,..,..,..,..,..,..,..,..,..,0,0,0,0,4,8,0,3,21,1176,332,236,111,1860,2773,505,392,5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,43,38,11,8,100,58,20,28,209,43,38,11,8,100,58,20,35,214,3,0,0,0,3,4,4,0,11,4595,5391,1575,349,11902,5781,1773,881,20339,2209,4222,962,160,7551,1832,810,453,10649,669,626,206,41,1542,796,325,143,2800,685,504,199,55,1438,780,309,157,2681,1351,1126,405,94,2980,1576,634,302,5488,778,219,142,46,1189,1810,348,369,3713,174,45,32,12,263,280,80,62,681,214,32
20603,2821,5562,1061,198,9648,2384,623,397,13051,563,351,167,49,1123,729,167,121,2140,394,396,169,36,992,307,137,48,1492,958,745,331,81,2120,1033,301,171,3633,789,294,202,74,1356,1743,291,261,3664,464,182,242,64,956,1287,205,306,2751,301,207,282,56,847,599,127,191,1766,..,..,..,..,..,..,..,..,..,5,0,0,0,9,4,0,0,12,1561,685,729,194,3173,3629,629,766,8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,19,11,11,0,40,30,11,6,89,19,11,11,0,40,30,11,29,101,3,7,0,0,8,4,0,0,10,5369,7013,2129,475,14984,7081,1560,1355,24987,2525,5371,942,166,9002,1908,485,412,11808,598,524,164,44,1330,737,210,140,2418,754,763,248,51,1819,723,216,145,2898,1352,1290,413,97,3152,1457,423,287,5313,771,401,252,73,1492,1585,244,274,3597,602,245,258,64,1173,1525,261,447,3397,586,318
20604,557,634,121,39,1358,418,250,113,2137,605,345,121,56,1127,678,405,231,2438,1232,920,339,145,2634,972,857,364,4823,1838,1264,458,203,3755,1650,1257,598,7263,626,179,107,167,1073,964,490,472,2999,1232,375,193,174,1962,2097,848,713,5625,6020,1600,1022,1283,9927,10002,3772,4727,28428,..,..,..,..,..,..,..,..,..,7,0,0,0,8,11,4,0,19,7881,2153,1320,1623,12972,13080,5114,5913,37072,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,131,131,16,12,0,0,29,27,25,18,95,16,15,0,0,31,34,24,149,237,6,8,0,0,14,8,12,11,43,10303,4074,1901,1861,18130,15183,6655,6782,46754,457,517,105,29,1108,355,192,192,1854,659,434,145,40,1272,694,411,175,2555,1298,1150,345,130,2920,956,997,372,5244,1955,1583,488,171,4194,1652,1409,544,7799,471,155,59,42,730,633,329,259,1948,1301,394,204,95,1993,1997,808,725,5521,10108,2883
20605,1719,2276,526,83,4603,1439,462,352,6860,1266,1082,347,71,2770,1290,403,266,4730,1233,1173,338,52,2802,1010,349,243,4395,2498,2262,689,124,5573,2300,751,507,9128,1849,523,360,117,2847,3453,889,721,7915,2615,544,443,197,3799,5422,1382,1141,11743,2850,668,420,177,4122,3891,875,1049,9941,..,..,..,..,..,..,..,..,..,0,0,3,0,3,11,0,6,17,7315,1739,1225,494,10766,12771,3152,2920,29616,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,131,139,69,38,12,8,123,74,23,29,251,71,38,12,8,128,79,30,157,388,0,4,0,0,3,9,3,4,22,11606,6311,2454,705,21073,16596,4401,3942,46014,1014,1642,318,46,3026,731,218,300,4268,1573,1724,426,78,3808,1632,351,355,6146,1434,1640,458,61,3587,1111,272,328,5300,3011,3366,882,137,7394,2739,622,681,11447,1653,596,352,102,2699,3087,805,978,7566,2669,732,495,174,4066,5472,1266,1491,12295,3991,967
20606,1855,2191,489,117,4654,1380,494,446,6969,604,367,139,43,1150,659,305,145,2259,787,486,159,51,1481,748,278,211,2721,1392,849,299,92,2631,1409,578,362,4978,878,235,131,61,1297,1463,419,298,3476,1637,266,182,154,2233,3051,946,686,6915,995,159,250,74,1482,1877,407,564,4326,..,..,..,..,..,..,..,..,..,4,0,0,0,4,3,0,0,12,3507,656,560,286,5016,6397,1768,1546,14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,9,9,0,33,30,9,5,79,16,9,9,0,33,30,9,13,81,6,0,0,0,12,9,0,3,25,6779,3714,1356,492,12342,9221,2852,2364,26779,1217,1745,365,60,3385,854,214,311,4761,902,612,176,55,1743,853,414,200,3219,874,681,225,29,1816,713,250,209,2993,1778,1297,401,85,3565,1569,666,409,6207,960,292,168,53,1480,1381,406,308,3573,1863,377,218,141,2604,3240,985,765,7594,2197,386
20607,1819,1987,525,121,4450,1460,930,316,7160,2000,1382,437,133,3958,1956,1337,428,7684,1637,1026,455,130,3246,1310,972,476,6005,3640,2414,894,262,7207,3267,2314,900,13688,907,251,184,68,1408,1553,477,411,3842,908,224,192,72,1397,1834,490,405,4128,1013,461,681,123,2279,1560,359,424,4626,..,..,..,..,..,..,..,..,..,3,3,0,0,3,6,0,0,17,2828,938,1052,262,5087,4956,1330,1241,12614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,89,56,37,16,5,118,51,52,32,246,56,37,16,5,118,53,52,113,336,10,5,3,0,19,8,9,7,37,8357,5385,2487,651,16875,9746,4623,2581,33829,1342,1548,379,92,3372,1136,729,370,5612,2425,1760,494,141,4816,2068,1365,534,8789,1800,1315,421,100,3635,1223,1027,425,6315,4220,3075,914,242,8451,3291,2397,962,15100,929,234,175,57,1396,1737,510,456,4108,1147,287,232,73,1733,2062,529,559,4881,2587,781
20701,7995,18085,3149,449,29682,5555,1040,1004,37285,1430,1101,480,91,3102,1978,314,230,5628,803,870,327,54,2055,633,218,134,3048,2237,1967,803,149,5159,2613,536,369,8667,1932,769,509,184,3393,3268,812,452,7924,897,221,96,101,1317,1495,562,295,3671,391,68,42,33,539,800,152,209,1695,..,..,..,..,..,..,..,..,..,12,6,0,0,26,35,4,3,66,3235,1067,649,315,5267,5593,1535,966,13355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,46,18,4,118,81,34,24,252,48,46,18,4,118,81,34,26,260,9,3,0,0,13,10,4,0,29,13530,21166,4621,922,40237,13844,3140,2367,59595,7363,17127,2992,426,27906,4809,852,1104,34673,1908,1848,698,113,4563,2761,389,352,8063,1210,1639,545,72,3462,878,219,249,4814,3121,3483,1245,189,8027,3633,605,601,12876,1386,682,377,120,2574,2415,678,428,6101,1227,421,187,125,1962,1807,656,425,4849,1047,261
20702,6937,10757,2367,319,20377,3546,461,470,24848,499,326,198,40,1062,765,49,58,1941,558,720,226,35,1545,373,63,58,2036,1057,1043,430,73,2606,1138,119,116,3974,372,338,171,24,910,613,64,65,1651,58,26,20,4,111,114,10,28,253,88,49,35,9,167,154,19,24,363,..,..,..,..,..,..,..,..,..,6,3,0,0,14,7,0,0,22,525,416,226,34,1200,889,91,113,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,3,0,13,9,0,0,18,8,4,3,0,13,9,0,0,22,0,0,0,0,0,0,0,0,0,8526,12221,3025,426,24199,5583,665,698,31151,6498,10005,2218,277,19000,3715,447,656,23813,577,537,301,28,1447,873,69,181,2569,899,1513,445,61,2908,553,114,140,3717,1471,2054,741,94,4354,1432,191,320,6287,244,230,107,12,585,342,43,64,1031,121,73,52,13,262,199,21,40,517,363,145
20703,5912,10357,2666,386,19319,4776,1214,600,25909,1028,610,348,76,2053,1768,229,169,4214,438,369,176,53,1039,361,156,88,1645,1462,982,523,133,3092,2132,388,251,5861,704,333,237,48,1324,1331,201,150,2998,104,37,22,13,182,240,64,77,560,58,24,12,4,98,176,17,109,403,..,..,..,..,..,..,..,..,..,9,0,4,0,19,27,8,7,54,883,389,278,60,1619,1772,286,344,4021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,11,8,11,5,0,22,7,5,4,38,10,11,5,0,24,8,5,11,48,0,0,0,0,5,3,3,3,13,8265,11739,3472,579,24058,8693,1894,1212,35857,5257,10016,2400,362,18034,4250,1261,705,24249,1444,1187,570,68,3267,2302,328,218,6118,727,986,410,61,2191,542,333,158,3218,2172,2176,978,135,5455,2847,664,381,9342,405,246,134,33,816,811,183,97,1908,299,113,84,31,533,590,167,152,1438,231,57
20801,5562,10821,2106,196,18683,3861,401,732,23677,934,575,329,34,1870,1333,98,155,3455,719,705,231,24,1683,515,53,123,2368,1654,1279,561,58,3552,1848,146,276,5824,955,399,380,45,1788,1788,174,249,4007,146,35,60,0,239,257,17,81,591,81,26,38,0,146,201,16,47,404,..,..,..,..,..,..,..,..,..,4,5,0,0,6,13,0,4,23,1192,462,486,49,2185,2255,211,374,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,26,14,3,52,40,8,8,118,18,26,14,3,52,44,8,11,120,7,3,0,5,10,5,5,0,21,8433,12591,3157,307,24490,8012,773,1398,34671,5272,10791,1886,184,18137,3603,311,786,22839,1182,820,407,41,2450,1954,146,213,4760,1167,1313,375,30,2891,826,71,175,3970,2349,2129,784,73,5343,2784,210,388,8728,514,244,205,13,967,1027,117,218,2326,318,93,86,8,507,496,38,148,1186,341,95
20802,6706,13454,2803,361,23324,5394,1007,798,30525,1654,1438,565,91,3742,2478,360,222,6806,678,873,281,45,1870,548,167,116,2702,2331,2309,837,139,5610,3022,526,339,9503,2913,1480,675,263,5332,5251,1100,775,12463,332,102,50,45,532,459,169,103,1265,103,20,10,6,137,278,18,23,462,..,..,..,..,..,..,..,..,..,3,8,0,0,13,15,0,0,26,3351,1614,737,312,6011,6006,1295,908,14217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,63,51,18,3,132,84,39,36,297,63,51,18,3,132,94,39,46,310,4,0,6,0,12,15,4,0,34,12458,17428,4398,817,35097,14532,2873,2084,54587,6270,13109,2660,333,22374,4656,956,883,28870,2079,2057,726,110,4976,3053,488,363,8886,1277,1962,479,63,3780,931,327,269,5307,3358,4019,1204,179,8758,3981,818,633,14188,2420,1521,583,160,4678,4208,837,672,10404,743,241,96,58,1142,902,285,222,2544,319,72
20803,6664,11645,2861,288,21459,4974,614,776,27822,1266,755,521,67,2615,2241,188,221,5258,832,688,257,21,1794,642,88,129,2657,2100,1441,778,87,4411,2882,272,350,7920,1402,647,603,76,2730,3404,330,341,6814,66,15,17,4,101,96,3,15,215,48,28,19,5,95,117,10,10,240,..,..,..,..,..,..,..,..,..,8,4,3,0,13,11,0,0,34,1515,692,636,89,2939,3638,346,371,7292,30,9,6,0,52,174,6,38,264,0,0,0,0,4,3,0,8,10,28,31,8,4,69,45,7,14,138,63,41,18,0,118,215,13,56,404,5,0,0,0,7,4,0,0,12,10352,13816,4294,469,28932,11711,1251,1559,43451,5739,11263,2658,252,19923,4183,514,898,25517,1780,1285,793,83,3952,3273,241,369,7836,1390,1505,500,40,3435,942,154,209,4735,3178,2790,1295,128,7381,4214,396,575,12576,1299,733,572,67,2674,2824,233,520,6249,204,56,65,10,334,306,35,106,777,205,64
