SA3_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
20501,302,51,11,0,364,4,0,4,363,25,0,391,916,124,19,12,1075,6,0,6,1077,23,0,1106,338,42,25,3,410,0,0,6,418,6,5,428,12,0,0,16,26,0,0,0,31,0,0,27,1572,218,55,30,1873,7,5,16,1889,58,0,1947,5,0,0,0,9,0,0,0,9,0,0,9,28,3,5,0,34,0,0,0,34,0,0,34,33,4,5,0,40,0,0,0,40,0,0,40,1605,218,60,30,1915,7,5,16,1929,58,0,1989,587,70,13,13,688,18,6,18,707,44,5,754,4,0,0,0,4,0,0,0,4,0,3,14,2199,291,74,49,2610,24,5,31,2642,108,9,2762,435,84,13,6,537,4,0,8,543,49,0,592,1047,142,11,11,1213,14,5,17,1237,33,0,1270,78,7,6,0,97,0,0,0,97,3,0,102,13,0,0,18,33,0,0,0,33,0,0,34,1582,237,26,37,1885,16,7,26
20502,152,25,3,0,185,5,0,9,196,14,0,210,556,86,15,8,663,4,0,4,674,26,0,698,118,14,26,0,165,0,0,0,165,5,0,170,7,4,0,14,24,0,0,0,26,0,0,29,831,138,46,21,1037,13,5,16,1054,49,0,1105,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,7,5,0,0,0,9,0,0,0,9,0,0,9,839,134,46,21,1046,13,5,16,1060,49,0,1108,327,52,8,13,398,21,0,24,423,46,0,467,4,0,0,4,9,0,0,0,9,0,4,8,1168,188,58,38,1456,32,3,39,1489,95,4,1591,246,51,7,3,308,7,0,7,314,24,0,339,685,105,16,13,826,3,0,3,831,32,0,863,34,12,13,0,56,0,0,0,56,0,0,57,7,10,0,12,29,0,0,0,26,5,0,30,972,177,34,28,1219,11,4,13
20503,253,46,17,0,313,8,0,7,321,19,0,348,806,156,18,6,988,7,0,7,989,26,3,1022,245,28,33,8,314,4,0,4,316,11,0,331,12,7,0,9,29,0,0,0,29,4,0,30,1317,238,63,23,1642,16,0,18,1659,59,5,1727,0,0,0,0,5,0,0,0,0,0,0,0,14,3,0,0,23,0,0,0,24,5,0,24,15,6,0,0,25,3,0,3,26,5,0,29,1331,245,64,23,1668,17,0,16,1681,64,5,1757,510,99,39,31,677,12,0,16,686,77,4,763,5,0,0,0,4,0,0,0,4,0,15,18,1841,347,101,50,2345,26,4,35,2378,137,23,2540,483,79,16,0,578,7,5,11,586,34,0,627,1073,178,32,3,1287,14,0,13,1299,61,0,1360,105,13,33,8,160,0,0,0,160,5,0,168,11,3,4,22,40,0,0,0,40,0,5,47,1671,276,84,33,2066,16,3,25
20504,272,44,5,3,326,11,0,11,335,20,0,357,992,125,14,10,1145,14,6,21,1167,32,8,1204,322,42,37,4,397,12,0,16,415,17,0,432,14,0,4,14,29,0,0,0,29,3,4,37,1601,212,54,27,1899,39,8,37,1947,71,8,2022,13,3,0,0,20,0,0,0,20,0,0,22,22,7,6,5,29,10,0,7,40,4,0,43,32,6,6,5,47,9,0,10,59,5,0,62,1635,226,61,35,1947,47,8,49,2005,75,9,2082,494,94,27,15,624,40,5,47,675,111,4,789,5,3,0,4,15,0,0,0,15,3,6,29,2135,322,82,50,2588,83,13,99,2692,191,22,2905,496,77,17,4,599,21,5,24,625,31,0,662,1099,127,28,10,1263,17,6,22,1293,52,0,1337,96,10,5,0,118,0,0,0,118,4,0,116,8,0,0,14,26,0,0,0,25,0,11,35,1700,223,49,31,2002,39,14,53
20505,204,23,3,0,235,0,0,0,236,8,0,246,630,73,11,7,732,0,0,0,733,23,0,755,146,25,24,0,195,0,0,0,196,14,0,209,16,0,0,4,20,0,0,0,20,0,0,24,994,125,39,21,1180,3,0,5,1186,49,0,1232,0,0,0,0,0,0,0,0,3,0,0,3,17,0,0,0,17,0,0,0,17,0,0,17,14,0,0,0,14,0,0,0,18,0,0,18,1006,125,39,21,1194,10,0,8,1201,49,0,1247,380,51,14,19,472,15,0,13,486,46,0,535,0,0,0,0,0,0,0,0,5,0,4,4,1389,179,55,38,1663,23,5,27,1688,93,4,1786,348,34,5,0,394,0,0,3,399,23,0,417,689,72,15,10,786,3,3,6,794,31,0,828,57,18,9,0,82,3,0,3,83,6,0,92,6,0,0,6,14,0,0,0,14,3,0,20,1110,123,27,14,1276,12,3,13
20601,634,115,18,0,770,16,0,18,791,36,0,828,1061,238,31,4,1327,20,0,24,1352,27,0,1383,473,76,51,5,601,3,0,3,599,10,6,614,14,6,0,9,27,0,0,0,27,0,0,24,2182,428,102,22,2728,39,6,44,2774,67,11,2849,11,7,0,0,19,3,0,3,21,0,0,21,15,4,3,0,26,0,0,0,26,7,0,27,34,8,3,0,44,3,0,3,43,7,0,46,2214,437,105,22,2769,38,6,43,2813,75,11,2902,470,104,31,13,617,10,5,13,628,69,5,698,8,6,0,0,7,0,0,0,7,0,6,18,2689,542,135,30,3393,52,11,56,3450,143,22,3613,872,166,13,0,1053,19,0,22,1077,50,0,1134,1117,184,10,0,1311,12,3,12,1324,40,0,1369,64,9,6,0,78,0,0,0,78,0,0,78,13,0,0,14,28,0,0,0,28,0,0,28,2062,362,28,21,2474,26,3,32
20602,407,78,13,0,494,10,0,10,503,19,0,521,764,146,8,3,925,8,4,14,936,17,0,959,317,39,20,0,375,0,5,4,382,5,0,387,4,0,0,5,7,0,0,0,7,0,0,7,1496,269,38,4,1809,23,7,29,1832,42,0,1878,10,3,0,0,6,0,0,0,10,0,0,10,20,0,0,0,24,0,0,0,24,0,0,24,33,4,0,0,36,0,0,0,37,0,0,37,1525,268,38,4,1841,21,7,32,1865,42,0,1911,284,43,7,0,333,0,0,4,333,27,0,363,0,0,0,0,4,0,0,0,4,0,0,4,1809,311,46,8,2177,26,10,35,2209,72,0,2280,635,114,8,0,756,9,0,5,764,22,0,789,813,146,10,5,974,8,3,9,983,15,0,1002,40,10,8,0,51,0,0,0,49,0,0,56,4,0,0,0,4,0,0,0,4,0,0,4,1488,267,21,5,1786,17,7,21
20603,533,74,14,0,624,9,0,11,635,21,0,652,838,124,13,4,982,0,0,3,985,10,0,998,351,47,44,3,437,0,4,0,441,3,0,445,12,0,0,6,20,0,0,0,20,5,0,23,1731,248,74,14,2063,10,10,17,2084,40,6,2122,12,7,0,0,22,0,0,0,23,0,0,23,26,0,0,0,30,4,0,4,41,0,0,38,40,7,0,0,54,4,0,8,62,0,0,62,1774,251,77,14,2118,17,13,26,2146,43,6,2184,439,93,20,7,567,0,10,15,578,54,9,646,4,0,0,0,9,0,0,0,5,0,9,18,2224,349,95,22,2691,17,16,39,2726,93,16,2843,870,93,20,3,981,13,3,15,998,34,3,1031,1032,109,13,9,1160,16,0,17,1177,18,0,1196,73,9,11,0,88,0,0,0,86,6,0,86,11,0,0,12,26,0,0,0,26,5,0,25,1982,208,41,28,2255,30,3,30
20604,684,86,16,0,791,14,0,14,806,39,0,846,695,174,17,8,893,14,3,12,904,30,0,941,318,54,52,0,421,8,0,8,433,0,0,437,5,3,0,6,15,0,0,0,15,0,0,16,1694,313,92,16,2119,42,3,43,2167,72,4,2244,73,3,0,0,82,3,0,6,86,5,0,91,42,7,0,0,52,5,8,11,64,7,0,72,115,19,0,0,133,6,5,14,149,14,0,161,1815,329,91,16,2254,47,8,58,2312,85,4,2403,659,143,46,14,860,38,8,43,909,161,0,1072,5,0,3,11,19,0,0,0,19,0,3,22,2480,477,136,40,3139,84,20,102,3238,248,7,3494,658,80,11,3,753,17,3,24,770,49,0,824,460,124,7,0,597,4,0,5,601,20,0,621,41,10,7,0,52,0,0,0,51,6,0,56,0,4,0,6,9,3,0,3,13,3,0,15,1156,222,26,10,1414,24,7,29
20605,744,64,11,8,829,16,8,23,849,37,0,888,999,184,13,7,1204,7,0,7,1210,24,0,1234,409,61,31,3,507,6,0,6,514,8,0,521,12,0,0,3,21,0,0,0,21,0,0,24,2169,312,60,15,2557,28,8,35,2596,70,0,2666,26,0,0,0,28,0,0,0,29,3,0,35,33,3,0,0,33,4,0,4,36,0,0,43,61,6,0,0,66,5,0,5,68,7,0,75,2228,320,60,15,2626,32,8,37,2660,78,0,2737,568,86,24,12,686,17,0,19,704,60,0,764,0,6,0,4,12,0,0,0,12,0,9,20,2798,411,81,35,3315,48,7,58,3372,134,12,3525,927,102,13,6,1041,22,3,24,1067,55,0,1124,877,138,20,9,1042,14,0,13,1058,28,0,1087,68,12,12,0,90,0,0,0,94,4,0,98,12,0,0,12,20,0,0,0,20,0,0,20,1876,257,39,23,2203,39,4,43
20606,398,50,8,4,454,7,0,4,461,18,0,480,456,63,4,0,525,0,0,0,524,8,0,534,227,26,19,0,276,0,0,0,273,5,0,283,6,0,0,3,8,0,0,0,10,0,0,10,1087,135,30,10,1267,6,0,10,1275,37,0,1311,14,0,0,0,14,0,0,0,14,0,0,16,14,0,0,0,18,0,0,0,17,5,0,17,29,0,0,0,30,0,0,0,31,4,0,32,1120,136,30,10,1295,6,0,7,1306,38,0,1342,307,41,3,7,368,9,0,10,378,37,0,415,5,0,0,0,5,0,0,0,5,0,0,4,1430,177,37,18,1663,12,3,20,1685,78,3,1762,405,39,3,0,452,3,0,3,457,28,0,485,316,64,0,0,388,0,0,0,386,10,0,397,42,3,6,0,51,0,0,0,51,0,0,57,3,0,0,8,9,0,0,0,9,0,0,15,767,113,9,11,901,7,0,7
20607,602,102,19,4,718,7,3,10,732,24,0,756,897,141,14,0,1061,0,4,4,1068,36,0,1103,394,69,38,0,499,4,0,4,503,8,0,512,6,0,0,0,8,0,0,0,8,0,0,9,1902,311,73,3,2287,14,8,24,2311,69,0,2380,23,0,0,0,17,0,0,0,17,3,0,23,21,7,0,0,28,0,0,0,28,3,0,33,38,10,0,0,49,0,0,0,49,4,0,55,1933,317,73,3,2337,14,8,24,2357,75,0,2431,393,73,20,7,491,9,0,11,502,67,5,578,0,0,0,0,4,0,0,0,4,0,12,12,2331,395,97,10,2836,22,14,32,2866,138,18,3021,750,108,7,3,866,12,0,11,882,30,0,913,644,109,5,0,765,4,0,4,768,33,0,802,55,12,4,0,69,0,0,0,69,0,0,73,12,0,0,9,11,3,0,3,15,0,0,18,1464,225,23,8,1719,22,0,24
20701,1275,148,41,4,1471,21,7,32,1504,47,3,1545,1757,265,30,15,2059,19,0,20,2079,46,6,2132,614,59,60,0,732,9,0,10,739,17,0,755,14,0,0,18,26,0,0,0,26,3,3,31,3655,474,129,31,4285,45,15,58,4339,113,10,4465,23,6,0,0,34,0,0,0,29,0,0,31,37,12,0,0,50,8,4,10,61,8,0,66,57,22,3,0,83,11,4,8,91,9,0,102,3713,492,131,34,4365,48,17,67,4432,119,10,4565,889,160,30,17,1091,23,4,31,1122,135,0,1260,9,5,0,12,26,4,0,4,29,5,8,44,4612,654,158,58,5486,82,20,102,5584,259,24,5868,2324,257,32,8,2607,41,15,56,2666,113,7,2782,2407,376,22,12,2810,23,6,29,2839,72,0,2910,126,19,22,0,171,0,0,0,171,0,0,174,15,0,0,37,57,0,0,0,57,0,0,63,4867,648,73,57,5639,67,22,87
20702,825,83,13,0,925,13,8,23,948,43,0,991,1003,235,29,5,1279,8,3,11,1288,37,4,1327,285,47,43,3,388,3,3,7,388,4,4,402,11,4,0,13,26,0,0,0,26,0,0,35,2129,369,89,27,2615,26,14,35,2653,88,10,2755,29,5,0,0,31,3,0,3,31,0,0,33,45,13,0,3,66,13,3,15,77,8,0,80,78,18,0,3,91,16,3,20,112,3,0,117,2201,382,89,31,2711,39,15,57,2767,91,10,2869,758,159,23,12,959,41,8,55,1009,122,5,1137,6,5,0,16,24,0,0,0,24,0,11,34,2964,547,112,61,3690,86,27,109,3797,221,25,4044,1262,138,14,6,1423,24,8,30,1458,68,0,1519,1297,268,21,15,1598,6,9,17,1618,56,3,1672,87,18,26,0,133,4,0,3,140,9,0,144,15,6,0,25,47,3,0,3,49,0,3,55,2659,430,66,49,3201,35,16,55
20703,753,85,8,0,848,26,3,31,877,44,0,923,1092,217,21,0,1339,11,4,16,1351,50,0,1404,405,43,34,3,492,4,3,12,499,14,0,515,13,3,0,10,32,0,0,0,32,4,0,36,2266,353,66,15,2708,47,12,53,2765,116,0,2880,26,7,0,0,29,3,0,3,37,3,0,40,43,6,0,0,49,0,0,0,57,0,0,54,67,8,0,0,81,12,0,12,91,7,0,98,2335,366,72,15,2790,57,12,67,2853,119,0,2979,624,144,30,9,813,16,7,29,837,123,3,961,9,0,0,5,11,0,0,0,11,0,11,26,2963,511,107,32,3614,76,19,91,3700,241,19,3964,1359,152,13,0,1524,26,0,35,1556,60,6,1628,1610,240,27,0,1886,16,3,24,1902,55,0,1958,95,14,6,0,112,0,0,0,109,7,0,122,8,4,0,7,21,0,0,0,21,9,5,35,3071,410,48,10,3543,47,6,52
20801,833,67,16,5,918,16,4,18,937,44,0,978,1298,146,31,3,1479,14,0,14,1486,16,3,1512,453,37,43,0,540,0,0,0,540,6,0,549,26,0,0,13,41,0,0,0,41,0,0,42,2607,250,91,25,2973,30,4,29,3006,67,8,3082,27,0,0,0,27,0,0,0,25,0,0,25,33,3,0,0,36,0,0,0,34,0,0,38,59,3,0,0,61,3,0,4,63,0,0,63,2669,258,91,25,3032,35,0,37,3066,69,8,3145,666,56,20,8,749,9,3,12,766,37,7,813,3,0,0,5,7,0,0,0,7,0,10,16,3338,309,113,38,3794,43,3,47,3845,108,25,3974,1474,139,7,8,1635,24,3,27,1655,81,0,1737,1799,183,20,9,1999,22,0,22,2028,27,0,2055,114,17,11,0,142,0,0,0,142,0,0,150,16,0,0,20,37,0,0,0,37,8,7,45,3399,336,40,34,3815,46,3,47
20802,1537,165,24,3,1721,25,6,31,1755,76,0,1826,2214,346,43,18,2624,26,6,33,2656,55,7,2721,818,85,61,6,964,9,0,9,977,19,0,992,46,5,0,18,70,0,0,0,70,3,9,85,4612,593,125,46,5387,59,15,70,5457,150,21,5626,42,7,0,0,50,0,0,0,54,0,0,50,85,4,0,0,95,4,0,4,95,0,0,94,126,9,3,0,144,4,0,4,150,3,0,149,4737,609,129,54,5528,57,15,74,5600,152,21,5773,1113,144,33,20,1317,31,8,35,1351,116,4,1480,21,6,0,12,35,0,0,0,36,0,11,52,5866,763,166,84,6881,88,21,112,6991,271,41,7304,2426,255,22,9,2713,49,13,57,2772,121,0,2889,2704,396,36,24,3157,35,7,45,3201,66,5,3281,166,18,25,7,217,6,0,6,214,13,0,227,32,0,0,25,56,0,0,0,56,0,10,65,5323,667,90,63,6146,83,21,101
20803,1081,97,10,0,1196,8,5,17,1211,41,0,1257,2123,220,45,3,2397,5,6,20,2414,36,0,2449,783,72,67,13,936,6,0,8,945,8,0,950,34,4,3,23,63,0,0,0,63,0,5,65,4026,403,126,42,4592,28,12,39,4635,92,9,4732,32,0,0,0,35,3,0,3,32,4,0,35,56,7,4,0,72,0,0,0,72,4,0,71,82,13,4,0,102,3,0,0,104,3,0,109,4110,411,127,42,4695,29,14,43,4737,98,9,4837,902,85,31,13,1030,13,0,16,1047,65,0,1111,4,0,0,10,21,0,0,0,21,0,12,34,5020,500,161,69,5748,39,15,54,5801,157,19,5982,1596,182,22,0,1800,22,8,29,1833,58,0,1888,2554,232,37,14,2832,21,5,27,2856,50,0,2911,141,17,23,0,179,3,0,3,180,6,0,187,15,0,0,26,35,0,0,0,35,0,7,44,4306,429,79,37,4851,46,15,55
20804,329,36,3,0,374,5,0,3,374,11,0,391,540,55,6,8,600,3,0,3,601,7,0,610,203,21,17,0,237,0,0,0,237,4,0,243,4,0,0,13,13,0,0,0,13,0,0,13,1068,115,23,16,1229,10,0,12,1237,23,0,1262,6,0,0,0,6,3,0,3,8,0,0,8,15,3,0,0,21,0,0,0,21,0,0,21,24,3,0,0,24,3,0,3,34,0,0,35,1096,121,27,19,1257,15,0,10,1268,26,0,1295,301,16,5,0,330,0,0,0,327,17,0,347,0,0,0,0,0,3,0,3,3,0,4,3,1396,139,37,18,1586,12,0,14,1600,39,4,1648,548,55,5,0,613,7,0,8,617,24,0,642,623,61,3,0,685,7,0,4,692,11,0,707,37,8,3,0,50,0,0,0,50,0,0,50,0,0,0,14,15,0,0,0,15,0,0,19,1222,118,12,15,1363,10,0,16
20901,1005,140,28,4,1176,17,3,18,1195,52,6,1253,2093,301,32,11,2437,18,9,22,2458,34,4,2493,772,90,74,0,939,13,4,14,947,20,0,969,23,3,0,21,52,5,0,5,51,0,3,55,3887,530,136,38,4597,51,12,59,4656,99,13,4770,40,8,0,0,48,4,0,4,49,0,0,53,67,4,0,0,69,7,0,9,80,0,0,82,100,8,0,0,112,11,0,15,129,3,0,130,3993,536,136,38,4710,65,12,76,4787,107,13,4907,958,141,27,16,1139,48,12,59,1202,78,7,1278,4,0,0,6,8,0,0,0,8,0,13,25,4955,683,163,65,5864,113,23,133,5996,182,25,6208,1610,221,39,5,1877,23,11,34,1912,67,0,1980,2665,295,33,14,3001,26,5,31,3028,57,0,3090,180,20,19,0,219,4,0,4,216,3,0,221,17,0,0,24,41,0,0,0,41,3,3,48,4477,536,80,43,5138,46,18,62
20902,582,114,9,4,715,14,5,17,730,45,5,775,1219,259,32,12,1521,16,5,16,1541,41,5,1585,439,75,65,5,583,0,0,0,585,14,0,598,16,8,0,14,37,0,0,0,37,4,7,44,2257,459,106,29,2850,25,7,35,2885,101,12,3003,26,4,0,3,31,4,0,4,37,13,0,48,59,17,0,0,83,3,3,7,91,0,0,90,85,26,0,3,111,8,6,11,126,8,0,136,2342,484,111,33,2964,35,12,46,3010,113,12,3135,780,214,41,24,1056,46,12,58,1114,183,4,1301,0,0,0,7,5,4,0,4,9,5,12,28,3121,702,148,57,4028,84,27,108,4139,295,30,4462,796,129,10,3,947,15,4,27,971,53,0,1027,1082,251,25,13,1374,20,0,20,1395,40,0,1437,80,13,6,0,94,0,0,0,97,9,0,108,0,7,4,11,15,0,0,0,15,0,4,18,1960,393,55,30,2430,39,9,45
20903,440,30,10,0,484,8,0,9,487,13,0,508,1145,145,25,7,1322,0,3,7,1324,14,5,1341,391,40,35,5,472,0,0,0,474,5,0,479,11,0,0,11,26,0,0,0,26,0,0,24,1991,222,67,12,2294,11,9,15,2312,42,5,2354,10,0,0,0,6,0,0,0,6,0,0,6,30,0,0,0,30,0,0,0,33,0,0,33,36,3,0,0,37,0,0,0,39,0,0,39,2029,217,67,12,2328,10,9,18,2345,42,5,2391,530,63,26,13,629,0,0,0,634,40,3,678,3,0,0,4,9,0,0,0,9,0,12,18,2562,290,96,29,2967,12,9,15,2988,85,15,3088,826,76,24,3,930,13,0,17,944,47,0,993,1532,153,18,3,1707,5,0,4,1713,33,4,1745,108,9,11,0,134,0,0,0,134,0,0,130,10,0,0,8,23,0,0,0,23,0,4,23,2480,246,54,19,2792,16,3,25
20904,2139,295,52,24,2511,62,15,78,2591,127,8,2721,4022,754,80,44,4899,50,10,63,4958,147,15,5122,1241,168,125,21,1552,19,6,32,1581,46,0,1629,94,8,0,51,156,0,0,0,155,4,17,178,7497,1224,257,138,9118,133,39,169,9286,327,39,9656,120,14,3,4,139,15,4,21,159,20,0,180,245,41,3,8,303,13,4,16,318,12,0,323,365,51,7,16,441,27,3,36,474,29,0,502,7860,1278,264,148,9557,161,48,206,9761,358,38,10160,3544,782,136,130,4591,186,35,213,4809,722,18,5551,20,9,0,47,74,0,0,0,69,5,92,171,11424,2063,407,327,14219,350,74,424,14641,1084,149,15883,3172,455,71,19,3716,59,25,77,3797,221,12,4030,4344,754,94,51,5238,57,13,70,5310,202,11,5517,384,82,41,8,515,9,5,8,527,31,0,552,49,10,0,64,123,0,0,0,120,12,5,142,7939,1301,205,145,9593,119,38,159
21001,475,41,12,0,525,5,0,5,535,20,0,553,919,99,14,8,1042,6,4,10,1051,21,4,1077,327,29,30,3,393,3,0,3,399,4,4,407,18,0,0,9,30,0,0,0,30,0,4,28,1741,171,56,18,1993,17,3,24,2014,48,3,2070,3,0,0,0,3,0,0,0,3,0,0,3,31,11,0,0,41,0,0,0,41,0,0,41,38,11,0,0,45,0,0,0,45,0,0,45,1777,184,60,18,2036,17,3,24,2060,48,3,2109,511,62,16,11,605,15,4,15,618,47,0,670,5,0,0,9,15,0,0,0,15,0,8,19,2293,248,75,38,2653,28,7,38,2689,95,13,2798,875,71,10,0,963,9,7,17,974,36,0,1011,1121,123,21,17,1283,11,0,12,1294,33,6,1327,101,9,12,0,120,0,0,0,120,3,0,128,15,4,0,7,26,0,0,0,26,0,0,28,2114,206,45,21,2389,20,8,30
