Australian Bureau of Statistics

"2021 Census - employment, income and education"
"TYPP Type of Educational Institution Attending and LFSP Labour Force Status by SA1 (UR) by AGE10P Age in Ten Year Groups"
"Counting: Person Records"

Filters:
"Default Summation","Person Records"

" Preschool,  Employed, worked full-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"Segment 23",0,2080,6787,1099,464,210,41,6,0,0,0,10680,
"Segment 24",0,1806,4025,1084,673,278,77,8,0,0,0,7950,
"Segment 25",0,2796,12041,2573,939,318,81,7,0,0,0,18760,
"Segment 26",0,1781,5974,841,317,93,27,9,0,0,0,9037,
"Segment 27",0,2376,8137,1254,431,149,43,5,0,0,0,12404,
"Segment 28",0,1131,4304,557,199,74,18,4,0,0,0,6280,
"Segment 29",0,1116,4077,1005,426,151,27,3,0,0,0,6807,
"Segment 30",0,1386,4724,1236,539,204,44,4,0,0,0,8139,
"Segment 31",0,4091,13318,2704,773,271,75,10,0,0,0,21239,
"Segment 32",0,952,3456,777,272,92,30,3,0,0,0,5593,
"Segment 33",0,1780,4035,1088,626,222,23,4,0,0,0,7792,
"Segment 34",0,1870,4339,932,656,281,81,10,0,0,0,8168,
"Segment 35",0,1309,3223,751,577,255,88,15,0,0,0,6219,
"Segment 36",0,1233,4171,1441,822,282,80,10,0,0,0,8030,
"Segment 37",0,1624,6770,2123,1004,380,65,18,0,0,0,11978,
"Segment 38",0,983,3158,920,549,286,76,4,0,0,0,5969,
"Segment 39",0,314,759,147,110,49,11,0,0,0,0,1395,
"Segment 40",0,858,2150,517,262,115,31,4,0,0,0,3942,
"Segment 41",0,243,457,214,124,49,8,0,0,0,0,1097,
"Segment 42",0,124,331,126,74,33,8,0,0,0,0,695,
"Segment 43",0,419,1181,404,223,117,30,5,0,0,0,2372,
"Segment 44",0,1027,2229,754,527,276,80,18,0,0,0,4922,
"Segment 45",0,288,734,275,198,85,24,10,0,0,0,1617,
"Segment 46",0,362,1113,398,226,121,25,4,0,0,0,2250,
"Segment 47",0,53,130,41,34,17,3,0,0,0,0,279,
"Segment 48",0,20,134,93,38,19,10,0,0,0,0,311,
"Segment 50",0,28,78,36,23,15,5,0,0,0,0,184,
"Total",0,94442,295922,57629,26180,10328,2804,387,26,5,0,487724,


" Tertiary - University or other higher education,  Employed, away from work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,858,1846,200,92,51,19,5,0,0,0,3066,
"Segment 02",0,1549,2955,326,157,86,18,4,0,0,0,5100,
"Segment 03",0,798,1556,151,81,38,20,0,0,0,0,2635,
"Segment 04",0,841,1524,309,148,62,12,0,0,0,0,2893,
"Segment 05",0,740,1512,224,99,71,7,0,0,0,0,2649,
"Segment 06",0,370,895,266,105,39,0,0,0,0,0,1675,
"Segment 07",0,427,1048,178,72,26,3,0,0,0,0,1755,
"Segment 08",0,890,3148,636,161,95,19,4,0,0,0,4949,
"Segment 09",0,640,1771,213,78,33,20,3,0,0,0,2753,
"Segment 10",0,461,1258,276,90,24,8,0,0,0,0,2108,
"Segment 11",0,841,1984,262,85,48,16,6,0,0,0,3237,
"Segment 12",0,399,917,235,98,47,8,0,0,0,0,1702,
"Segment 13",0,415,1674,649,161,42,0,0,0,0,0,2946,
"Segment 14",0,450,1532,530,154,55,12,0,0,0,0,2738,
"Segment 15",0,161,798,220,58,15,0,0,0,0,0,1257,
"Segment 16",0,473,3500,622,112,39,15,0,0,0,0,4760,
"Segment 17",0,274,1033,212,67,25,4,0,0,0,0,1613,
"Segment 18",0,672,3431,454,108,28,10,0,0,0,0,4705,
"Segment 19",0,387,1044,314,115,33,7,0,0,0,0,1900,
"Segment 20",0,611,1582,362,147,63,16,5,0,0,0,2781,
"Segment 21",0,618,2101,309,80,24,12,0,0,0,0,3139,
"Segment 22",0,237,1546,271,52,16,10,0,0,0,0,2127,
"Segment 23",0,409,1307,225,64,25,10,0,0,0,0,2043,
"Segment 24",0,349,829,235,76,44,7,0,0,0,0,1544,
"Segment 25",0,453,1943,442,128,54,10,0,0,0,0,3032,
"Segment 26",0,434,1356,168,63,17,7,0,0,0,0,2061,
"Segment 27",0,590,1963,251,80,33,11,0,0,0,0,2926,
"Segment 28",0,255,894,122,31,12,3,0,0,0,0,1322,
"Segment 29",0,221,778,172,75,28,7,0,0,0,0,1273,
"Segment 30",0,201,780,231,64,31,10,0,0,0,0,1309,
"Segment 31",0,1298,2726,514,136,42,7,0,0,0,0,4724,
"Segment 32",0,231,757,154,54,14,8,0,0,0,0,1216,
"Segment 33",0,294,799,260,101,30,0,0,0,0,0,1485,
"Segment 34",0,334,800,177,93,39,14,0,0,0,0,1453,
"Segment 35",0,269,548,144,67,44,12,0,0,0,0,1088,
"Segment 36",0,220,701,275,87,49,8,0,0,0,0,1333,
"Segment 37",0,255,1114,361,144,57,13,0,0,0,0,1938,
"Segment 38",0,213,632,188,74,43,14,0,0,0,0,1159,
"Segment 39",0,60,138,25,16,5,4,0,0,0,0,238,
"Segment 40",0,152,380,86,37,14,5,0,0,0,0,681,
"Segment 41",0,33,105,31,13,10,3,0,0,0,0,194,
"Segment 42",0,20,56,27,6,4,0,0,0,0,0,106,
"Segment 43",0,59,180,67,34,10,3,0,0,0,0,352,
"Segment 44",0,170,463,175,87,42,8,0,0,0,0,951,
"Segment 45",0,58,134,41,26,15,0,0,0,0,0,273,
"Segment 46",0,69,193,65,24,20,0,0,0,0,0,377,
"Segment 47",0,8,37,8,0,0,0,0,0,0,0,53,
"Segment 48",0,4,35,29,7,10,0,0,0,0,0,89,
"Segment 50",0,6,20,10,4,0,0,0,0,0,0,41,
"Total",0,19771,58314,11697,3906,1633,395,44,6,3,0,95754,


" Tertiary - University or other higher education,  Unemployed, looking for full-time work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,16,187,65,53,33,18,0,0,0,0,369,
"Segment 02",0,20,241,72,53,62,12,0,0,0,0,466,
"Segment 03",0,9,137,31,20,24,9,0,0,0,0,240,
"Segment 04",0,18,144,42,38,31,14,0,0,0,0,278,
"Segment 05",0,13,156,53,45,29,3,0,0,0,0,303,
"Segment 06",0,19,110,46,35,15,4,0,0,0,0,219,
"Segment 07",0,31,200,59,42,19,9,0,0,0,0,368,
"Segment 08",0,14,315,171,122,70,10,0,0,0,0,704,
"Segment 09",0,28,263,67,39,22,8,0,0,0,0,436,
"Segment 10",0,17,179,66,56,18,13,0,0,0,0,351,
"Segment 11",0,32,281,74,62,25,7,0,0,0,0,483,
"Segment 12",0,14,110,37,36,14,6,0,0,0,0,215,
"Segment 13",0,43,293,160,90,21,3,0,0,0,0,612,
"Segment 14",0,20,202,107,63,21,9,0,0,0,0,416,
"Segment 15",0,11,170,87,43,7,0,0,0,0,0,322,
"Segment 16",0,11,739,264,66,42,13,0,0,0,0,1137,
"Segment 17",0,19,200,72,38,19,4,0,0,0,0,358,
"Segment 18",0,23,510,188,77,39,9,0,0,0,0,837,
"Segment 19",0,12,151,58,39,32,3,0,0,0,0,301,
"Segment 20",0,22,188,94,60,35,16,0,0,0,0,410,
"Segment 21",0,24,356,111,30,25,9,0,0,0,0,554,
"Segment 22",0,11,293,126,51,21,5,0,0,0,0,510,
"Segment 23",0,11,171,64,29,19,6,0,0,0,0,300,
"Segment 24",0,18,75,31,26,21,10,0,0,0,0,182,
"Segment 25",0,20,268,151,81,38,7,0,0,0,0,573,
"Segment 26",0,40,253,95,38,12,6,0,0,0,0,438,
"Segment 27",0,51,359,121,59,34,3,0,0,0,0,625,
"Segment 28",0,17,142,56,24,17,4,0,0,0,0,254,
"Segment 29",0,16,136,63,38,17,8,0,0,0,0,282,
"Segment 30",0,13,149,64,50,17,5,0,0,0,0,299,
"Segment 31",0,52,434,170,92,44,19,0,0,0,0,808,
"Segment 32",0,25,161,64,41,31,10,0,0,0,0,332,
"Segment 33",0,11,67,31,21,13,4,0,0,0,0,151,
"Segment 34",0,4,74,33,37,17,9,0,0,0,0,169,
"Segment 35",0,7,78,29,27,16,3,3,0,0,0,157,
"Segment 36",0,16,111,44,43,23,9,0,0,0,0,242,
"Segment 37",0,19,165,77,52,33,13,0,0,0,0,355,
"Segment 38",0,9,66,36,33,18,6,0,0,0,0,172,
"Segment 39",0,0,14,3,6,4,0,0,0,0,0,30,
"Segment 40",0,12,55,27,13,6,4,0,0,0,0,125,
"Segment 41",0,4,5,5,11,3,0,0,0,0,0,25,
"Segment 42",0,5,7,4,3,0,0,0,0,0,0,19,
"Segment 43",0,0,32,0,12,5,3,0,0,0,0,52,
"Segment 44",0,10,47,32,15,25,8,0,0,0,0,132,
"Segment 45",0,0,11,7,9,3,0,0,0,0,0,25,
"Segment 46",0,3,25,16,9,12,0,0,0,0,0,58,
"Segment 47",0,0,0,0,3,0,0,0,0,0,0,13,
"Segment 48",0,0,0,4,0,8,0,0,0,0,0,15,
"Segment 50",0,0,6,0,0,0,0,0,0,0,0,11,
"Total",0,773,8348,3308,1934,1052,309,11,0,0,0,15738,


" Tertiary - University or other higher education,  Unemployed, looking for part-time work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,486,847,107,43,32,12,0,0,0,0,1537,
"Segment 02",0,677,1106,88,70,42,9,0,0,0,0,1996,
"Segment 03",0,326,496,53,38,29,8,4,0,0,0,955,
"Segment 04",0,407,578,68,54,25,6,0,0,0,0,1149,
"Segment 05",0,432,647,72,32,22,9,0,0,0,0,1211,
"Segment 06",0,331,470,74,30,10,3,0,0,0,0,907,
"Segment 07",0,526,792,73,36,12,0,0,0,0,0,1434,
"Segment 08",0,472,1284,209,78,49,15,0,0,0,0,2111,
"Segment 09",0,457,974,65,36,20,17,3,0,0,0,1569,
"Segment 10",0,311,654,98,55,16,14,3,0,0,0,1145,
"Segment 11",0,599,1063,94,37,19,11,0,0,0,0,1818,
"Segment 12",0,276,403,63,27,7,4,0,0,0,0,775,
"Segment 13",0,504,1092,208,68,19,6,0,0,0,0,1895,
"Segment 14",0,333,680,130,50,23,6,0,0,0,0,1221,
"Segment 15",0,216,550,113,36,9,0,0,0,0,0,926,
"Segment 16",0,417,2642,355,53,26,10,0,0,0,0,3503,
"Segment 17",0,392,732,95,40,14,3,0,0,0,0,1271,
"Segment 18",0,589,2296,279,59,25,9,0,0,0,0,3259,
"Segment 19",0,290,463,84,45,10,11,0,0,0,0,897,
"Segment 20",0,414,780,128,70,34,9,0,0,0,0,1434,
"Segment 21",0,656,1708,152,36,18,3,0,0,0,0,2574,
"Segment 22",0,257,1187,155,46,10,8,0,0,0,0,1668,
"Segment 23",0,301,698,86,40,8,6,0,0,0,0,1128,
"Segment 24",0,158,319,62,44,17,8,3,0,0,0,600,
"Segment 25",0,454,1155,203,77,28,12,0,0,0,0,1937,
"Segment 26",0,466,912,73,33,19,3,0,0,0,0,1502,
"Segment 27",0,616,1195,150,48,20,8,0,0,0,0,2034,
"Segment 28",0,327,584,66,17,4,3,0,0,0,0,1009,
"Segment 29",0,213,484,97,29,12,4,0,0,0,0,835,
"Segment 30",0,286,576,103,43,18,5,0,0,0,0,1032,
"Segment 31",0,1205,1988,257,86,31,15,5,0,0,0,3589,
"Segment 32",0,198,516,56,36,17,5,0,0,0,0,828,
"Segment 33",0,127,241,51,30,4,4,0,0,0,0,451,
"Segment 34",0,171,266,39,32,13,11,4,0,0,0,533,
"Segment 35",0,141,254,49,30,20,10,0,0,0,0,504,
"Segment 36",0,123,310,67,35,19,9,0,0,0,0,568,
"Segment 37",0,177,514,140,72,30,18,0,0,0,0,955,
"Segment 38",0,115,252,65,46,9,7,4,4,0,0,504,
"Segment 39",0,19,54,10,4,0,5,0,0,0,0,87,
"Segment 40",0,138,223,31,19,15,7,0,0,0,0,425,
"Segment 41",0,19,36,11,5,0,0,0,0,0,0,77,
"Segment 42",0,16,15,0,4,0,0,0,0,0,0,43,
"Segment 43",0,53,91,21,14,10,0,0,0,0,0,190,
"Segment 44",0,133,197,33,25,19,4,0,0,0,0,408,
"Segment 45",0,32,48,6,6,4,0,0,0,0,0,104,
"Segment 46",0,48,62,12,9,3,6,0,0,0,0,138,
"Segment 47",0,7,3,0,0,0,0,0,0,0,0,15,
"Segment 48",0,7,7,6,4,0,5,0,0,0,0,25,
"Segment 50",0,0,9,0,0,0,0,0,0,0,0,11,
"Total",0,14920,32428,4474,1801,801,335,42,7,0,0,54809,


" Tertiary - University or other higher education,  Not in the labour force"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,1976,4909,753,517,316,205,90,33,6,0,8804,
"Segment 02",0,2392,5384,906,689,373,292,143,21,4,0,10202,
"Segment 03",0,1339,3070,477,408,277,169,90,16,0,0,5845,
"Segment 04",0,1287,2639,679,461,198,99,60,3,0,0,5427,
"Segment 05",0,1339,2940,552,427,208,196,91,11,5,0,5762,
"Segment 06",0,949,2066,723,315,106,58,24,0,0,0,4241,
"Segment 07",0,1627,3239,588,275,92,55,26,5,0,0,5906,
"Segment 08",0,1557,6235,1603,726,360,241,129,24,3,0,10885,
"Segment 09",0,2310,5537,672,344,225,196,115,25,0,0,9420,
"Segment 10",0,1299,3141,774,309,109,92,44,19,3,0,5784,
"Segment 11",0,2464,5286,768,409,212,165,94,27,0,0,9427,
"Segment 12",0,792,1953,595,327,129,79,34,3,0,0,3917,
"Segment 13",0,1526,4313,1649,499,152,78,38,7,0,0,8271,
"Segment 14",0,893,3035,1199,520,189,107,57,4,0,0,6001,
"Segment 15",0,696,2233,688,203,70,38,24,10,0,0,3955,
"Segment 16",0,1835,15947,2498,480,192,137,76,23,4,0,21185,
"Segment 17",0,1325,3548,746,301,101,68,44,5,0,0,6146,
"Segment 18",0,2072,12323,2166,472,172,130,60,12,0,0,17406,
"Segment 19",0,863,2204,762,418,150,98,37,9,0,0,4542,
"Segment 20",0,1318,3588,1055,547,267,209,107,22,0,0,7117,
"Segment 21",0,2102,8598,1008,311,192,124,40,7,4,0,12387,
"Segment 22",0,1155,5431,1077,284,137,87,45,9,6,0,8224,
"Segment 23",0,1254,3200,636,287,122,67,37,10,0,0,5618,
"Segment 24",0,529,1456,586,399,153,94,41,10,0,0,3273,
"Segment 25",0,1499,5362,1440,528,248,148,88,18,3,0,9342,
"Segment 26",0,2333,4659,662,247,105,66,42,10,0,0,8120,
"Segment 27",0,3046,6159,994,343,146,132,77,20,0,0,10924,
"Segment 28",0,1500,3215,383,161,76,48,32,6,0,0,5417,
"Segment 29",0,730,2100,670,287,127,81,25,4,0,0,4023,
"Segment 30",0,793,2194,766,325,159,75,25,0,0,0,4338,
"Segment 31",0,3939,9423,1805,633,286,159,74,21,0,0,16343,
"Segment 32",0,1024,2595,598,255,168,94,58,13,0,0,4804,
"Segment 33",0,512,1380,484,276,105,79,23,0,0,0,2863,
"Segment 34",0,578,1409,467,271,156,99,52,7,0,0,3046,
"Segment 35",0,536,1338,424,284,170,168,73,14,0,0,3016,
"Segment 36",0,466,1654,682,399,167,131,59,12,0,0,3568,
"Segment 37",0,640,2709,1124,540,260,149,60,10,5,0,5506,
"Segment 38",0,454,1471,511,299,192,166,106,27,4,0,3228,
"Segment 39",0,143,315,81,64,25,15,13,0,0,0,647,
"Segment 40",0,478,1196,265,160,80,62,28,9,0,0,2283,
"Segment 41",0,117,279,98,55,34,16,3,0,0,0,608,
"Segment 42",0,68,168,50,36,7,16,3,0,0,0,353,
"Segment 43",0,226,569,162,113,54,39,19,3,0,0,1188,
"Segment 44",0,580,1337,390,242,162,129,51,6,0,0,2900,
"Segment 45",0,154,368,132,67,55,40,18,3,0,0,830,
"Segment 46",0,278,685,167,99,42,32,15,3,0,0,1325,
"Segment 47",0,30,70,33,24,5,3,3,0,0,0,168,
"Segment 48",0,26,82,48,19,20,8,8,0,0,0,213,
"Segment 50",0,17,28,21,11,4,4,3,0,0,0,89,
"Total",0,55065,163067,35621,15670,7347,5036,2515,512,53,5,284897,


" Tertiary - University or other higher education,  Not stated"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,16,8,4,0,3,3,4,0,0,30,
"Segment 02",0,4,16,6,3,3,0,0,0,0,0,37,
"Segment 03",0,0,5,0,5,0,0,0,3,0,0,15,
"Segment 04",0,4,8,6,0,0,0,0,0,0,0,21,
"Segment 05",0,0,6,9,3,0,0,0,0,0,0,19,
"Segment 06",0,0,14,9,0,0,0,0,0,0,0,25,
"Segment 07",0,0,13,6,0,3,0,0,0,0,0,23,
"Segment 08",0,3,24,10,14,4,0,0,0,0,0,58,
"Segment 09",0,0,10,4,6,3,0,0,0,0,0,27,
"Segment 10",0,0,8,11,0,0,0,0,0,0,0,20,
"Segment 11",0,3,22,9,3,3,5,0,0,0,0,42,
"Segment 12",0,3,6,4,5,0,0,0,0,0,0,22,
"Segment 13",0,3,37,13,3,0,0,0,0,0,0,54,
"Segment 14",0,0,16,14,3,0,3,0,0,0,0,37,
"Segment 15",0,0,12,3,0,0,0,0,0,0,0,23,
"Segment 16",0,0,45,12,3,0,0,0,0,0,0,62,
"Segment 17",0,0,23,5,7,0,0,0,0,0,0,32,
"Segment 18",0,0,24,12,5,4,0,0,4,0,0,37,
"Segment 19",0,3,10,8,0,3,0,0,0,0,0,27,
"Segment 20",0,0,10,8,3,0,4,0,0,0,0,25,
"Segment 21",0,0,16,8,6,0,0,0,0,0,0,30,
"Segment 22",0,4,32,3,0,0,0,0,0,0,0,38,
"Segment 23",0,5,12,7,0,0,0,0,4,0,0,31,
"Segment 24",0,0,6,7,0,0,0,0,4,0,0,19,
"Segment 25",0,7,17,10,8,0,5,0,0,0,0,39,
"Segment 26",0,0,22,7,0,0,0,0,0,0,0,36,
"Segment 27",0,3,30,16,9,0,0,0,0,0,0,58,
"Segment 28",0,7,14,6,0,0,0,0,0,0,0,30,
"Segment 29",0,3,13,10,0,0,0,0,0,0,0,29,
"Segment 30",0,3,14,4,0,0,0,0,0,0,0,19,
"Segment 31",0,3,26,12,10,0,0,0,0,0,0,57,
"Segment 32",0,3,4,4,4,0,3,5,0,0,0,30,
"Segment 33",0,5,5,6,0,0,0,0,0,0,0,17,
"Segment 34",0,0,6,5,0,0,0,0,0,0,0,14,
"Segment 35",0,0,5,0,0,4,3,0,0,0,0,17,
"Segment 36",0,0,8,5,3,0,0,0,0,0,0,20,
"Segment 37",0,0,12,10,4,7,0,3,4,0,0,45,
"Segment 38",0,3,6,6,0,0,0,0,6,0,0,20,
"Segment 39",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 40",0,5,6,0,0,0,0,0,0,0,0,15,
"Segment 41",0,0,0,0,0,0,0,0,0,0,0,4,
"Segment 42",0,0,0,0,5,0,0,0,0,0,0,5,
"Segment 43",0,0,9,0,0,0,0,0,0,0,0,14,
"Segment 44",0,0,3,0,0,0,0,0,0,0,0,12,
"Segment 45",0,0,3,0,0,0,0,0,0,0,0,4,
"Segment 46",0,0,5,0,0,0,0,0,0,0,0,10,
"Segment 47",0,0,6,0,0,0,0,0,0,0,0,3,
"Segment 48",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,91,602,263,124,55,32,36,33,4,0,1245,


" Tertiary - University or other higher education,  Not applicable"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 02",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 03",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 04",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 05",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 06",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 07",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 08",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 09",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 10",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 11",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 12",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 13",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 14",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 15",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 16",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 17",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 18",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 19",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 20",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 21",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 22",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 23",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 24",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 25",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 26",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 27",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 28",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 29",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 30",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 31",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 32",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 33",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 34",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 35",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 36",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 37",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 38",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 39",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 40",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 41",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 42",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 43",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 44",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 45",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 46",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 47",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 48",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,0,0,0,0,0,0,0,0,0,0,0,


" Tertiary - not further defined,  Employed, worked full-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,5,0,0,0,0,0,0,0,0,9,
"Segment 02",0,8,3,0,4,0,0,0,0,0,0,17,
"Segment 03",0,0,3,0,0,0,0,0,0,0,0,4,
"Segment 04",0,3,10,0,0,0,0,0,0,0,0,9,
"Segment 05",0,5,8,0,0,0,0,0,0,0,0,16,
"Segment 06",0,0,5,5,0,0,0,0,0,0,0,11,
"Segment 07",0,0,5,3,5,0,0,0,0,0,0,15,
"Segment 08",0,0,3,0,0,3,0,0,0,0,0,13,
"Segment 09",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 10",0,0,5,0,0,0,0,0,0,0,0,6,
"Segment 11",0,0,3,8,0,0,0,0,0,0,0,14,
"Segment 12",0,0,0,0,0,0,0,0,0,0,0,7,
"Segment 13",0,0,10,6,6,0,0,0,0,0,0,27,
"Segment 14",0,0,0,3,5,0,0,0,0,0,0,10,
"Segment 15",0,4,0,0,0,0,0,0,0,0,0,4,
"Segment 16",0,0,6,0,0,0,0,0,0,0,0,16,
"Segment 17",0,0,0,3,0,0,0,0,0,0,0,11,
"Segment 18",0,0,4,0,0,0,0,0,0,0,0,4,
"Segment 19",0,0,5,0,0,0,0,0,0,0,0,9,
"Segment 20",0,3,3,0,3,0,0,0,0,0,0,12,
"Segment 21",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 22",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 23",0,0,0,3,0,0,0,0,0,0,0,3,
"Segment 24",0,0,3,0,0,0,0,0,0,0,0,8,
"Segment 25",0,0,0,0,3,0,0,0,0,0,0,10,
"Segment 26",0,0,3,4,0,0,0,0,0,0,0,8,
"Segment 27",0,0,10,9,8,0,0,0,0,0,0,28,
"Segment 28",0,0,0,0,3,0,0,0,0,0,0,3,
"Segment 29",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 30",0,0,5,6,0,0,0,0,0,0,0,12,
"Segment 31",0,0,10,7,0,0,0,0,0,0,0,17,
"Segment 32",0,0,3,4,0,0,0,0,0,0,0,4,
"Segment 33",0,0,6,0,0,0,0,0,0,0,0,12,
"Segment 34",0,4,5,0,0,0,0,0,0,0,0,7,
"Segment 35",0,4,0,0,0,0,0,0,0,0,0,5,
"Segment 36",0,4,5,0,0,0,0,0,0,0,0,15,
"Segment 37",0,0,14,3,0,0,0,0,0,0,0,22,
"Segment 38",0,0,3,0,0,0,0,0,0,0,0,4,
"Segment 39",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 40",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 41",0,3,0,0,0,0,0,0,0,0,0,4,
"Segment 42",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 43",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 44",0,0,0,0,4,0,0,0,0,0,0,4,
"Segment 45",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 46",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 47",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 48",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,55,166,79,56,27,12,0,0,0,0,392,


" Tertiary - not further defined,  Employed, worked part-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,8,0,0,0,0,0,0,0,0,7,
"Segment 02",0,7,9,0,0,0,0,0,0,0,0,18,
"Segment 03",0,3,6,0,0,0,0,0,0,0,0,14,
"Segment 04",0,3,9,0,0,0,0,0,0,0,0,17,
"Segment 05",0,0,6,0,0,0,0,0,0,0,0,14,
"Segment 06",0,7,13,3,4,0,0,0,0,0,0,16,
"Segment 07",0,4,5,0,0,0,0,0,0,0,0,13,
"Segment 08",0,0,7,0,0,0,0,0,0,0,0,16,
"Segment 09",0,4,0,6,0,0,0,0,0,0,0,14,
"Segment 10",0,6,3,5,0,0,0,0,0,0,0,20,
"Segment 11",0,5,10,0,0,0,0,0,0,0,0,19,
