SA2_CODE_2021,C21_OTT_DS_F_a,C21_OTT_DS_OD,C21_OTT_DS_NS,C21_OTT_Tot,C21_TT_NS_DS_Sep_house,C21_TT_NS_DS_SemiDRTHT,C21_TT_NS_DS_F_a,C21_TT_NS_DS_OD,C21_TT_NS_DS_NS,C21_TT_NS_Tot,C21_Tot_DS_Sep_house,C21_Tot_DS_SemiDRTHT,C21_Tot_DS_F_a,C21_Tot_DS_OD,C21_Tot_DS_NS,C21_Tot_Tot
309071558,0,0,0,14,103,30,0,0,0,138,1853,468,3,22,0,2346
309081259,33,0,0,66,35,30,25,0,0,84,1052,446,190,0,3,1696
309081260,0,0,0,21,43,48,52,0,0,143,1274,1121,296,0,5,2699
309081262,16,0,0,59,102,92,99,0,0,299,2782,2135,1606,0,8,6534
309081559,5,0,0,56,121,53,55,0,7,230,4136,1331,540,0,10,6020
309081560,10,0,3,71,24,74,40,0,0,146,1102,1734,842,0,7,3679
309091263,0,0,0,185,117,114,45,0,0,273,3160,1031,484,4,39,4720
309091264,0,0,0,24,88,35,0,0,0,120,1825,351,12,0,7,2191
309091265,6,0,0,19,74,13,41,0,0,132,2571,222,91,0,4,2892
309091540,119,0,0,141,82,105,547,58,9,812,1121,1284,6044,190,24,8665
309091541,75,0,0,168,165,121,242,7,8,544,2777,2165,3116,7,51,8121
309101267,0,0,0,79,88,66,25,0,0,182,2176,1037,381,0,23,3607
309101268,0,0,0,17,64,21,22,0,0,110,1360,337,179,0,0,1882
309101269,34,0,6,43,0,7,153,5,0,170,64,91,1877,75,29,2136
309101561,66,0,5,80,40,35,552,36,18,674,459,344,5349,85,60,6299
309101562,86,0,3,101,43,41,919,8,13,1031,767,569,5574,8,83,7003
310011271,0,0,0,27,79,13,0,0,0,97,1532,170,23,0,4,1725
310011272,23,0,0,305,93,69,7,4,4,183,2087,897,62,38,7,3085
310011274,4,0,0,76,390,150,36,18,6,596,5028,1481,182,99,31,6818
310011275,0,0,7,69,58,33,8,0,0,105,2525,492,79,0,22,3125
310011276,0,0,0,16,77,14,0,0,5,92,832,126,5,0,0,959
310011563,0,0,0,26,88,40,6,0,0,130,2122,624,13,0,10,2770
310011564,18,0,0,95,188,69,27,0,0,284,6821,938,158,0,0,7924
310021277,0,5,0,146,325,11,0,27,0,367,4724,96,9,122,16,4965
310021278,0,3,0,84,126,3,0,6,0,132,2121,41,3,79,3,2250
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,0,0,0,97,433,45,5,0,45,528,7491,177,13,26,64,7770
310021281,0,0,0,70,275,13,0,6,0,293,4990,105,13,39,15,5162
310021282,0,0,3,84,303,23,3,35,4,363,4466,122,12,132,44,4778
310031283,0,0,0,33,179,89,5,0,0,276,3772,939,36,4,0,4753
310031284,0,0,0,22,181,47,7,0,0,237,3125,505,89,4,3,3726
310031285,0,0,0,16,76,7,0,0,0,89,2293,169,7,0,0,2465
310031286,0,0,5,30,93,25,37,55,8,216,2128,268,238,59,18,2705
310031287,28,0,0,88,299,77,65,0,5,442,6296,715,549,18,13,7586
310031288,0,0,0,12,32,0,0,0,0,37,1500,46,3,3,0,1566
310031289,0,0,0,15,55,5,0,0,0,58,2169,19,7,3,4,2209
310031290,0,0,0,12,33,0,0,0,0,41,1996,54,26,6,3,2089
310031291,0,0,0,25,156,33,10,6,0,204,2807,320,65,10,0,3206
310031292,0,0,0,34,124,26,18,5,0,171,2413,166,62,41,8,2692
310031293,0,0,0,63,153,78,0,0,0,238,4877,746,26,0,6,5651
310031294,0,0,0,12,164,8,0,0,0,178,4285,166,28,0,8,4486
310031295,0,0,0,18,123,10,0,0,0,134,1058,45,0,0,0,1107
310041297,0,0,0,21,123,11,3,22,0,156,3049,153,14,96,3,3311
310041298,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4
310041299,0,0,0,22,170,50,11,5,0,230,3388,533,46,3,0,3972
310041300,0,0,0,59,258,93,3,9,0,370,3100,638,32,15,7,3789
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,3,0,0,38,400,134,21,0,0,552,6707,1084,139,0,4,7933
310041303,0,0,0,15,64,22,3,0,0,86,2062,307,15,0,3,2390
310041304,9,0,0,39,223,17,5,0,0,245,7251,262,95,0,7,7615
310041565,0,0,0,8,84,7,0,0,0,87,2692,133,6,0,0,2829
310041566,0,0,0,18,129,64,4,0,0,201,2659,514,23,0,9,3203
311011305,0,5,0,119,290,74,0,17,0,385,4862,758,13,115,20,5771
311021306,6,0,0,28,207,98,132,51,3,488,2242,700,691,72,5,3705
311021307,0,0,0,76,345,133,71,18,5,574,4169,975,463,18,7,5630
311021308,0,0,0,46,144,31,0,0,0,181,2865,506,6,0,0,3374
311021309,0,0,0,18,84,45,0,0,0,131,1760,472,5,0,0,2239
311021310,0,0,0,17,117,14,0,0,0,132,2958,122,17,4,7,3103
311031311,0,0,3,123,379,133,0,6,5,523,5905,975,6,33,20,6953
311031312,0,0,0,25,172,65,17,0,0,259,2244,447,95,0,7,2799
311031313,0,0,0,44,211,29,4,26,0,269,2653,192,19,119,8,2985
311031314,0,0,0,17,299,25,4,0,0,329,3701,143,9,0,0,3865
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,13,109,44,4,0,0,155,2636,386,52,0,14,3084
311031317,0,0,0,33,309,172,6,5,0,484,3806,1072,9,5,8,4897
311031318,0,0,0,8,61,0,0,0,0,61,1403,0,8,0,3,1411
311031319,0,0,0,31,163,0,4,0,0,167,5152,19,21,0,4,5196
311041322,3,0,0,37,119,8,4,0,0,133,2599,106,18,4,11,2732
311041567,0,0,0,10,168,0,0,0,0,168,1963,3,9,0,4,1974
311041568,0,0,0,13,53,0,0,0,0,65,2917,16,26,0,4,2961
311041569,0,0,0,29,121,0,3,0,0,129,2419,0,17,0,4,2440
311041570,13,0,0,47,297,0,3,0,0,308,5565,43,42,7,3,5664
311041571,0,0,0,11,183,36,0,0,0,218,3162,249,11,0,0,3426
311051323,0,0,0,95,215,105,6,9,0,340,3448,1101,103,9,9,4669
311051324,0,0,0,24,70,5,3,10,0,84,2763,169,21,85,10,3045
311051325,0,0,0,22,148,22,9,59,0,233,3593,367,47,64,4,4071
311051326,0,0,0,46,299,72,71,3,0,447,3145,619,375,3,17,4154
311051327,0,0,0,20,87,10,20,0,0,123,3732,140,308,0,0,4178
311051328,27,0,0,46,195,81,43,3,0,324,2176,571,155,3,9,2911
311061329,0,0,0,14,53,8,4,28,0,91,2116,214,25,103,0,2463
311061330,0,0,0,30,324,124,9,0,0,466,2937,594,37,0,7,3580
311061331,3,0,0,14,161,17,81,12,9,280,1510,190,510,13,8,2220
311061332,19,0,0,55,132,22,22,0,0,180,4840,541,113,3,0,5504
311061333,0,0,0,29,201,68,49,0,0,319,2931,736,100,0,4,3768
311061334,0,0,0,113,75,58,11,0,0,137,2633,923,154,0,8,3715
311061335,0,0,0,11,71,34,0,0,0,113,1864,321,37,0,5,2222
311061336,0,0,0,48,272,248,10,5,0,538,2768,1854,54,6,10,4686
312011337,0,5,0,58,248,99,0,53,22,422,3183,634,11,515,107,4446
312011338,10,12,16,253,376,24,10,23,14,446,2747,180,69,200,107,3304
312011339,0,3,4,146,124,11,5,21,14,167,1249,119,18,184,59,1627
312011340,3,6,8,125,164,8,0,15,3,189,1442,45,25,62,39,1616
312011341,5,0,0,115,168,33,5,0,0,213,2380,537,65,8,10,3004
312021342,0,0,0,138,255,114,19,31,3,417,5042,675,183,182,17,6103
312021343,0,0,0,25,45,57,13,0,0,110,1056,409,30,4,27,1520
312021344,0,0,0,23,229,50,4,14,0,295,4236,361,15,72,15,4699
312021345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
312021346,17,0,3,32,42,103,151,4,19,327,466,792,625,10,51,1942
312021347,0,3,0,6,7,4,30,10,0,42,26,36,177,89,11,332
312021348,0,0,0,183,171,14,0,0,0,185,3911,184,45,4,7,4150
312021349,5,3,0,140,119,24,29,34,0,204,2039,201,404,140,10,2796
312021350,0,0,0,35,95,13,0,138,0,250,1875,121,0,198,45,2238
312021351,0,6,0,77,333,8,5,24,4,372,3018,34,6,75,21,3153
312021352,0,0,0,84,371,41,3,24,0,438,4161,214,41,113,26,4561
312021353,0,3,7,92,262,10,0,40,0,316,2981,62,18,191,68,3325
312021354,0,3,0,16,115,12,0,19,0,150,1960,112,59,88,8,2219
312021355,0,0,0,14,79,6,17,0,3,99,1233,31,113,0,0,1374
312021356,0,0,0,28,133,68,17,0,4,218,2177,729,70,0,8,2978
312021357,0,0,0,66,208,42,3,0,0,252,2653,362,15,9,6,3042
312021358,0,0,0,34,107,59,16,26,6,207,1942,522,65,50,18,2587
312031359,10,23,13,85,218,61,121,23,35,464,3110,583,1120,572,345,5723
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,0,11,0,73,225,13,15,57,5,312,3045,105,200,277,29,3662
313011362,79,10,0,191,232,20,25,31,0,311,5926,340,325,337,23,6942
313011363,10,8,0,236,225,105,57,76,3,474,7208,1785,634,372,20,10021
313021364,5,0,0,12,64,9,0,0,0,72,1953,109,14,0,0,2081
313021366,0,0,0,63,371,139,14,0,0,526,7139,1425,127,0,9,8701
313021367,3,0,0,14,48,0,0,8,0,53,1309,0,21,18,0,1348
313021368,0,0,0,100,148,62,5,0,0,211,3374,615,32,0,9,4021
313021369,0,0,0,22,61,0,4,3,0,62,1337,4,7,6,3,1358
313021572,6,0,0,55,279,205,28,34,0,547,4741,1609,171,90,15,6622
313021573,18,0,3,94,205,69,21,11,6,312,3742,671,97,27,14,4554
313031370,0,8,0,48,216,0,0,75,0,298,2201,23,3,120,6,2358
313031371,0,7,0,68,142,6,0,15,0,166,2698,51,7,43,11,2809
313041372,0,0,0,61,186,79,12,13,0,295,4926,941,48,48,6,5974
313041373,16,8,5,123,376,72,49,46,4,546,7493,869,359,169,17,8912
313041374,4,0,0,21,64,23,0,0,0,86,1800,155,31,3,0,1995
313041375,3,0,0,35,174,22,4,0,0,206,6337,258,20,0,10,6621
313041376,0,0,0,8,37,0,4,4,0,40,1043,0,15,4,6,1064
313051377,0,4,0,39,114,16,26,49,0,206,2768,265,394,134,5,3564
313051378,17,0,0,52,150,30,126,15,4,327,3589,416,1591,50,18,5664
313051379,64,0,0,96,137,44,142,30,0,352,2600,556,1932,35,10,5134
313051380,0,0,0,283,209,110,17,0,0,331,5015,1599,176,0,5,6797
313051574,0,0,0,6,12,0,0,9,9,31,83,4,3,14,27,124
313051575,92,3,0,228,121,23,64,30,0,236,4536,403,1318,155,5,6418
314011382,44,0,0,218,68,34,6,0,0,113,4963,793,91,0,0,5847
314011383,7,0,0,27,90,19,3,0,0,113,6040,383,26,0,0,6450
314011384,0,0,0,38,162,4,0,0,0,172,3021,14,18,27,11,3091
314011385,0,0,0,7,34,0,0,0,0,34,2483,16,5,0,0,2496
314011386,6,0,0,95,144,13,6,0,0,159,7781,933,19,0,0,8740
314011387,10,0,0,70,105,8,0,0,0,109,3983,43,46,12,15,4106
314021389,3,0,0,170,151,122,5,0,0,276,5994,2257,45,0,11,8302
314021576,0,0,0,9,45,61,0,37,5,148,1138,756,0,128,23,2050
314021577,0,0,0,94,243,160,4,15,0,426,6204,1932,123,178,0,8441
314021578,0,0,0,73,79,127,6,0,0,210,3396,1424,94,0,16,4927
314021579,35,0,0,204,153,55,13,0,0,213,6615,964,245,0,0,7827
314031391,0,0,0,14,116,13,5,0,0,131,3477,90,29,0,3,3602
314031392,0,0,0,29,78,35,13,0,0,127,2028,623,145,9,5,2810
314031393,6,0,0,16,79,8,11,0,0,105,2790,257,185,0,0,3240
314031394,0,0,0,35,156,114,16,0,0,291,3526,1729,183,0,7,5444
315011395,6,0,0,10,14,0,3,0,0,25,220,7,13,0,6,253
315011396,0,60,13,217,352,29,9,261,26,676,2359,151,55,1013,151,3726
315011397,0,23,22,81,62,0,5,64,16,153,321,0,12,456,109,894
315011398,0,0,7,35,37,18,0,0,0,61,365,79,10,0,17,467
315011399,0,13,6,40,59,22,9,77,6,167,587,95,24,230,51,976
315011400,0,10,8,149,245,0,32,71,3,357,1971,28,48,197,43,2284
315011401,19,9,9,134,37,22,9,13,8,91,623,284,99,100,38,1144
315011402,0,7,0,33,56,3,0,6,3,66,1024,35,6,18,23,1106
315011403,0,0,12,96,98,75,6,11,8,190,903,461,36,102,59,1563
315021404,4,30,17,180,120,17,20,167,19,336,1101,174,103,913,130,2423
315021405,31,29,12,297,330,106,34,287,12,778,5064,1136,308,741,86,7341
315021406,11,26,14,165,146,4,17,206,11,382,1076,29,134,684,61,1982
315021407,0,0,31,128,174,15,3,19,14,228,1050,119,8,192,161,1529
315031408,0,12,14,192,173,3,10,32,7,217,1975,8,45,290,104,2425
315031409,3,6,8,106,199,0,3,16,3,225,1641,30,52,125,43,1896
315031410,6,12,16,104,148,0,4,51,18,224,861,12,25,312,110,1320
315031411,3,13,11,126,65,0,5,38,8,110,1074,32,28,250,88,1464
315031412,0,14,14,106,168,14,12,34,3,222,1379,83,48,278,74,1852
316011413,192,0,0,502,178,42,49,0,0,272,5789,841,652,0,10,7288
316011414,6,0,0,246,118,95,41,0,6,263,4580,1245,677,0,13,6521
316011415,5,0,0,21,82,21,48,0,0,148,3244,295,674,0,3,4216
316011416,3,0,0,514,89,57,108,0,0,254,2547,927,576,0,4,4053
316021417,0,0,0,48,91,25,4,3,0,126,3328,484,48,3,4,3865
316021418,0,0,0,20,72,35,91,10,0,203,1898,524,400,47,7,2875
316021419,16,3,0,47,31,31,143,35,19,255,537,522,2496,71,54,3688
316021421,35,0,4,87,134,24,62,5,4,226,4011,527,972,57,17,5595
316021422,9,4,4,58,84,48,36,4,7,173,2392,581,309,121,16,3414
316021423,40,0,0,128,90,57,30,0,0,178,2766,761,607,4,7,4152
316021424,71,0,0,88,79,31,74,0,4,185,2730,521,922,0,13,4187
316021580,0,0,0,39,126,32,0,11,0,172,4723,697,18,69,10,5511
316021581,17,3,0,298,200,54,4,13,0,280,4296,967,129,55,3,5440
316031425,9,7,0,147,145,66,52,46,6,305,4432,1099,857,213,23,6620
316031426,10,9,0,159,111,55,79,27,3,273,3017,1026,845,136,36,5068
316031427,80,7,6,288,230,169,345,45,14,794,4328,2356,3686,399,182,10957
316031428,50,4,3,85,62,33,178,46,4,329,2066,589,2905,228,53,5850
316051434,9,0,3,35,54,20,52,6,0,130,1561,205,498,8,13,2292
316051435,15,0,0,253,68,67,44,11,0,187,2493,1242,541,86,72,4434
316051437,7,0,0,37,59,39,32,0,0,134,1876,639,434,0,4,2959
316051438,5,0,0,169,162,67,20,12,0,259,3697,477,207,92,11,4487
316051543,0,0,0,18,35,24,7,0,0,68,1265,303,140,0,0,1706
316051544,3,0,0,93,109,51,4,0,0,162,3022,713,50,0,11,3789
316061439,8,0,0,51,142,13,22,20,0,209,2957,134,244,72,7,3416
316061440,5,3,4,109,202,7,7,26,6,241,3602,117,36,124,28,3907
316061441,0,0,0,28,111,3,3,0,0,121,2327,28,12,4,5,2374
316061442,3,3,0,87,224,24,8,27,0,275,5036,241,48,124,23,5473
316061443,5,0,0,49,155,0,3,26,0,178,2584,18,27,130,19,2776
316061444,3,0,0,121,168,19,9,0,6,203,3861,227,60,7,14,4167
316071545,0,0,0,61,107,27,3,0,0,136,3259,632,24,51,4,3970
316071546,3,0,0,129,70,11,0,8,4,86,1438,146,18,71,15,1688
316071547,6,3,0,66,207,11,19,16,3,252,4127,95,128,85,27,4467
316071548,17,0,0,217,255,83,62,67,4,468,6691,1283,700,151,31,8859
316081549,4,0,3,151,472,5,20,10,3,503,8756,77,246,83,43,9201
317011445,0,0,0,29,101,19,0,0,0,126,2624,117,10,0,3,2759
317011446,9,0,0,163,126,98,15,26,7,269,3607,1470,415,94,19,5599
317011447,0,3,0,257,151,84,14,17,0,269,3221,1039,316,54,13,4639
317011448,3,0,0,45,131,35,13,0,4,184,2396,331,137,42,17,2912
317011449,0,0,0,19,69,0,0,0,0,69,2330,0,3,3,3,2343
317011450,0,0,0,64,130,7,0,0,0,138,4849,162,14,5,8,5037
317011451,0,0,0,72,232,9,0,21,0,262,4068,112,10,66,6,4261
317011452,3,0,0,24,49,6,6,0,0,56,2467,94,96,0,0,2657
317011453,10,0,3,50,156,68,22,4,0,248,3117,863,436,3,9,4432
317011454,0,0,0,12,111,50,5,7,0,175,2059,492,59,9,4,2631
317011455,4,0,0,30,76,16,0,7,0,106,2925,543,26,11,3,3499
317011456,0,0,0,62,140,95,85,54,4,372,4227,1404,488,58,17,6182
317011457,4,0,0,45,82,47,10,25,0,158,3168,760,215,79,17,4238
317011458,0,0,5,108,150,73,0,0,0,227,4853,821,17,20,5,5717
317011459,9,0,7,82,192,38,35,0,3,267,4751,842,469,3,13,6074
318011460,0,0,0,65,211,89,7,79,8,397,3104,567,39,110,40,3856
318011461,0,8,7,116,232,7,0,18,7,266,2973,67,7,157,74,3277
318011462,0,4,0,77,333,64,10,47,3,456,2767,396,16,254,27,3459
318011463,0,3,5,125,185,9,5,43,5,243,1357,38,7,203,70,1678
318011464,0,0,3,50,143,19,15,15,4,196,1695,164,106,63,22,2048
318011465,0,0,4,106,164,18,0,21,0,206,2618,74,38,198,97,3028
318011466,3,3,3,20,30,0,4,4,0,40,448,3,48,18,7,522
318021467,0,0,0,18,89,58,8,6,0,163,1447,471,38,30,4,1997
318021468,0,0,0,21,74,0,0,0,0,75,2843,0,0,0,39,2886
318021469,0,4,0,65,16,32,21,3,10,87,853,301,166,67,61,1445
318021470,0,0,0,19,44,0,0,10,8,62,2808,31,3,99,26,2969
318021471,0,0,3,250,252,47,15,0,4,316,3698,315,127,0,25,4170
318021472,10,0,0,63,80,46,10,0,0,144,1876,400,57,0,3,2340
318021474,7,0,0,28,67,4,29,0,0,102,2166,107,325,0,10,2604
318021475,4,0,0,32,122,139,13,0,3,286,1646,1195,225,28,18,3109
318021476,0,0,0,21,226,36,12,5,0,280,2720,316,63,71,3,3171
318021477,0,0,0,68,86,26,0,0,0,118,1352,255,0,0,4,1615
318021478,5,0,0,29,48,111,48,0,4,208,1156,1012,394,0,9,2564
318021479,5,0,0,24,55,67,28,0,0,151,1151,719,300,6,10,2181
318021480,0,0,0,29,264,6,3,0,0,279,3657,58,18,0,3,3742
318021481,14,0,0,60,143,38,12,0,0,189,2465,435,57,0,5,2963
318021482,0,0,0,35,179,32,0,0,0,213,5072,401,14,0,9,5499
318021483,4,0,0,21,71,16,16,0,3,109,1018,146,89,47,17,1315
318021484,0,0,0,25,127,12,0,18,0,154,3397,149,0,131,7,3681
318021485,0,0,0,72,46,34,9,0,0,83,948,461,61,0,0,1478
318021486,0,7,0,46,195,0,0,42,4,244,2514,21,0,345,25,2898
318021487,0,0,0,25,69,21,26,9,3,131,2165,253,360,71,21,2868
318021488,5,0,0,31,81,64,84,15,6,251,1464,597,370,43,11,2483
318021489,0,0,0,39,181,0,0,0,0,183,1844,0,0,23,16,1886
318021490,36,0,0,58,35,47,235,13,12,334,1043,581,2778,72,48,4515
318021491,6,0,0,22,108,6,12,6,0,128,1828,72,97,71,15,2085
318021582,0,0,0,30,293,19,0,0,0,319,6420,150,8,0,0,6588
318021583,0,0,0,9,114,8,3,3,0,129,2054,61,23,75,7,2213
319011492,0,0,0,34,61,6,18,0,0,83,1868,58,208,0,0,2138
319011493,4,5,3,246,189,17,48,32,10,300,6738,375,535,483,76,8202
319011494,0,3,0,19,67,0,8,29,0,101,1772,10,16,120,6,1925
319011495,6,0,0,36,99,114,37,21,4,267,1476,936,391,50,19,2873
319011496,0,5,0,28,69,16,18,9,0,104,1925,88,229,66,10,2322
319011497,34,3,0,77,119,11,56,20,3,210,2398,68,548,174,4,3189
319011498,5,0,0,79,274,8,0,3,0,288,3476,42,47,139,8,3711
319011499,5,15,0,137,344,4,3,95,82,531,4278,50,77,292,148,4851
319011500,0,0,0,203,81,60,3,6,0,148,2388,610,89,66,9,3164
319011501,0,0,0,23,93,26,0,0,0,122,2086,369,16,5,6,2481
319011502,3,0,0,36,189,15,39,15,0,260,3827,224,379,153,0,4586
319021503,0,7,3,106,272,15,12,39,0,334,2539,60,46,161,22,2835
319021504,0,5,0,56,234,5,0,26,0,266,2181,40,6,107,8,2344
319021505,8,0,0,53,217,26,45,6,4,288,3663,211,376,39,14,4303
319021506,5,4,3,116,341,8,13,21,0,383,3647,67,101,90,38,3946
319021507,0,0,0,52,124,0,0,4,0,133,1587,0,3,22,4,1619
319021508,0,5,0,102,146,4,8,10,0,169,1550,20,32,71,32,1714
319021509,0,0,3,80,444,4,10,22,0,482,4183,25,122,125,28,4488
319021510,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
319031511,3,8,26,86,177,19,32,52,3,284,2662,188,159,345,110,3455
319031512,20,0,0,73,260,40,22,46,0,372,5321,532,220,77,32,6186
319031513,0,0,0,25,91,31,0,0,3,130,2676,300,26,10,9,3014
319031514,0,3,4,153,522,0,6,47,0,576,7572,3,14,244,53,7890
319031515,0,0,0,63,150,0,4,15,0,165,1561,8,31,40,9,1644
319041516,0,0,0,28,55,0,0,5,0,56,2054,6,4,16,12,2098
319041517,0,0,0,18,56,3,0,0,0,64,1987,16,9,0,4,2016
319041518,38,4,3,287,280,106,9,32,5,431,5699,887,114,140,41,6881
319041519,0,0,0,23,107,4,0,6,0,121,2235,95,7,85,13,2436
319041520,25,7,12,226,269,119,37,34,14,478,5048,1332,380,468,193,7418
319041521,3,3,0,84,213,63,41,15,9,343,4929,845,324,255,76,6421
319051522,0,4,8,87,237,0,9,18,4,268,4318,18,89,251,112,4788
319051523,0,0,0,7,61,14,0,0,0,75,1127,128,0,0,0,1258
319051524,16,8,3,146,303,100,58,48,7,510,6562,652,407,116,27,7761
319051525,0,0,0,101,379,0,4,10,5,396,4041,13,12,94,29,4185
319051526,0,0,0,39,71,0,3,15,3,97,2170,16,27,100,18,2323
397979799,0,0,0,0,0,0,0,0,4,4,0,0,0,3,8,5
399999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401011001,152,3,6,200,17,113,433,89,38,696,382,2330,6073,157,140,9081
401011002,16,0,0,56,13,52,37,0,0,110,633,1508,853,5,16,3012
401021003,0,0,0,35,109,3,0,6,0,116,2500,17,10,26,3,2559
401021004,14,0,0,144,160,0,10,0,0,177,6542,70,51,3,10,6682
401021005,13,0,0,59,62,3,4,0,0,74,1585,81,25,59,8,1756
401021006,0,0,3,100,150,12,5,0,0,163,3328,202,36,4,5,3574
401021007,0,0,0,258,257,31,0,9,0,302,7910,595,43,38,13,8603
401021008,0,0,0,35,146,0,0,0,0,142,2584,12,0,5,0,2594
401021009,0,0,3,19,76,0,0,0,0,79,1975,33,0,0,11,2017
401021010,0,0,0,53,80,5,0,0,0,84,2005,90,90,0,8,2191
401031011,44,0,0,159,78,31,29,3,0,139,5419,1285,727,10,9,7457
401031012,5,0,0,71,39,13,12,0,0,63,2804,692,166,0,16,3678
401031013,136,0,3,388,38,50,49,0,0,146,3778,2020,1099,4,13,6911
401041014,10,0,0,44,60,6,7,0,0,80,3039,469,81,0,4,3593
401041015,107,0,0,298,182,80,51,0,5,320,6081,1786,941,3,18,8825
401041016,74,0,0,264,167,48,49,0,0,267,6962,1503,1050,0,16,9530
401051017,81,0,0,250,39,92,92,0,0,227,1632,2341,1192,12,25,5196
401051018,138,0,3,330,87,38,46,0,0,175,3318,1217,1075,3,17,5623
401051019,46,3,0,192,65,54,49,5,0,171,3463,1303,892,52,15,5720
401061020,0,0,0,43,24,13,27,0,0,59,1603,650,398,0,5,2652
401061021,13,0,0,124,88,38,40,0,0,169,4197,1042,923,18,9,6194
401061022,10,0,0,96,41,23,53,0,0,119,2132,706,449,25,11,3323
401071023,63,0,0,144,68,24,85,0,0,176,4485,818,2065,9,16,7387
401071024,184,0,0,413,63,76,73,0,5,211,4830,1997,1680,6,20,8531
402011025,0,0,0,36,101,13,0,0,4,114,3268,213,8,0,15,3504
402011026,9,3,17,249,226,118,16,12,0,371,7182,1566,130,76,44,8994
402011027,0,0,0,30,106,0,0,0,0,110,2262,6,4,0,10,2274
402021028,0,0,0,35,222,4,0,0,0,230,6993,99,18,0,0,7109
402021029,0,0,0,40,338,115,15,0,0,474,5559,980,131,0,8,6673
402021030,0,0,0,78,141,229,24,3,0,401,2245,2023,209,3,11,4490
402021031,0,0,0,58,195,107,0,0,3,312,4344,955,0,0,10,5316
402021032,0,0,0,118,185,5,5,0,4,204,5433,212,18,0,12,5683
402021033,0,0,0,3,27,0,0,0,0,27,827,0,0,0,0,827
402021034,0,0,0,45,250,192,8,0,0,449,3538,1538,70,0,6,5151
402021035,0,3,0,41,135,0,0,15,0,156,2036,41,0,94,21,2201
402031036,3,0,0,176,271,158,37,0,24,493,6951,2197,572,15,55,9787
402031038,4,0,0,148,220,72,36,0,0,335,6704,1525,705,45,44,9027
402031175,3,0,0,147,125,75,16,0,0,223,4628,1712,320,0,7,6674
402031176,0,0,0,26,124,4,31,0,0,162,3540,176,312,0,4,4034
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,9,0,0,250,189,30,24,0,0,249,5326,563,203,0,11,6094
402041041,0,0,0,45,152,34,5,0,0,195,5190,485,63,0,3,5739
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,4,0,0,159,191,46,30,0,5,270,5619,548,150,0,12,6334
402041044,0,0,0,47,201,23,4,76,0,304,5700,298,60,248,4,6310
402041046,13,0,0,111,246,96,87,6,7,437,5212,1234,751,6,18,7223
402041047,13,0,0,165,197,59,19,0,0,272,6174,793,152,0,0,7120
402041048,0,0,0,78,274,110,4,0,0,385,5303,1221,24,0,20,6566
402041171,4,0,0,84,76,23,32,0,0,129,3450,903,791,3,37,5180
402041172,5,0,0,45,97,16,0,0,0,118,2677,399,47,0,4,3132
402051049,0,0,0,232,64,19,0,0,0,80,3413,588,5,0,4,4016
402051050,0,0,0,10,49,0,0,0,0,48,3279,106,0,0,0,3387
402051051,34,0,3,71,91,7,11,0,0,108,3880,166,69,0,12,4124
402051052,3,0,0,539,159,84,17,0,0,262,5417,1440,304,0,21,7175
402051053,0,0,0,78,135,23,3,0,0,158,6805,603,49,11,4,7479
402051054,0,0,0,34,119,6,4,0,0,128,6079,128,4,0,7,6219
402051055,116,0,0,150,100,16,32,0,0,150,4456,226,641,0,5,5331
403011056,59,13,5,275,82,70,17,12,0,181,4212,1607,425,71,16,6335
403011057,169,0,7,375,62,116,108,8,0,283,4041,3128,2299,43,21,9536
403021058,95,0,0,154,89,54,71,0,0,212,3563,1279,1547,3,6,6394
403021059,0,0,0,24,65,7,0,0,0,71,4546,248,4,0,3,4800
403021060,0,0,0,42,76,7,3,0,0,88,3476,224,46,0,3,3752
403021061,0,0,0,200,141,177,6,11,10,346,4394,2558,164,14,38,7169
403021062,46,0,0,167,91,70,46,0,0,199,4246,2008,763,3,23,7046
403021063,0,0,0,31,62,8,0,0,0,69,3592,53,3,0,0,3645
403021064,18,0,0,125,103,103,10,0,0,212,4157,2640,230,0,22,7050
403031065,4,0,0,118,25,28,0,8,0,62,1593,194,9,31,0,1827
403031066,0,0,0,92,45,18,0,4,3,71,2303,294,66,7,19,2683
403031067,12,0,0,47,62,3,18,0,0,81,4409,150,284,4,9,4851
403031068,54,0,0,165,79,16,32,0,0,126,4414,653,933,19,15,6030
403031069,43,0,5,120,50,19,25,3,0,94,4447,853,937,18,15,6269
403031070,0,0,0,215,76,33,5,0,0,121,2541,754,192,0,6,3491
403041071,0,0,0,132,77,19,0,0,0,95,4210,242,0,0,3,4451
403041072,0,0,0,119,274,21,8,18,0,315,5826,431,37,89,28,6415
403041073,0,0,0,115,180,122,18,4,0,328,3298,716,137,4,4,4157
